Week,AR,athena_flu,athena_ILI,athena_viral,how long is the flu contagious,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,expectorant,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,incubation period for flu,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu type a,what is rsv
2016-02-14,2.6,0.0085130180824,0.011930653079,0.0185795066178,65.0199115922,1793.80952172,128.676045096,150.948181774,195.151537915,195.151537915,64.6487590501,1252.39863028,64.5804380075,65.2473670473,0.0,65.0211681889,65.2189908348,172.547508252,65.0814394832,562.529732677,65.1599691236,64.8638001821,0.0,150.948181774,64.2022883231,0.0,173.233165233,8078.6753093,0.0,64.6967996705,257.352090192,64.8699311274,64.5796836673,216.052338052,65.1010541425,64.4158429562,261.745286452,0.0,237.925909209,0.0,64.3380225479,97.2274901446,129.674429848,194.180238778,65.3175983202,64.5133836027,161.787440747,97.0502283034,152.357988182,0.0,1538.57952462,86.5347572833,1752.45078374,0.0,0.0,65.2189908348,756.891013104,172.547508252,64.8638001821,1923.69872671,64.9414325197,778.17883583,173.482601485,64.4353274822,64.182944458,162.169238167,0.0,0.0,86.3648573461,0.0,64.5310470538,64.8341804425,65.0422456022,0.0,172.586974787,64.5329271906,292.260580135,0.0,129.778912616,0.0,64.2022883231,130.317434296
2016-02-21,3.1,0.0106891348089,0.0144617706237,0.0219441649899,0.0,1932.65717266,62.8987322068,157.014491481,189.336507494,189.336507494,209.726318528,965.64171694,94.1990256255,63.2760240174,62.9746052407,0.0,0.0,188.580358538,63.1724678046,441.6442814,0.0,189.291157385,0.0,157.014491481,62.6644577617,63.1152981505,189.220543863,8482.25973047,0.0,0.0,231.214315861,63.2649368965,63.1502918885,168.098802683,0.0,62.9872746653,252.526896474,0.0,158.194955604,0.0,62.8159584151,157.191500577,168.029051087,219.89016695,63.058835007,63.0984975168,63.1502918885,62.8729601923,148.095196733,0.0,1221.01490732,157.965636814,1724.42906357,62.7401166301,0.0,63.0473149929,966.59205761,188.580358538,189.291157385,1806.90131307,0.0,651.142904576,316.146686057,94.5047650297,62.7740334441,83.9261761576,63.2297411208,0.0,63.0392327113,0.0,0.0,126.167718689,146.787960761,0.0,125.825952866,84.3582890724,210.642228045,0.0,94.5619021306,0.0,62.6644577617,157.542456552
2016-02-28,4.7,0.0147284443081,0.0193310831543,0.0262657256827,0.0,1722.90651636,61.4381828573,225.0939714,286.772828339,286.772828339,102.458725413,1044.96687909,122.904044146,61.5767644389,0.0,61.5122828515,0.0,102.310406429,61.4565908358,718.690189203,61.438073986,92.3793883985,0.0,225.0939714,122.87610332,61.4936463624,184.890851172,7502.63368547,61.6896398691,61.6328139623,246.247127308,0.0,61.6067105824,410.15613352,123.436768756,0.0,61.7917070536,61.2334594783,92.4692572062,0.0,61.599028986,102.675810301,61.5965655784,204.70825628,61.6611360847,82.1465902618,143.386596821,61.7930587693,123.928495222,0.0,575.704265689,153.890969499,1293.61394097,0.0,61.5501686475,61.5687666443,677.34728352,102.310406429,92.3793883985,1989.8615866,0.0,697.468967508,308.287327674,61.4380798145,143.219786897,81.9424706361,0.0,0.0,81.9359883581,61.3259012952,123.213421165,102.662923405,61.31707539,61.3259012952,184.349564093,123.534086892,123.161367671,123.182709048,61.7930587693,0.0,122.87610332,123.0154465
2016-03-06,5.5,0.0158820192853,0.020230667423,0.0259028171677,0.0,1866.46964053,60.6642294118,243.002420808,344.382383738,344.382383738,202.455099529,993.428267442,243.169624687,122.134419245,0.0,0.0,60.9504388305,121.432569017,0.0,873.398855198,121.412472918,81.2365842409,60.8583686812,243.002420808,121.766100731,60.8646955114,264.065553688,7502.50626284,60.8658935168,60.9135773616,223.286607765,60.7374070106,60.9749909427,283.996538181,60.7849125935,60.9135773616,223.366894246,0.0,121.8532609,60.7795753862,60.8529419247,121.694390004,213.003806206,162.106054299,244.194974311,60.9427629986,101.236586468,60.8324738023,122.583317446,0.0,487.972788665,101.518169003,1482.43108067,60.7924061718,0.0,91.1969678445,608.899111841,121.432569017,81.2365842409,1379.79240284,0.0,791.679414982,325.802531895,91.2520218079,202.351024196,121.492074306,0.0,121.42326723,121.739618231,60.8216184586,60.7374070106,81.2302638169,121.421579575,60.8216184586,162.093929837,122.467816203,81.2614284283,60.8463517213,162.472912126,0.0,121.766100731,121.87636282
2016-03-13,4.2,0.0103683668212,0.0139747552808,0.0185471406491,64.3345759971,1497.22075424,106.830737379,106.733952987,320.504616375,320.504616375,128.081027346,1004.30420936,95.8843238218,64.4897332247,64.5287705935,0.0,0.0,128.087201246,63.8608899743,749.583244768,0.0,128.426051618,0.0,106.733952987,160.6320327,64.2858038487,149.977073934,7120.18405504,85.6128908571,64.6461667802,171.258054804,0.0,0.0,213.803049516,0.0,64.2371371018,107.173392343,0.0,192.465439031,0.0,0.0,64.4124157744,128.193952299,320.152221873,0.0,193.060420804,128.183548309,63.7838563314,129.249045207,0.0,364.478767186,85.6519492755,1156.32363716,0.0,0.0,0.0,449.346559291,128.087201246,128.426051618,1818.72559993,64.256924125,770.427241219,322.072984731,85.554895026,85.3614541885,64.2564972999,0.0,63.7454091606,64.2375404375,0.0,64.218168441,127.876219828,106.740402125,0.0,170.684729201,128.698082341,85.7755023203,64.4124157744,85.6776089364,63.6878252318,160.6320327,0.0
2016-03-20,3.5,0.00978640776699,0.011572815534,0.0170873786408,0.0,1512.34351974,0.0,125.754601643,227.088632507,227.088632507,112.822319302,1158.28909294,151.554620618,75.4956656566,0.0,0.0,0.0,113.282034534,75.3361035613,555.158448513,0.0,151.591267816,76.0060374756,125.754601643,75.3885576692,75.267926092,151.587487401,7155.56843741,113.510071897,75.4500075582,75.6670324235,0.0,75.7305073433,151.26559242,75.2906382001,113.419034842,176.602602834,75.222542959,176.548881939,75.5479896643,75.3588568393,176.618508259,75.9831026424,125.664395147,75.5413790478,113.670081738,113.453260488,75.8686357809,177.676047035,0.0,682.861573823,75.5413790478,1059.76856312,75.4795791696,75.3431291922,112.844824155,731.265551378,113.282034534,151.591267816,1462.14970498,0.0,479.392858339,264.434672146,151.004737795,113.28201396,75.8915015542,0.0,0.0,152.057972317,0.0,75.9601816461,226.712462184,75.6049967928,0.0,176.093499082,151.174295665,189.63149158,75.6239600905,75.4875830197,0.0,75.3885576692,150.5812764
2016-03-27,3.1,0.00829606585002,0.0107589603992,0.0144533022231,0.0,1396.83904495,67.5814765684,67.5404530237,236.260253624,236.260253624,157.436590901,990.400381112,67.6831584783,67.5358497111,0.0,67.2510599834,0.0,134.984708935,0.0,541.372112993,67.6219252228,202.914437272,67.6831584783,67.5404530237,67.4665717746,0.0,135.421954375,6755.73931508,67.6962004793,0.0,90.187787094,67.709186308,101.426835002,225.241684021,0.0,67.2713224299,112.70604412,0.0,135.147079822,0.0,67.6604058191,101.195294125,157.748740652,112.326372534,101.546083857,67.5888862129,112.495335141,0.0,90.7430086389,0.0,248.688149986,101.519099423,1014.92762842,67.5154276217,0.0,67.4288716991,811.547485509,134.984708935,202.914437272,1171.91697757,67.7911090984,585.871896274,226.198361069,0.0,134.823449802,67.4056110538,0.0,0.0,90.0382105755,0.0,67.6219252228,0.0,0.0,0.0,101.457960029,67.8937917841,169.148350389,135.652936503,90.2014713765,67.6219252228,67.4665717746,135.254922558
2016-04-03,2.7,0.0063829787234,0.00823610157859,0.013452299245,0.0,1551.24945207,71.6174761864,71.4317550742,214.654356505,214.654356505,143.10291738,930.05062723,71.3695236749,0.0,0.0,143.285775744,0.0,71.4340433852,0.0,525.615327788,0.0,71.6765866064,0.0,71.4317550742,71.534894372,0.0,119.429881895,8443.91096137,71.5803794559,0.0,95.5132684496,71.6763984678,71.5564670181,357.863353772,0.0,71.8176398031,191.113521997,0.0,119.400695954,71.8285315149,0.0,107.4486311,179.022181133,166.701284538,71.6330501773,71.5033193288,119.227933364,0.0,168.220899732,0.0,263.166327197,71.5298973191,1242.20300517,71.5372067301,0.0,214.475364235,644.532786323,71.4340433852,71.6765866064,1885.66434482,71.5972181839,572.915382922,287.097061335,71.5529377676,107.134901118,0.0,0.0,0.0,71.5780526793,0.0,0.0,119.443900231,0.0,0.0,286.245197442,0.0,191.287944806,143.545822524,143.202552892,0.0,71.534894372,0.0
2016-04-10,3.4,0.00494945974207,0.00773788776577,0.012826768909,67.9339818393,1610.14968271,0.0,68.0697426497,158.500304133,158.500304133,226.33981991,929.191248045,0.0,67.8300933084,0.0,68.3721413835,0.0,135.982653226,0.0,499.432097487,0.0,67.8307051686,102.164053643,68.0697426497,0.0,68.4339793167,113.567176272,7435.05585776,68.5994286471,67.8929589034,158.855955131,0.0,0.0,249.517364437,0.0,136.301356018,169.453816169,0.0,135.825587347,0.0,203.532952209,136.032353229,90.7024574819,203.743063622,0.0,68.516604103,67.6161586403,0.0,68.974630627,0.0,181.789431634,0.0,1135.19520885,0.0,0.0,0.0,476.396795031,135.982653226,67.8307051686,1655.95932378,135.703970964,476.391019221,68.9536784305,102.156035371,202.631929844,0.0,0.0,67.7293614121,0.0,137.4897089,67.9964784943,135.909023807,67.5643334492,137.4897089,181.132200062,68.0362031186,113.636071916,90.7642528416,158.938353373,0.0,0.0,0.0
2016-04-17,3.4,0.00381167501941,0.00727041716665,0.0125644102492,0.0,1332.75220416,133.82471165,132.991462831,165.982293635,165.982293635,155.219428225,1153.67207722,66.0074496253,0.0,0.0,0.0,66.8517468072,99.4054448504,0.0,422.521956167,0.0,88.9514722331,67.0992199556,132.991462831,0.0,0.0,133.474578109,7060.48368103,67.0182311566,67.1355322697,200.049673781,0.0,0.0,288.779618204,66.8743223012,66.7103260019,133.373386026,0.0,99.6755744913,0.0,0.0,66.6769284208,66.8114017579,177.273948426,67.2414223594,132.214438095,132.613975574,0.0,67.0247555083,0.0,111.381242782,133.703493614,800.724988926,133.905645858,66.8114017579,66.3669458522,755.662971361,99.4054448504,88.9514722331,1444.19918199,0.0,511.105130113,200.562184113,0.0,233.848479147,0.0,66.6505073527,65.8682772917,66.5759979075,0.0,0.0,67.1397878032,0.0,0.0,266.184544629,66.2875661135,88.9786758269,66.1472113153,88.9714900654,0.0,0.0,67.0182311566
2016-04-24,1.7,0.00343175806106,0.00586258668764,0.00986630442554,0.0,1297.7054668,64.7844613014,64.5893861394,151.13020791,151.13020791,226.448246764,842.698255212,64.8823254804,64.9020730315,0.0,0.0,64.9020730315,64.7065455498,64.7844713379,433.087053403,0.0,64.9828358189,64.8040336462,64.5893861394,0.0,0.0,194.929315324,6139.51386511,64.9607568197,65.0824474636,162.278040473,0.0,0.0,216.203828577,0.0,64.8628217021,86.5718237265,0.0,162.445052609,0.0,64.7844613014,0.0,129.849959996,129.52859356,129.88274379,64.9803942916,129.217681548,0.0,130.554687382,0.0,130.401188743,64.9873459205,974.481739789,0.0,0.0,64.5505119979,367.810208434,64.7065455498,64.9828358189,1514.22873965,0.0,432.819755361,281.953304046,108.076005884,151.052092591,64.8239764483,0.0,0.0,0.0,0.0,64.9285338427,64.8432138358,0.0,0.0,172.700541562,65.2830117345,86.630990476,130.03940975,97.5740299864,0.0,0.0,0.0
2016-05-01,2.8,0.00138609744265,0.00388107283942,0.00755423106244,0.0,1576.64519494,0.0,99.1462305989,66.3187716129,66.3187716129,66.5173885069,754.050074528,66.378824832,0.0,0.0,0.0,0.0,67.2157286919,0.0,266.745826033,0.0,66.3097528851,100.357657973,99.1462305989,0.0,0.0,132.74014207,7568.2772177,99.4558360669,66.9354554176,111.103222746,0.0,0.0,367.614945592,0.0,67.4799574409,100.293597552,67.2765207287,111.096597293,0.0,66.8083244054,99.2264521391,0.0,133.008392722,66.8689368532,0.0,100.031133338,65.9501338577,89.465120782,0.0,100.415117286,66.9256054496,755.760974604,0.0,0.0,0.0,466.457935011,67.2157286919,66.3097528851,1110.46868622,0.0,222.280599904,66.833164322,132.797733495,66.450475205,67.5412285887,0.0,0.0,67.2359804932,66.2896711913,132.337828911,66.9556501,65.9104168244,66.2896711913,99.0965372227,66.3902014782,222.382646353,66.519372858,66.1894448968,0.0,0.0,0.0
2016-05-08,2.7,0.000988979937836,0.00459169256852,0.00791183950268,133.385558226,1042.92577364,66.6524691832,66.0798114294,99.532799405,99.532799405,165.948073145,709.258568218,66.2194307111,66.4199133956,0.0,0.0,0.0,133.262750696,0.0,288.815546035,0.0,88.9440598568,99.5928674795,66.0798114294,0.0,0.0,133.749557627,6587.26715272,0.0,0.0,111.035387111,66.7331378297,0.0,288.500429839,0.0,0.0,133.628003955,0.0,111.129531985,0.0,132.598956752,66.7375184808,0.0,88.6626191032,66.379719802,67.1053290849,0.0,66.3596412419,67.0170223419,0.0,133.389151855,0.0,911.155634904,0.0,0.0,66.3452546433,466.280390511,133.262750696,88.9440598568,1287.43652541,132.398897976,332.825694341,111.257565786,0.0,199.229708798,100.080674547,0.0,66.6122079514,0.0,66.5694182338,66.5318312299,0.0,0.0,66.5694182338,198.586463526,0.0,155.716676712,66.4716758671,133.385558226,0.0,0.0,0.0
2016-05-15,,0.000913691312904,0.00344391341018,0.00723924655609,0.0,1224.29256194,0.0,67.7791317486,67.9258785204,67.9258785204,101.674737715,747.42418101,68.0357605377,0.0,0.0,0.0,0.0,90.4609682413,136.426931867,204.235979226,0.0,68.179512522,0.0,67.7791317486,67.451369031,0.0,68.2619295815,6231.43496218,0.0,0.0,136.715448037,0.0,0.0,204.589498837,0.0,0.0,102.366761086,68.4611396375,68.3164451999,0.0,102.058217507,134.659084712,67.8853774402,113.139850072,68.4611396375,68.4066399107,101.735969326,0.0,68.3661823571,0.0,102.181937176,68.2997711852,522.208493683,0.0,0.0,67.8507520871,680.407593284,90.4609682413,68.179512522,1473.98068612,0.0,294.615076791,204.428533888,68.3201623934,135.715271897,102.284988566,0.0,0.0,0.0,0.0,0.0,0.0,67.7115065743,0.0,169.508892428,137.171304336,181.716757814,0.0,67.6349379216,0.0,67.451369031,0.0
2016-05-22,,0.00127732046551,0.00326426341186,0.00581890434289,0.0,1410.54703975,0.0,103.429175648,138.940659116,138.940659116,139.323028224,970.091265622,68.6613466032,69.2623096595,0.0,0.0,0.0,138.523904136,0.0,185.204002317,0.0,138.855372459,115.60747356,103.429175648,0.0,0.0,0.0,5847.72583198,0.0,0.0,231.396558529,69.2392516167,68.9101947334,138.766732821,0.0,70.0196168454,138.985111822,0.0,207.968621704,0.0,69.6592090688,70.1044120218,69.4188854342,173.969330017,69.469699958,0.0,69.1350070344,69.8295756658,0.0,0.0,115.943759666,0.0,601.540968305,0.0,0.0,68.8893885152,370.100544466,138.523904136,138.855372459,1387.75055605,0.0,300.588784934,104.454595495,69.022191842,184.493000431,0.0,0.0,69.7874843001,68.8893885152,0.0,68.8270451772,69.9984500931,0.0,0.0,103.377335604,0.0,138.956531838,69.4486867396,0.0,0.0,0.0,68.8685948573
2016-05-29,,0.000264596930676,0.00264596930676,0.00590933145176,0.0,1106.42520359,140.86110088,0.0,70.7529394262,70.7529394262,105.951064187,823.036357834,0.0,70.7930449475,0.0,0.0,0.0,175.748710374,0.0,246.876670353,0.0,70.6399372617,0.0,0.0,0.0,70.6006725427,141.276320561,6211.3575266,0.0,0.0,164.872767959,0.0,0.0,212.006955151,0.0,70.5230649507,106.16423515,0.0,70.4798929828,0.0,70.6646804054,70.7288044348,141.116130031,164.645844547,70.7502049808,70.6860421588,70.7529394262,0.0,70.7871499809,0.0,141.489748244,70.338318414,589.299963107,70.5793623488,0.0,0.0,306.106102854,175.748710374,70.6399372617,1342.06707988,70.5580650155,306.014560353,106.308943072,70.1688284901,117.423706099,70.2111243482,0.0,0.0,70.7742569735,0.0,70.7529394262,70.6646804054,0.0,0.0,176.521752875,70.7683995602,188.363892851,70.7288044348,282.915217739,70.731634717,0.0,70.8810376871
2016-06-05,,0.000367565978093,0.00249944865103,0.00507241049768,0.0,1211.97020639,0.0,72.1682217413,72.7566526447,72.7566526447,96.830875673,775.223621459,0.0,0.0,0.0,0.0,0.0,145.107550224,72.2334929699,266.939327975,0.0,73.0211421423,292.366190033,72.1682217413,0.0,0.0,145.452498613,6444.98784443,0.0,0.0,218.311573776,0.0,0.0,145.054317988,0.0,72.6056049034,146.042284285,0.0,145.601202182,0.0,72.7371970248,0.0,96.9916255789,145.277720228,72.4957628385,72.7566526447,72.8006010909,72.4738342956,0.0,0.0,218.486673996,144.46698594,558.524402367,0.0,0.0,72.1899657069,436.447544326,145.107550224,73.0211421423,1381.88810193,72.2988823721,169.647986465,73.202124736,0.0,120.918083615,73.2242803428,0.0,0.0,72.8933480725,0.0,72.2552762911,0.0,72.5813881999,0.0,108.545007862,72.8679488444,109.159561076,72.6470133248,146.094820201,0.0,0.0,0.0
2016-06-12,,0.000143051283885,0.00200271797439,0.0043630641585,0.0,1052.42517973,0.0,71.1854343108,0.0,0.0,71.8675014336,693.086539957,0.0,71.7306064781,0.0,0.0,0.0,0.0,0.0,143.630427692,0.0,72.1061197601,143.604112463,71.1854343108,0.0,0.0,0.0,6550.48332905,0.0,0.0,107.427923541,0.0,0.0,262.967452667,0.0,107.611058012,107.654465952,0.0,71.8164924723,0.0,72.1496752537,0.0,71.7405550804,71.5247931901,71.6980526175,0.0,71.6290913263,0.0,0.0,0.0,71.6388447205,0.0,766.417138479,0.0,0.0,0.0,478.488800391,0.0,72.1061197601,1220.02369944,0.0,119.669388921,0.0,107.470517251,0.0,71.1854343108,0.0,0.0,71.314393431,0.0,71.9540887847,0.0,71.7154694888,0.0,107.459503942,0.0,71.6988398223,0.0,0.0,0.0,0.0,0.0
2016-06-19,,0.000154178230034,0.00246685168054,0.00662966389146,0.0,1422.34193005,0.0,73.581674803,0.0,0.0,122.409362837,539.005179648,73.0470764193,73.3786062668,0.0,73.2456338604,0.0,73.5706266067,0.0,73.6467075924,0.0,0.0,73.5651773647,73.581674803,0.0,0.0,0.0,6518.91902363,0.0,0.0,183.485903195,0.0,0.0,220.695639235,0.0,110.584328199,148.142070078,0.0,122.74216811,0.0,0.0,73.3262740589,73.358950296,146.276642066,0.0,0.0,73.4342621787,0.0,73.8608561357,0.0,146.535524901,0.0,908.084716358,0.0,0.0,73.4503133442,490.568009721,73.5706266067,0.0,981.068934647,73.6704611537,220.010862989,110.528319895,73.6483449521,110.283929608,0.0,0.0,0.0,147.918628041,0.0,0.0,0.0,0.0,0.0,195.923356694,0.0,73.8718270475,73.2456338604,74.1606551658,0.0,0.0,74.1830940933
2016-06-26,,7.79058896853e-05,0.00241508258024,0.00545341227797,0.0,1021.61032402,0.0,148.508122138,0.0,0.0,112.314942297,672.217334116,0.0,0.0,0.0,74.4783258262,0.0,74.5782358814,0.0,224.485823885,0.0,74.433364567,74.7083477081,148.508122138,0.0,0.0,74.9533842437,6724.73759882,0.0,0.0,224.403104453,0.0,74.3884575597,149.524342305,0.0,75.0026533203,75.046644616,75.1363581029,74.6834243514,0.0,75.0124931245,186.865093715,149.091739305,149.129974812,75.0351623495,0.0,148.5528535,0.0,75.230624911,0.0,74.500826831,0.0,798.278369482,0.0,0.0,0.0,423.769008064,74.5782358814,74.433364567,1669.75177076,0.0,149.607377283,74.9926680316,112.025054579,174.020840447,74.6361188894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.472228624,0.0,99.7438154381,0.0,0.0,0.0,0.0,0.0
2016-07-03,,0.000177179305457,0.00177179305457,0.00442948263643,0.0,1342.76019007,0.0,76.0733233957,76.1766146149,76.1766146149,151.461263213,708.45481511,0.0,114.062859808,0.0,0.0,0.0,76.1779686739,0.0,177.488213888,0.0,76.023872386,0.0,76.0733233957,0.0,0.0,76.1043787707,5975.02341724,0.0,0.0,76.0433913058,0.0,0.0,114.339754984,0.0,0.0,152.024846178,0.0,76.3160139206,0.0,76.3493891075,76.1885361447,75.619909635,113.775877371,75.7343811906,0.0,75.3465846604,76.1320645047,76.6846971002,0.0,114.231565637,76.2929716459,659.581122048,0.0,0.0,75.2785618635,177.434679902,76.1779686739,76.023872386,988.166128095,0.0,113.726259464,76.2433256959,0.0,113.623132744,0.0,0.0,0.0,0.0,75.5285812417,0.0,75.619909635,0.0,75.5285812417,76.1320645047,76.2080056944,152.439573008,0.0,0.0,76.0834298732,0.0,0.0
2016-07-10,,7.68757687577e-05,0.00115313653137,0.00422816728167,0.0,1203.16361881,71.79053536,96.0446064538,144.555517538,144.555517538,96.1388916669,721.193484101,72.0602512192,72.3280252122,0.0,0.0,0.0,120.075679654,0.0,265.060814828,0.0,0.0,120.365770233,96.0446064538,0.0,0.0,0.0,5581.2791066,0.0,71.9639424502,144.752525181,0.0,0.0,144.367798573,0.0,144.451259027,72.5405073618,0.0,143.9278849,0.0,72.2404567056,145.081610067,0.0,144.25926274,0.0,0.0,72.0445253634,0.0,0.0,0.0,72.6285152567,0.0,843.792840943,0.0,72.2559489443,0.0,529.743417997,120.075679654,0.0,1034.99728568,72.212368758,192.611873968,72.2842695931,0.0,144.338189,0.0,0.0,0.0,0.0,0.0,71.877134317,0.0,0.0,0.0,120.112115702,0.0,72.1316395312,72.0945485164,0.0,0.0,0.0,0.0
2016-07-17,,0.0,0.00093363975869,0.00438092502155,0.0,886.967128221,0.0,71.284881677,0.0,0.0,71.8015382943,383.034829154,0.0,144.385200351,0.0,0.0,0.0,71.6073449422,0.0,95.973878104,0.0,0.0,0.0,71.284881677,0.0,0.0,72.0198796766,6947.98301933,0.0,72.3459188128,250.734946177,0.0,0.0,191.701661446,0.0,71.716911263,143.979315117,0.0,72.0944942558,0.0,71.6942847615,95.844191592,71.6721675236,143.552890989,0.0,0.0,71.7371075727,0.0,146.280556467,0.0,96.1047594552,0.0,504.021745166,0.0,0.0,71.8122025863,383.678288412,71.6073449422,0.0,958.862142687,0.0,180.43322144,72.1423993802,0.0,286.85965257,0.0,0.0,0.0,0.0,0.0,72.3912512875,0.0,0.0,0.0,72.0948995597,72.0417237408,108.612292626,72.5880260569,0.0,0.0,0.0,0.0
2016-07-24,,0.0,0.00177121771218,0.00612546125461,0.0,838.553062238,0.0,107.419963009,0.0,0.0,71.8091525968,646.18863595,0.0,0.0,0.0,0.0,0.0,71.6645519991,71.7725781553,119.925691542,0.0,119.962258499,0.0,107.419963009,0.0,0.0,0.0,7063.82077038,0.0,71.9242026494,215.467403975,0.0,0.0,143.789711289,0.0,0.0,71.9019386701,0.0,167.830893347,0.0,144.168653156,72.0113858866,72.1496993047,143.954151519,0.0,0.0,0.0,0.0,108.536295504,0.0,108.077152915,71.7725781553,575.688468739,0.0,0.0,71.6631339221,239.634178762,71.6645519991,119.962258499,1030.23836533,71.8375503141,287.778451914,288.504097173,0.0,143.37630552,0.0,0.0,0.0,0.0,0.0,71.5982804072,71.9460990453,71.4689248871,0.0,95.6085399568,0.0,120.13724202,71.8081700334,72.036941649,0.0,0.0,0.0
2016-07-31,,0.0,0.00140004421192,0.00383169994842,0.0,914.975846964,0.0,74.0152708129,111.307141617,111.307141617,98.8038030403,617.700200026,74.3199862702,74.5449937975,0.0,0.0,0.0,73.8014255353,0.0,123.801329777,0.0,0.0,74.3509398225,74.0152708129,0.0,0.0,74.2266005156,7044.31267964,0.0,0.0,197.920558922,0.0,0.0,111.1794371,0.0,0.0,111.387972177,0.0,73.93516415,0.0,74.3284840872,74.5085106911,0.0,246.686754449,0.0,0.0,147.8703283,0.0,0.0,0.0,148.745976804,73.9128407308,495.288976314,74.3199862702,0.0,74.0488414309,346.413499375,73.8014255353,0.0,1261.48585739,0.0,173.139868948,74.3618859358,294.938950001,123.324137306,0.0,0.0,0.0,74.0934692873,0.0,74.0487605956,0.0,0.0,0.0,172.841583445,0.0,198.266067858,74.4028981314,0.0,0.0,0.0,0.0
2016-08-07,,0.000153857989076,0.00123086391261,0.00415416570505,0.0,682.350476768,75.9699377793,75.7411815679,152.062557572,152.062557572,76.0542350901,454.341686669,0.0,75.697595187,0.0,0.0,0.0,75.9395919862,0.0,189.636191898,0.0,101.214199186,0.0,75.7411815679,0.0,0.0,0.0,6164.19040725,0.0,76.3770850874,177.02891157,0.0,0.0,252.744855069,0.0,75.8938314608,101.206532672,0.0,76.1308910373,0.0,75.7645221909,75.7267346642,0.0,151.531387054,76.1615770646,0.0,0.0,0.0,152.534230078,0.0,76.0140662939,0.0,734.18187091,0.0,0.0,0.0,328.720098451,75.9395919862,101.214199186,1036.53785039,75.4463358186,202.374717476,113.795759485,75.870971873,113.760433875,0.0,0.0,0.0,151.760723733,0.0,0.0,0.0,0.0,0.0,75.8938314608,0.0,114.265829216,0.0,0.0,0.0,0.0,0.0
2016-08-14,,0.0,0.00229341858364,0.00542080756133,0.0,989.900002959,0.0,74.0320383756,74.0543371824,74.0543371824,73.9642028713,543.927253572,74.0543371824,0.0,0.0,0.0,0.0,74.3733064947,0.0,99.0961797357,0.0,74.1764114545,0.0,74.0320383756,0.0,0.0,74.3005135828,5417.6325981,0.0,74.3454488798,111.475534858,0.0,0.0,123.756205837,0.0,0.0,74.7337951054,0.0,74.316594228,0.0,74.3694850931,74.2128033938,111.318556389,98.7534837069,0.0,74.4580252712,0.0,0.0,186.749861846,0.0,74.1869778632,111.343457962,793.130776752,0.0,0.0,0.0,297.041796179,74.3733064947,74.1764114545,1188.27875434,0.0,111.404555297,111.922148294,74.3679369163,98.7306693986,0.0,0.0,0.0,0.0,0.0,0.0,74.3229744394,0.0,0.0,148.601027166,74.4805814739,148.785553559,74.3508913933,0.0,74.0320383756,0.0,0.0
2016-08-21,,6.77690431011e-05,0.00277853076715,0.00576036866359,0.0,1136.92535713,68.68685774,136.20841194,0.0,0.0,135.426873705,681.4604442,68.5006584268,0.0,0.0,0.0,0.0,102.094739956,0.0,182.096051664,0.0,67.9390799318,0.0,136.20841194,0.0,0.0,68.2069272458,6772.20769037,67.7748270943,68.5185962643,68.2550688486,0.0,0.0,204.641739341,0.0,68.7699383057,113.765549818,0.0,68.5497268735,0.0,68.5082131832,68.176718872,67.6725717727,158.82398391,0.0,68.8740720706,0.0,0.0,68.1455189471,0.0,102.283574834,0.0,660.454774927,0.0,0.0,68.4388161231,386.751388066,102.094739956,67.9390799318,1501.02761569,68.2275086964,136.441861282,114.082943801,68.7907398599,136.05802233,0.0,0.0,0.0,0.0,0.0,67.6521577239,68.3306025446,0.0,0.0,203.417201219,0.0,250.318041182,68.2208645118,0.0,0.0,0.0,0.0
