week.code,Week,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
201518,05/03/2015,0,1.33358735,0.498132005,1.191739844,0.04,1.03887557,1.816443595,0.892009869,0.1116220922,1.8632351377,0.9489817342,1.1057901611,0.9771386431,0.4422876098,1.0645092612,0.8962975373,0.1752848379,0.9327442317,0.1373940921,1.6015769373,1.409034397,0.5936622543,1.807699824,0.5929769295,0.243210377,1.2791790128,0.28225137,0.2256699577,0.6306134149,0.2627956451,2.3964441588,1.3175878848,1.4625775915,1.4862981886,0.4464285714,2.091560626,1.262340184
201519,05/10/2015,0.5882352941,1.877746704,0.476871722,1.113199364,0,1.223694796,1.495726496,0.8284023669,0.0589863424,1.7650241197,0.7441210327,0.9011546043,0.6974716652,0.3731343284,1.0018401145,0.7274330431,0.2621231979,0.9085402786,0.0493218249,1.3591486088,1.6316540893,0.2906038101,1.188347881,0.4792810784,0.364298725,1.185770751,0.036370249,0.1503194288,0.5486189936,0.9841574652,2.3066981344,1.4349930844,1.3958532547,1.0416666667,0.7175807278,2.3187509661,0.716376521
201520,05/17/2015,1.0610079576,1.6,0.4,1.181121819,0,1.18892272,2.56497948,0.4360148245,0.0520020801,1.5676416819,0.7577292435,1.1300093197,0.8578670306,0.3943332847,1.6040430675,0.6015791453,0.1477104874,0.61462815,0.1063264221,1.2633624879,1.5325670498,0.4936590348,1.362103844,0.4300194533,0.0859845228,1.0733944954,0.075728891,0.0400160064,0.5897873661,0.9084652443,2.376698148,1.6805721097,1.3878437226,0.8818342152,0.406504065,0.5617977528,0.617127399
201521,05/24/2015,1.4002333722,0.8,0.8,0.934579439,0,1.120545927,1.323334804,0.4440743825,0.019922303,1.4942476051,0.9196781127,1.8755328218,0.6283662478,0.3743362061,0.7009345794,0.6475349522,0.1919385797,0.630517024,0,1.4614541469,1.2720045429,0.6086543034,1.64893617,0.4835337167,0.1618996222,1.5093904828,0.072727273,0.2252252252,0.5066387142,0.9500077869,2.1525535534,1.2679288583,1.3603114677,0.826446281,0.5336179296,0.487804878,0.736899563
201522,05/31/2015,0.4901960784,1,0.7,0.873405786,0,0.897345353,0.768156425,0.3594771242,0.0229053095,1.2503364408,0.7305723592,1.373795366,0.8394758395,0.3181336161,0.9747041077,0.5366452009,0.2100840336,0.684079602,0.0826446281,1.2060750447,1.1003070624,0.3468516542,1.808654496,0.3405221339,0.3379805661,1.0275339186,0.022050717,0.1600853789,0.7070340827,0.5958171206,2.5925925926,0.9509425519,1.1447094567,0.8103727715,0.6340057637,0.3896103896,0.741495968
201523,06/07/2015,0,1,0.6,0.916517235,0,0.78128391,1.234567901,0.4331504476,0.0241697685,1.2494602763,0.869925435,1.8036482886,0.8637236084,0.1576913979,1.1613839826,0.5409178154,0.1004016064,0.6671114076,0.0828729282,1.6283524904,0.9773434029,0.3642817112,1.245096367,0.4778156997,0.2651347768,1.1245930749,0,0.2157497303,0.5769588684,0.0757193337,1.7597009153,1.0090444841,1.2066543244,0.4155124654,0.4521963824,0.3133568351,0.45930553
201524,06/14/2015,1.6209476309,1,0.7,0.804637913,0,0.559311318,0.349162011,0.3918022905,0.0097756489,1.0363684123,0.6952117864,1.7341040462,0.5711022273,0.1327690648,0.6902502157,0.4260395365,0.1801801802,0.4805125467,0.0589970501,1.6034766971,1.1583011583,0.2541296061,0.4417261298,0.365338509,0,0.904047668,0.044267375,0,0.3766140603,0.0673400673,1.7586561536,1.1694864945,1.1283329577,0.1577287066,0.4587155963,0.2055921053,0.561847855
201525,06/21/2015,2.2850924918,0.6,0.2,0.611799755,0,0.614114568,0.418118467,0.6258234519,0.0048534265,1.1746130475,0.7399860582,2.1826006763,0.7371007371,0.1118672509,0.6510416667,0.448692938,0.067294751,0.5612244898,0.0300932892,1.5685613088,1.0552121083,0.1959910913,0.8231143961,0.3925044315,0.2138275125,0.9120116074,0,0.2578981302,0.5530973451,0.1756697409,1.4728504566,0.7979866184,0.9852680252,0.1742160279,0.3786444529,0.5907837731,0.34030141
201526,06/28/2015,1.6853932584,0.6,0.1,0.735794225,0,0.676194867,0.363901019,0.2667555852,0.0055583347,1.1074735281,0.8102893891,1.4718614719,0.5706874189,0.1336623483,0.8405639913,0.4994054697,0,0.3731343284,0.0364830354,1.213544725,0.849466614,0.1790332206,1.233045623,0.3171247357,0.0856164384,1.0060592203,0.127291242,0.0877963126,0.9778357236,0.1495215311,1.580333626,0.7120298593,0.9938858882,0.3759398496,0.4515805319,0.1436781609,0.472600428
201527,07/05/2015,1.5815085158,0.7,0.7,0.626526495,0,0.601297287,1.156462585,0.2378828427,0.0051127358,1.016805887,0.6396351299,2.142663412,0.7526444264,0.3361779157,0.7107023411,0.5103082262,0,0.3668378577,0,1.5099144988,0.8793356131,0.1341561578,1.315789474,0.3188228081,0.0699790063,1.1704462326,0.042480884,0.1056524036,0.5785740948,0.0541638456,1.2698517954,0.6582336443,0.9413692155,0,0.5251641138,0.3300330033,0.2833112
201528,07/12/2015,0.6616257089,1,0.3,0.647332988,0,0.521991739,0.510948905,0.1214329083,0.0149872608,1.1415190985,0.5788477144,1.883986118,0.8032128514,0.243902439,0.7546356188,0.6723716381,0,0.933908046,0.0343170899,1.3603339001,1.2073368934,0.2106805899,1.097852029,0.3249707526,0.2100840336,0.9197695035,0.021824531,0.0524934383,0.6537168472,0.1521017699,1.299110582,0.9886922029,0.8323944595,0,0.4631773969,0.248447205,0.354372187
201529,07/19/2015,0.6616257089,0.6,0.3,0.599810586,0,0.501175323,0.680272109,0.178041543,0.0050030018,1.0165291583,0.6180674356,1.5421115065,0.4682410423,0.0953743443,0.7854688267,0.6385696041,0,0.7855459544,0,1.1611485956,1.1402810925,0.1115345292,0.9005763689,0.3833593639,0,0.8853288364,0.042444822,0.1518987342,0.5764875438,0.0944796869,1.288522848,0.7339644719,0.7795656518,0.561272217,0,0.258955546,0.320241123
201530,07/26/2015,0.6815968841,0.6,0.2,0.694812772,0,0.508674031,0.336983993,0.319210679,0.0149536437,1.104757675,0.6092495154,1.6769144774,0.29431741,0.3324783889,0.566572238,0.4603748767,0,0.8327024981,0,1.1576135352,0.820616182,0.2472187886,1.369863014,0.546875,0.0672043011,0.7094418362,0,0.0668449198,0.5207290206,0.1023541453,1.0822952828,0.8825407885,0.8156127383,0.6861063465,0.3337041157,0.3491924924,0.318700524
201531,08/02/2015,0.4324324324,0.8,0.2,0.795922642,0,0.443849244,1.40969163,0.1709888857,0,0.9577387486,0.5753225716,1.191011236,0.6356366619,0.2409638554,1.0086455331,0.5915215248,0,1.0166358595,0.0345542502,1.502451368,0.8143593153,0.1340482574,1.488423374,0.3618468664,0,0.9232602005,0.064212329,0.2378121284,0.5254648343,0.1281229981,1.1207060766,0.8467959882,0.809959502,0.4460303301,0.156128025,0.2006420546,0.356224025
201532,08/09/2015,0.8307372793,1.1,0.1,0.824931256,0,0.695149574,0.262237762,0.1049593283,0,0.9241693317,0.5828758984,2.6099392206,0.5753485284,0.2844372206,0.9973404255,1.069345431,0,0.4484304933,0,1.1906626978,0.6430201203,0.2802802803,1.487818486,0.4261572373,0,0.7352941176,0.057224607,0.0706713781,0.568855179,0.1939629046,1.1459745626,0.5520856569,0.814073173,0.5797101449,0.1867064974,0.223914017,0.267478325
201533,08/16/2015,0.5366726297,1.2,0.1,1.177901543,0,0.84486726,0.727650728,0.3112840467,0.0047776026,0.9544988881,0.5636070853,1.416627961,0.605807395,0.268923515,0.831327937,0.5037115589,0,0.7836990596,0.0859845228,1.1744167592,1.1609664261,0.7627765065,0.8397932817,0.5163271002,0,0.9292035398,0,0.0439174352,0.5411764706,0.2088991017,1.5814197765,0.7736328953,0.8002088637,0.6944444444,0.2188183807,0.2089427497,0.329403606
201534,08/23/2015,0.4962779156,1.4,0.2,1.174818031,0,0.987480752,0,0.3139338324,0.0190086965,1.4094622498,0.6664138267,0.9805967035,0.5812601721,0.1432575522,1.1791477038,0.9697529439,0,0.6097560976,0,0.5553740608,0.9991470696,0.7395038168,1.278698053,0.4424778761,0,0.7638888889,0.039223377,0.121703854,0.8923742564,0.2920149028,1.1362993951,0.9056479499,0.8657349226,0.7761966365,0.1936733376,0.2985074627,0.518532744
201535,08/30/2015,1.1709601874,1.1,0.2,1.130680583,0,1.150020338,0.610997963,0.2722323049,0.0049309665,1.4878188973,0.5285868393,1.3088404133,0.8926759992,0.2235729756,0.7238095238,0.6510113927,0,0.5076142132,0.0729394602,0.8671369782,0.8350730689,0.7957559682,0.8211528987,0.4148230088,0.2923976608,1.0998151571,0.019661817,0.0776699029,0.6014644351,0.439710768,1.5252484633,0.79351959,1.0562580955,0.3984063745,0.347705146,0.5227552276,0.64321608
201536,09/06/2015,1.9718309859,0.9,0.3,1.070184171,0,1.36082018,0.591715976,0.2212933366,0.0174886324,1.7187344543,0.6627028366,1.8527430221,0.7771428571,0.18154922,0.5279577634,0.3104625893,0.1295336788,0.8208955224,0.0478927203,1.2870571222,1.1589403974,0.8421559192,0.7870992513,0.4176334107,0.8760107817,0.9288971458,0.039848575,0.1825650388,0.8165645961,0.5865102639,2.0185793113,0.7103436971,1.1411670789,0.6165228113,0.1988862371,0.3203074952,0.570048309
201537,09/13/2015,1.0880316518,1.3,0.2,1.152353929,0,1.119023398,0.069300069,0.6214039125,0.0324780773,1.7277545957,0.6817256817,1.6053647633,0.731261426,0.2986473034,0.3933320847,0.7651434644,0,0.572519084,0.073313783,0.9596928983,1.403887689,0.4975124378,1.45895588,0.2884615385,0.6107717934,1.1942796288,0.052835505,0.4041146216,0.5847953216,0.6373008435,1.8631012934,1.1161821609,1.0796545106,1.2594458438,0.4766444233,0.6055101423,0.633449939
201538,09/20/2015,1.0050251256,1.6,0.3,1.339412938,0,1.234214574,0.063011972,0.8983572895,0.053497392,1.7549772503,0.6292656953,1.4626801463,0.1920965971,0.2083333333,0.7825600894,0.8132214061,0,0.7208387942,0.1159196291,1.9162526615,1.0253583241,0.945410186,1.118904476,0.5338260959,0.7035175879,1.1966527197,0.080064051,0.2080443828,0.2040816327,0.5969857115,2.0983567798,1.0375264543,1.2906871609,0.7012622721,0.4469987229,0.5611340815,0.752980548
201539,09/27/2015,0.5056890013,2.2,0.3,0.688968843,0,1.542547386,0.131061599,1.229302559,0.0502581441,1.7919087916,0.4071273727,1.2458471761,0.5360333532,0.2816405562,0.8150591888,1.1174707005,0.0871080139,1.1940298507,0.0653594771,1.4460861364,0.9316770186,1.3078470825,0.6408094435,0.570260383,0.2835873804,1.009009009,0.127469726,0.2830856334,0.3466204506,0.411218895,2.174035009,1.0577663671,1.3192305457,0.8064516129,0.9115770283,1.3035053726,0.857665992
201540,10/04/2015,0.6273525721,3,1.1,0.5,0.1,1.67,0.36,1.1216350947,0.2368978845,1.815308196,0.7904293954,1.0923138404,1.1742025938,0.6615570795,0.597213006,0.8359253499,0.606520091,0.4288777698,0.1093792726,1.1229000884,0.971392924,0.6285497917,0.6,0.5357340108,0.609618424,1.3065585377,0.11,0.4366812227,0.9819617889,0.7346189164,3.1748015749,1.0563927295,1.3399603721,0.2225189141,0.4416839199,1.895868704,1
201541,10/11/2015,1.1730205279,1.7,1.1,1.1,0.02,1.37,0.28,1.0260457774,0.3077772955,1.8137456006,0.6437665145,0.7925525223,0.8936550492,0.6642721971,1.1707317073,1.2887106319,0.2111189303,0.4517221909,0.1775297996,0.6083046813,0.9068825911,0.3979659518,0.5,0.6506559458,0.8897569444,1.5074380165,0.15,0.9139784946,0.9284951974,0.604788941,3.4299455765,1.2265061609,1.5089225723,0.2953337271,0.7303268213,1.7284991568,1
