Week,ILI,GFT,AR52,ARGO,state
2015-02-01,2.4561403509,2.4548748096978508,2.6743024166297014,2.452989518113073,MA
2015-02-08,2.1685135652,1.9176951414539565,2.3426567939594527,2.0623826281005586,MA
2015-02-15,1.5576013934,1.6076451315950642,2.092059621593794,1.5792783614868935,MA
2015-02-22,1.1374665166,1.4533411732001733,1.522974818692488,1.3667429058260414,MA
2015-03-01,1.4558292673,1.4244993118179508,1.1985611144025097,1.4498446078899894,MA
2015-03-08,1.5002671709,1.505256523688174,1.3913298300624568,1.488693096744484,MA
2015-03-15,1.505868458,1.3459052395513944,1.4615329917236564,1.5800143403563096,MA
2015-03-22,1.5652856022,1.430267684094395,1.4352100393494154,1.5651607009019486,MA
2015-03-29,1.5282694802,1.4843461741860624,1.5057060040022006,1.6894327914844902,MA
2015-04-05,1.3727298524,1.410799427661395,1.5082879509027234,1.6330431976476345,MA
2015-04-12,1.4723621656,1.2024169791748371,1.3448660074117258,1.5550835586407041,MA
2015-04-19,1.3289183223,1.1295912791847251,1.3817191784619829,1.2663267392212751,MA
2015-04-26,0.9450204691,0.9875451118772792,1.2496945271613686,1.103948425148704,MA
2015-05-03,0.9489817342,0.9788925534626126,0.9670213190631184,1.0037679778442756,MA
2015-05-10,0.7441210327,0.9204877841636121,0.8816019296321026,0.8279247773780368,MA
2015-05-17,0.7577292434999999,0.7236420802299433,0.5993055565321811,0.7787022047398784,MA
2015-05-24,0.9196781127,0.8548725495190557,0.7534136301796102,0.7264767875301459,MA
2015-05-31,0.7305723592,0.7402261505247212,0.8465423769174705,0.6664063973704992,MA
2015-06-07,0.869925435,0.7654627792341658,0.6869363284155685,0.6540023023500957,MA
2015-06-14,0.6952117864,0.7604154534922769,0.8150401516147374,0.6730617619336836,MA
2015-06-21,0.7399860582,0.7459945228011656,0.6403851825637925,0.6968415095659326,MA
2015-06-28,0.8102893890999999,0.8310780138787222,0.7584506276331198,0.6314531094779572,MA
2015-07-05,0.6396351299,0.7077790564697208,0.7531188952842837,0.5712914874797433,MA
2015-07-12,0.5788477143999999,0.6911949861749429,0.5979912251410273,0.6431052326117237,MA
2015-07-19,0.6180674356,0.6349533564796088,0.5727399007319736,0.6192519332592574,MA
2015-07-26,0.6092495153999999,0.6847055673639428,0.5730163916307885,0.6257118807358861,MA
2015-08-02,0.5753225716,0.6580268455853869,0.5386730202983627,0.6727202928160511,MA
2015-08-09,0.5828758984,0.7279683594372766,0.5929985449058255,0.6338667314299835,MA
2015-08-16,0.5636070853,0.0,0.6334813751916605,0.5990256008414013,MA
2015-08-23,0.6664138267,0.0,0.6349034900895126,0.584432003850505,MA
2015-08-30,0.5285868392999999,0.0,0.72593047857627,0.653542538586616,MA
2015-09-06,0.6627028366,0.0,0.6176487663116691,0.6671587117450337,MA
2015-09-13,0.6817256817,0.0,0.7040565462396279,0.7825589849909083,MA
2015-09-20,0.6292656953,0.0,0.728550048055739,0.8615432431123735,MA
2015-09-27,0.4071273727000001,0.0,0.6998246190242046,0.8329222009003814,MA
2015-10-04,0.7904293954,0.0,0.5428653834453093,0.7678966690216389,MA
2015-10-11,0.6437665145,0.0,0.8381541888781405,0.7453242620316554,MA
2015-10-18,0.7333747669,0.0,0.7038371218229226,0.6946657103434817,MA
2015-10-25,0.5899214823,0.0,0.7996640449197004,0.731521314842968,MA
2015-11-01,0.6679156146,0.0,0.7339833995743653,0.8297456342340769,MA
2015-11-08,0.6722894512,0.0,0.7746642579328188,0.7352551874556609,MA
2015-11-15,0.645366903,0.0,0.7839102799445781,0.8649226544424989,MA
2015-11-22,0.869205298,0.0,0.7881770920658213,0.9653237319512172,MA
2015-11-29,0.7930214116,0.0,0.92966538663515,0.9196371185575248,MA
2015-12-06,0.8112124011,0.0,0.9846258509212502,1.0281393860269756,MA
2015-12-13,0.7919485233,0.0,0.987939675905866,0.9869433523537942,MA
2015-12-20,1.313840407,0.0,1.1510413094070326,1.2372904559949316,MA
2015-12-27,1.2422360248,0.0,1.5444130758777546,1.2746419290468274,MA
2016-01-03,1.0382396924,0.0,1.4251554018582742,1.099329256118647,MA
2016-01-10,1.0920368672,0.0,1.4199539402975956,1.2798397100488317,MA
2016-01-17,1.2581263739,0.0,1.6117667320350548,1.3968723610897642,MA
2016-01-24,1.430771725,0.0,1.5188046449231796,1.3787755191718156,MA
2016-01-31,1.6112330696,0.0,1.5563517502580897,1.5244316264691826,MA
2016-02-07,1.4957360361,0.0,1.6330713434682709,1.3727438563457357,MA
2016-02-14,1.5718184575,0.0,1.4602079748120231,1.3990374943482966,MA
2016-02-21,1.5761676844,0.0,1.4609059895832857,1.5335634604333517,MA
2016-02-28,1.7521530694,0.0,1.5182493102878958,1.7931320379164155,MA
2016-03-06,2.5808068153,0.0,1.6591372691635775,2.3201438304253426,MA
2016-03-13,2.2292720569,0.0,2.2828767813276007,2.4061226185485864,MA
2016-03-20,1.9325958766,0.0,1.9827567674704687,2.251181709092472,MA
2016-03-27,1.9207242476,0.0,1.7580338080109414,2.203999612100556,MA
2016-04-03,1.538331502,0.0,1.7376893409082284,1.6707217237106424,MA
2016-04-10,1.3679485008,0.0,1.453869944860989,1.6602731089539429,MA
2016-04-17,1.5737704918000002,0.0,1.3129323083942532,1.4018776228351768,MA
2016-04-24,0.9971632425,0.0,1.4277108020541696,1.034678242749727,MA
2016-05-01,0.9587858409,0.0,1.0013862906702249,1.018841623444381,MA
2016-05-08,0.8340629464,0.0,0.9420201939147084,0.9739593445576624,MA
2016-05-15,0.8073509077,0.0,0.8500199604993155,0.9870482780667278,MA
2016-05-22,0.8353390909999999,0.0,0.8436954195208362,0.8456451249802185,MA
2016-05-29,0.5822159492,0.0,0.8549434954873132,0.8123481823996608,MA
2016-06-05,0.8370111094,0.0,0.6984415680026563,0.6214711218322075,MA
2016-06-12,0.5805038335,0.0,0.8591890074553747,0.6788687058393977,MA
2016-06-19,0.4946508685,0.0,0.6766741470876659,0.6805911115569958,MA
2016-06-26,0.4545186235,0.0,0.6162355993454004,0.6301705669019682,MA
2016-07-03,0.4886789379,0.0,0.5602885855135388,0.6387406083705034,MA
2016-07-10,0.4266771695,0.0,0.5681335787487978,0.550361700979907,MA
2016-07-17,0.4277217136,0.0,0.5163031508813963,0.5823366502996454,MA
2016-07-24,0.4148407829,0.0,0.5084269882149405,0.5668813402595274,MA
2016-07-31,0.3892681758,0.0,0.4904780717477221,0.5690363877212093,MA
2016-08-07,0.33367712190000004,0.0,0.4750196659909064,0.5239401113938486,MA
2016-08-14,0.4656794263,0.0,0.4629802995937154,0.5840734793969972,MA
2016-08-21,0.4064656395,0.0,0.591567718887658,0.5532585041017359,MA
2016-08-28,0.356064362,0.0,0.5223867222565295,0.5275336338982168,MA
2016-09-04,0.4776243381000001,0.0,0.4876698277829545,0.5896290268363993,MA
2016-09-11,0.5659014288,0.0,0.5861314522946223,0.6550418240279636,MA
2016-09-18,0.5873429538,0.0,0.6336900079202689,0.716931835016332,MA
2016-09-25,0.4877316725,0.0,0.6188967600813399,0.7057413510902026,MA
2016-10-02,0.6187296815,0.0,0.5858780508399868,0.6916692193242969,MA
2016-10-09,0.5381745121,0.0,0.6644209921971158,0.7032808613456354,MA
2016-10-16,0.6776876476,0.0,0.6152116598548631,0.6533981610534241,MA
2016-10-23,0.6300210007,0.0,0.7115034792687899,0.6417274501314647,MA
2016-10-30,0.7671781187000001,0.0,0.6934485032032166,0.72244446845437,MA
2016-11-06,0.6793917826000001,0.0,0.8023052151015364,0.7189031378738149,MA
2016-11-13,0.8070386429,0.0,0.7267555186582526,0.8223264354596878,MA
2016-11-20,0.8472247664,0.0,0.8451784475691451,0.963777982458476,MA
2016-11-27,0.6915846720000001,0.0,0.8629344570261751,0.7927605491476779,MA
2016-12-04,0.8711256117,0.0,0.7465951010002421,0.8573904428620218,MA
2016-12-11,1.0198097224,0.0,0.875473710700906,0.8691446371908124,MA
2016-12-18,1.1781011781,0.0,1.0600254703362837,1.1806480491065952,MA
2016-12-25,1.5503494438,0.0,1.1644384045372558,1.5315866406092815,MA
2017-01-01,1.3445124253999998,0.0,1.4095766160413077,1.4499223732938549,MA
2017-01-08,1.3257575758,0.0,1.2580435309761322,1.2675990558291994,MA
2017-01-15,1.5127673271000002,0.0,1.2519356555781789,1.63839042652137,MA
2017-01-22,1.7981617419999998,0.0,1.3834741366117045,1.7942766917226216,MA
2017-01-29,2.2365186781,0.0,1.6124025823614159,2.2939939524311743,MA
2017-02-05,2.730748225,0.0,1.990897666017125,2.886203292167865,MA
2017-02-12,2.4473007712,0.0,2.4637659109590238,2.545502982562956,MA
2017-02-19,2.5347630053,0.0,2.2620132906880452,2.490394647379966,MA
2017-02-26,1.6397075116,0.0,2.356766946678958,1.8355372182144707,MA
2017-03-05,1.6790772375999998,0.0,1.611655937308231,1.8323472896588904,MA
2017-03-12,1.7834447132,0.0,1.6089975032721007,2.038703595529656,MA
2017-03-19,1.82552451,0.0,1.6488430219498442,1.883139830649164,MA
2017-03-26,2.0252243512,0.0,1.6859209974067033,2.114705651598627,MA
2017-04-02,2.1091660588,0.0,1.8271209931515624,2.034349873619344,MA
2017-04-09,1.7208725183000002,0.0,1.8954280921821376,1.932007940416844,MA
2017-04-16,1.2705180132,0.0,1.5994182939743375,1.3353136211536292,MA
2017-04-23,0.896083249,0.0,1.1511147690510504,0.8844071526655741,MA
2017-04-30,0.7045023781,0.0,0.8950761125618983,0.7563396423117813,MA
2017-05-07,0.7527462632999999,0.0,0.7215849902986768,0.6935085586964062,MA
2017-05-14,0.8206156473999999,0.0,0.7529258484879523,0.7354357993551025,MA
2011-01-02,0.0,0.0,0.0,0.0,MD
2011-01-09,0.0,0.0,0.0,0.0,MD
2011-01-16,0.0,0.0,0.0,0.0,MD
2011-01-23,0.0,0.0,0.0,0.0,MD
2011-01-30,0.0,0.0,0.0,0.0,MD
2011-02-06,0.0,0.0,0.0,0.0,MD
2011-02-13,0.0,0.0,0.0,0.0,MD
2011-02-20,0.0,0.0,0.0,0.0,MD
2011-02-27,0.0,0.0,0.0,0.0,MD
2011-03-06,0.0,0.0,0.0,0.0,MD
2011-03-13,0.0,0.0,0.0,0.0,MD
2011-03-20,0.0,0.0,0.0,0.0,MD
2011-03-27,0.0,0.0,0.0,0.0,MD
2011-04-03,0.0,0.0,0.0,0.0,MD
2011-04-10,0.0,0.0,0.0,0.0,MD
2011-04-17,0.0,0.0,0.0,0.0,MD
2011-04-24,0.0,0.0,0.0,0.0,MD
2011-05-01,0.0,0.0,0.0,0.0,MD
2011-05-08,0.0,0.0,0.0,0.0,MD
2011-05-15,0.0,0.0,0.0,0.0,MD
2011-05-22,0.0,0.0,0.0,0.0,MD
2011-05-29,0.0,0.0,0.0,0.0,MD
2011-06-05,0.0,0.0,0.0,0.0,MD
2011-06-12,0.0,0.0,0.0,0.0,MD
2011-06-19,0.0,0.0,0.0,0.0,MD
2011-06-26,0.0,0.0,0.0,0.0,MD
2011-07-03,0.0,0.0,0.0,0.0,MD
2011-07-10,0.0,0.0,0.0,0.0,MD
2011-07-17,0.0,0.0,0.0,0.0,MD
2011-07-24,0.0,0.0,0.0,0.0,MD
2011-07-31,0.0,0.0,0.0,0.0,MD
2011-08-07,0.0,0.0,0.0,0.0,MD
2011-08-14,0.0,0.0,0.0,0.0,MD
2011-08-21,0.0,0.0,0.0,0.0,MD
2011-08-28,0.0,0.0,0.0,0.0,MD
2011-09-04,0.0,0.0,0.0,0.0,MD
2011-09-11,0.0,0.0,0.0,0.0,MD
2011-09-18,0.0,0.0,0.0,0.0,MD
2011-09-25,0.0,0.0,0.0,0.0,MD
2011-10-02,0.0,0.0,0.0,0.0,MD
2011-10-09,0.0,0.0,0.0,0.0,MD
2011-10-16,0.0,0.0,0.0,0.0,MD
2011-10-23,0.0,0.0,0.0,0.0,MD
2011-10-30,0.0,0.0,0.0,0.0,MD
2011-11-06,0.0,0.0,0.0,0.0,MD
2011-11-13,0.0,0.0,0.0,0.0,MD
2011-11-20,0.0,0.0,0.0,0.0,MD
2011-11-27,0.0,0.0,0.0,0.0,MD
2011-12-04,0.0,0.0,0.0,0.0,MD
2011-12-11,0.0,0.0,0.0,0.0,MD
2011-12-18,0.0,0.0,0.0,0.0,MD
2011-12-25,0.0,0.0,0.0,0.0,MD
2012-01-01,0.0,0.0,0.0,0.0,MD
2012-01-08,0.0,0.0,0.0,0.0,MD
2012-01-15,0.0,0.0,0.0,0.0,MD
2012-01-22,0.0,0.0,0.0,0.0,MD
2012-01-29,0.0,0.0,0.0,0.0,MD
2012-02-05,0.0,0.0,0.0,0.0,MD
2012-02-12,0.0,0.0,0.0,0.0,MD
2012-02-19,0.0,0.0,0.0,0.0,MD
2012-02-26,0.0,0.0,0.0,0.0,MD
2012-03-04,0.0,0.0,0.0,0.0,MD
2012-03-11,0.0,0.0,0.0,0.0,MD
2012-03-18,0.0,0.0,0.0,0.0,MD
2012-03-25,0.0,0.0,0.0,0.0,MD
2012-04-01,0.0,0.0,0.0,0.0,MD
2012-04-08,0.0,0.0,0.0,0.0,MD
2012-04-15,0.0,0.0,0.0,0.0,MD
2012-04-22,0.0,0.0,0.0,0.0,MD
2012-04-29,0.0,0.0,0.0,0.0,MD
2012-05-06,0.0,0.0,0.0,0.0,MD
2012-05-13,0.0,0.0,0.0,0.0,MD
2012-05-20,0.0,0.0,0.0,0.0,MD
2012-05-27,0.0,0.0,0.0,0.0,MD
2012-06-03,0.0,0.0,0.0,0.0,MD
2012-06-10,0.0,0.0,0.0,0.0,MD
2012-06-17,0.0,0.0,0.0,0.0,MD
2012-06-24,0.0,0.0,0.0,0.0,MD
2012-07-01,0.0,0.0,0.0,0.0,MD
2012-07-08,0.0,0.0,0.0,0.0,MD
2012-07-15,0.0,0.0,0.0,0.0,MD
2012-07-22,0.0,0.0,0.0,0.0,MD
2012-07-29,0.0,0.0,0.0,0.0,MD
2012-08-05,0.0,0.0,0.0,0.0,MD
2012-08-12,0.0,0.0,0.0,0.0,MD
2012-08-19,0.0,0.0,0.0,0.0,MD
2012-08-26,0.0,0.0,0.0,0.0,MD
2012-09-02,0.0,0.0,0.0,0.0,MD
2012-09-09,0.0,0.0,0.0,0.0,MD
2012-09-16,0.0,0.0,0.0,0.0,MD
2012-09-23,0.0,0.0,0.0,0.0,MD
2012-09-30,1.0884212709,2.52688617897246,3.7984064015235393,3.6801092955956927,MD
2012-10-07,1.2224427959,2.5143966337895534,1.5757472489873037,1.5489870156882883,MD
2012-10-14,0.9742016958,2.51137783376904,1.7447272644960916,1.6119888180950048,MD
2012-10-21,0.6097560975999999,2.5209669632459635,1.3048779804666524,1.2674490384675792,MD
2012-10-28,1.3644366197,2.5470115124425456,0.6584505260787665,0.7774112286476003,MD
2012-11-04,1.1869995290000002,2.5119697553416898,1.3277450721026745,1.2944108280183941,MD
2012-11-11,0.9696590554,2.479058915902372,1.2781058781263075,1.2625494446148668,MD
2012-11-18,1.894108874,2.4887072375365604,1.1808230503934896,1.229152914605932,MD
2012-11-25,1.0984738019,2.450883449044252,1.9245576393503163,1.7698138387032931,MD
2012-12-02,3.0033765772000005,2.4012804212562147,1.2123043845268024,1.3928201888618854,MD
2012-12-09,2.7479390457,2.3626279425621957,2.8084451150402794,3.2374038294121634,MD
2012-12-16,3.8390164695,2.2785750792459534,2.6693009634801728,2.8640546710240047,MD
2012-12-23,10.120481928,2.168773627519453,3.561934570740129,3.624399457746402,MD
2012-12-30,3.4135125575,2.096500003498937,10.016801431963877,9.747845364977843,MD
2013-01-06,4.235570255,1.913892198336536,4.288794161376687,3.5128870243033634,MD
2013-01-13,3.8130733945,1.8593762214955083,4.444360708184325,5.967865156838398,MD
2013-01-20,3.7548315848,2.1220710154374,5.795151300349947,6.619689971118199,MD
2013-01-27,2.4473763722,2.2422902868425334,3.622800352618978,3.6109387037509832,MD
2013-02-03,1.9189557763,2.3169907893109123,2.8918799672320037,2.8003677701317216,MD
2013-02-10,2.062929777,2.3668305857280085,2.301404036190178,2.4605135092107835,MD
2013-02-17,2.5612193903,2.3986759663365564,2.2601441771005444,2.233688619990268,MD
2013-02-24,2.2980062959,2.4093305546442494,2.5725142234148315,2.546455749005511,MD
2013-03-03,5.7910300641,2.4156049233143357,2.1677538124262297,2.2234367807237296,MD
2013-03-10,2.4860694385,2.435730256784421,4.194941848749681,4.339341855738921,MD
2013-03-17,1.9676080846,2.4705352452562184,3.1448441931464504,3.1173313292008524,MD
2013-03-24,2.8152568760000003,2.480538719833996,2.261243703825515,2.313248404423298,MD
2013-03-31,1.2883349671,2.5011375905622018,2.593342639792732,3.1650852130363827,MD
2013-04-07,1.8294870262,2.5256431436698947,1.84135036241095,2.1883340904362285,MD
2013-04-14,1.2267657993,2.5502078889348536,1.8938634738832552,2.239040116028499,MD
2013-04-21,1.2198321091,2.553285881112632,1.5939588625763013,1.7011633638142662,MD
2013-04-28,1.097590074,2.553759418370752,1.48410151928761,1.7378508733444415,MD
2013-05-05,2.7094363127,2.557547716435709,1.1892625102217695,1.2432775042351067,MD
2013-05-12,2.2853411688,2.5750685949861367,2.3296729050571554,2.386419389240789,MD
2013-05-19,1.540238737,2.582053269543402,2.4618385319143337,2.3787337721264885,MD
2013-05-26,2.8187479515,2.583947418575881,2.1020850680880763,1.9867524776906824,MD
2013-06-02,1.8188057653,2.5873213715399834,2.731451519826636,2.506833082830434,MD
2013-06-09,2.5508445364,2.5924118970647703,2.5095013239658885,2.2969755514534387,MD
2013-06-16,1.2761183565,2.589629865673317,2.6429472188549235,2.6860360021836973,MD
2013-06-23,1.1142857143,2.5973840382750266,2.001354130005963,2.123437496234016,MD
2013-06-30,1.1964285714,2.6053157873485318,1.7344764284057232,1.0990289024895892,MD
2013-07-07,0.2887391723,2.5973840382750266,1.6840907729441212,1.394943630212404,MD
2013-07-14,0.8920606601000001,2.595726657871608,1.208426072298405,0.5794361780074384,MD
2013-07-21,0.8864741207,2.5946020068835733,1.0822418313907791,1.0226999656912792,MD
2013-07-28,0.9073543457,2.622895858056224,1.490341809890787,1.4761143606781186,MD
2013-08-04,0.9164663462,2.612122885434001,1.4138634871911873,1.4826456114407445,MD
2013-08-11,0.935925126,2.6115901560186168,1.3299511978986698,1.3940559342569063,MD
2013-08-18,1.2334258403,2.620350595293831,1.6731470606525956,1.6531311959213677,MD
2013-08-25,2.2144112478,2.5870254107536588,1.5889153312144082,1.6992251227641586,MD
2013-09-01,1.1124295461,2.581047002869897,2.2155928329714105,2.0792736367377067,MD
2013-09-08,2.356267672,2.595667465714344,1.86337902852166,2.6143704904918907,MD
2013-09-15,2.080099348,2.6017642579126337,2.2943290066236264,2.19563257839014,MD
2013-09-22,2.2784810127,2.5945428147263083,2.355556429764107,2.25545328219366,MD
2013-09-29,0.5445686443,2.5917015911775905,2.43986213025414,2.30313746612394,MD
2013-10-06,0.9857839577,2.5872621793827184,1.6268920119200867,1.590245727994561,MD
2013-10-13,0.9302745665,2.586847834281864,1.480539110487837,1.4717748684901142,MD
2013-10-20,0.8383829999,2.583414689160496,1.4710352312706445,1.5703885150443095,MD
2013-10-27,0.6846793785999999,2.57033322240494,1.2806528910437385,0.8822717654335057,MD
2013-11-03,0.7224911495,2.5757197087160506,1.328688336553752,1.4747369860303687,MD
2013-11-10,1.0263427985,2.5742990969416923,1.305296624649396,1.1340768377247157,MD
2013-11-17,0.8860319665999999,2.5767851675468205,1.4365746404615891,1.3461332989614228,MD
2013-11-24,1.3143919278,2.5715170655502395,1.3806628899200664,1.3735083708729543,MD
2013-12-01,1.1034842297,2.5444070575228874,1.562358667492759,1.6782552816556142,MD
2013-12-08,1.1390757214,2.562756626275025,1.5073945013471153,1.5009589935304275,MD
2013-12-15,0.8688097306999999,2.553285881112632,1.6173069722463738,1.5851923057830462,MD
2013-12-22,2.8960817717,2.4797100296322867,1.4567486916248953,1.4514683105504098,MD
2013-12-29,3.0280758489,2.47556657862374,2.373269772195102,2.5194697045102608,MD
2014-01-05,1.7819080911,2.4550269000527982,2.7360563157081765,3.0663384873651256,MD
2014-01-12,2.2570044967,2.433125801864763,2.3422569043780994,2.6338148415205938,MD
2014-01-19,2.0769700672,2.447391111765618,2.3488583071777405,2.4645642884578107,MD
2014-01-26,2.0084654328,2.469765747211773,2.265495262049904,2.3500387071167403,MD
2014-02-02,2.2893326839,2.488056123806646,2.2990576670652296,2.5310654517015485,MD
2014-02-09,1.9565441252,2.4930282650169024,2.369644971041288,2.5729518059415297,MD
2014-02-16,1.3719512195,2.521558884818613,2.268745543669908,2.4628971875364667,MD
2014-02-23,1.4008054631,2.5389021868972463,1.911859798560864,1.9152628507447584,MD
2014-03-02,1.2242744063,2.542572100647674,1.7819720751315584,1.804120693115124,MD
2014-03-09,0.858778626,2.558494790951948,1.6730215261501051,1.7102228527562642,MD
2014-03-16,1.0799545281999998,2.5530491124835715,1.3989929077314776,1.3969839300452358,MD
2014-03-23,1.0156620788,2.555002453673316,1.4747661179954956,1.479376871261206,MD
2014-03-30,1.4442393311,2.543459983006648,1.4259866369704184,1.4240520910600778,MD
2014-04-06,1.3205396162,2.564236430206649,1.6785422688761653,1.6891661648344767,MD
2014-04-13,1.0228166798,2.563999661577589,1.6929806081161043,1.6769080279410402,MD
2014-04-20,1.013547416,2.5622830890169053,1.5506545531081175,1.6223611314015742,MD
2014-04-27,0.8272903687000001,2.583947418575881,1.4884368275104924,1.5628384022540789,MD
2014-05-04,0.8133914889,2.580632657769043,1.327468154713251,1.3050280035441917,MD
2014-05-11,1.0028284906,2.5783833557929743,1.2820463496941543,1.3680824502090192,MD
2014-05-18,1.0887380005,2.6018234500698987,1.3713247964479622,1.429792112650656,MD
2014-05-25,0.7294075787000001,2.579034469522889,1.4342100995098257,1.4975668489713805,MD
2014-06-01,0.6316393913,2.580869426398103,1.2712790050878866,1.3428216038364604,MD
2014-06-08,0.6304961009000001,2.6009947598681893,1.1501352904821365,1.1063386568557902,MD
2014-06-15,0.6652727618,2.6059669010784456,1.011925459842379,0.9641319314085152,MD
2014-06-22,0.4112003133,2.5983903049485297,0.9618114749527722,0.9623234526704711,MD
2014-06-29,0.8228460794,2.612122885434001,0.8772054439511794,1.456695362974546,MD
2014-07-06,1.7898832685,2.5899258264596416,0.9986784114587846,1.4169724623333453,MD
2014-07-13,0.6897993311,2.600462030452805,1.3853332025984066,1.6932364703919205,MD
2014-07-20,0.417120058,2.6165622972288736,1.1475227560885213,1.3538536789983198,MD
2014-07-27,0.3456689711,2.6107614658169074,1.0424945723345658,1.3213952913697704,MD
2014-08-03,0.4522840344,2.61496410898272,0.8136125645729968,0.9596439172616296,MD
2014-08-10,1.5578635015,2.611530963861352,0.8355841388224199,0.9464386735699882,MD
2014-08-17,0.411368736,2.6172726031160534,1.1968316410118334,1.1938414545029057,MD
2014-08-24,0.5796479176,2.5946020068835733,1.0045352755734502,1.0417796883925448,MD
2014-08-31,0.7958115183,2.593299779423744,0.925830267199154,0.5570256260264883,MD
2014-09-07,2.138690862,2.5902217872459663,0.9824622566963062,0.8192966790579799,MD
2014-09-14,2.0588235294,2.58524964603571,1.2826004026581364,1.093187545694543,MD
2014-09-21,1.5509601182,2.5769035518613506,1.450946324800866,0.9271787051252992,MD
2014-09-28,1.0111510112,2.5493200065758788,1.3277929014884038,1.0470292063940954,MD
2014-10-05,0.9662280298,2.5525755752254518,1.1980646573198577,1.0791463413830344,MD
2014-10-12,0.8570638651000001,2.549734351676734,1.2007996915927834,1.3441501744255309,MD
2014-10-19,0.9571984436,2.567847151799812,1.0522107454596208,1.1632942852828068,MD
2014-10-26,1.1268321613,2.550089504620324,1.0820780707953954,0.9082025797581454,MD
2014-11-02,0.9255210611,2.5502078889348536,1.0290381279414618,1.277060223678546,MD
2014-11-09,0.8554913295000001,2.5814021558134868,0.9325197610085668,0.7818633532898779,MD
2014-11-16,1.7629648694,2.564650775307504,1.0375629582505237,1.3418970826533425,MD
2014-11-23,1.7105756024,2.546833935970751,1.2975072116589308,1.2890623140910495,MD
2014-11-30,1.8916114614,2.5165275514510914,1.1675645394588088,1.2399796834452377,MD
2014-12-07,2.3845763572,2.4785261864869867,1.181899037766363,2.0920581925124826,MD
2014-12-14,3.4173363502,2.383759542705787,1.3689532287213309,2.59292454382798,MD
2014-12-21,4.5990227077,2.2301558946032163,1.8685879275374653,4.613225538208796,MD
2014-12-28,5.9414758270000005,2.1993167806681724,2.5073645907277777,4.296212988805181,MD
2015-01-04,2.7889730775,2.300594561748518,4.062992508835591,3.5753195867225136,MD
2015-01-11,2.5625220148,2.3572414562510846,2.5050077281348955,3.073409959903763,MD
2015-01-18,2.5153427263,2.418268570391258,2.025720939142058,2.730649528670408,MD
2015-01-25,2.251456825,2.459999041263055,2.063851939986783,2.25071494210722,MD
2015-02-01,1.7723086447999998,2.4733172766476708,1.9508307985498183,1.9953989335630693,MD
2015-02-08,1.4140009272,2.490423810097244,1.744552491336174,1.850311378107365,MD
2015-02-15,2.3619482000000005,2.527300524073314,1.5870080002197735,1.4985948733735044,MD
2015-02-22,1.3562900999,2.5443478653656224,2.1102920995831136,1.8475798326886201,MD
2015-03-01,1.025283695,2.5519836536528024,1.8961620592258208,1.7202025156967164,MD
2015-03-08,1.1649041639,2.5504446575639133,1.0866690482977723,1.6068038410819203,MD
2015-03-15,1.1967491292,2.5499119281485294,1.3145255209501217,1.2543400420348023,MD
2015-03-22,1.1396251899,2.5547064928869907,1.3107959242551137,1.6074747963536185,MD
2015-03-29,1.271109497,2.52629425739981,1.2720888303297535,1.277922686636649,MD
2015-04-05,1.4855647949000002,2.5518060771810074,1.5068597019239731,1.578717946311202,MD
2015-04-12,1.1788159834,2.5724641400664785,1.3693840381310682,1.0849325369471872,MD
2015-04-19,1.1185492755,2.59347735589554,1.227160851762867,1.1640893182059169,MD
2015-04-26,1.2315486069,2.6049606344049407,1.2516971838884623,1.1531354826756195,MD
2015-05-03,1.1057901611,2.574535865570752,1.2016679958522438,1.1643311170731478,MD
2015-05-10,0.9011546043,2.5904585558750264,0.9190649767918648,0.9477305119291224,MD
2015-05-17,1.1300093197,2.5785017401075043,0.7256601567746359,0.9962759083583868,MD
2015-05-24,1.8755328218,2.597206461803232,1.2625234366254023,1.2414105948441636,MD
2015-05-31,1.373795366,2.590695324504086,1.5650101120667252,1.1213315366942986,MD
2015-06-07,1.8036482886,2.588268446056224,1.224146020178895,0.9773424508818556,MD
2015-06-14,1.7341040462,2.5903993637177614,1.243997729753877,1.0051381837646898,MD
2015-06-21,2.1826006763,2.607032359909215,1.16830212439266,1.0328205755700934,MD
2015-06-28,1.4718614719,2.6122412697485315,1.842122146688512,1.1637985972750875,MD
2015-07-05,2.142663412,2.5954306970852827,1.3569746339386477,1.105915364333085,MD
2015-07-12,1.883986118,2.609991967772463,1.825815526561184,1.2135374873143745,MD
2015-07-19,1.5421115065,2.5973248461177616,1.6570710525242054,1.1591896132420785,MD
2015-07-26,1.6769144774,2.6020602186989583,1.4787157479895316,1.1370843240925734,MD
2015-08-02,1.191011236,2.5917015911775905,1.558918627887096,1.1884115453636293,MD
2015-08-09,2.6099392206,2.5816981165998123,1.3035259201041292,1.1035842005445375,MD
2015-08-16,1.416627961,0.0,2.0635304358200957,1.6258468404798032,MD
2015-08-23,0.9805967035,0.0,1.3991899877955687,1.1600298519445469,MD
2015-08-30,1.3088404133,0.0,1.1203924721109115,1.2184423580553183,MD
2015-09-06,1.8527430221,0.0,1.4103407283058735,1.3047347942692584,MD
2015-09-13,1.6053647633,0.0,1.6600907957600042,1.4644580412420392,MD
2015-09-20,1.4626801463,0.0,1.2543778242147716,1.2585864069426655,MD
2015-09-27,1.2458471761,0.0,1.1640514314231325,1.1023077961158898,MD
2015-10-04,1.0923138404,0.0,1.301099396673021,1.3228553361204431,MD
