Week,NH,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,flu virus,rsv baby,flu shot,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,symptoms of the flu,what is rsv
2015-11-01,0.2403846154,0.00121605188488,0.00202675314147,0.00689096068099,1164.02369063,0.0,289.561353976,289.561353976,145.656716776,631.468741555,0.0,145.681109802,0.0,438.196097006,144.780676988,0.0,0.0,0.0,146.009996983,7340.53198241,364.657701025,145.338363821,437.681875882,0.0,218.834626359,339.584415179,145.447656465,218.32996133,145.260909905,289.38670901,146.054015674,145.053726325,0.0,1065.90568585,0.0,144.649732752,1746.50112358,533.944548122,145.681109802,144.780676988,1456.81578793,924.191019259,433.557075487,146.362891236,0.0,0.0,485.995826558,0.0,146.098060914,0.0,144.868104933,146.20893991,389.33735191,0.0,0.0
2015-11-08,0.2098085497,0.000392003136025,0.00117600940808,0.00548804390435,941.203750675,148.080577239,147.902327974,147.902327974,224.030511567,595.208996064,0.0,0.0,0.0,348.030981707,148.683989195,223.331798893,148.080577239,0.0,148.537879034,7845.27253443,222.739849506,149.107323251,297.480355636,298.124605847,247.645336267,346.816406417,0.0,148.927404912,372.092220005,0.0,0.0,222.307744616,0.0,791.628953576,149.503632522,0.0,1486.46682768,942.294782413,0.0,148.683989195,1140.92379155,447.397113564,148.717381002,149.15237078,149.107323251,0.0,347.385001265,0.0,148.837608466,0.0,0.0,296.787098948,149.032297937,147.857832689,0.0
2015-11-15,0.2795248078,0.00322320709106,0.00322320709106,0.00926672038678,990.917278933,0.0,297.858197865,297.858197865,148.883906847,1091.88144114,0.0,295.886042978,149.559200892,298.438372659,148.856049677,0.0,0.0,0.0,298.307049881,8193.91148084,297.784544898,148.990923778,148.860565641,148.524066589,198.249226303,148.255325817,0.0,0.0,148.523935156,149.018788242,223.504041314,222.363554127,0.0,644.392708746,148.703769029,148.420853518,1239.19791651,595.345582682,295.886042978,148.856049677,1340.00026772,496.955949953,148.376134964,149.035936142,0.0,148.856049677,0.0,0.0,0.0,0.0,148.165961546,149.216257903,298.18981688,0.0,0.0
2015-11-22,0.1077199282,0.000475059382423,0.000950118764846,0.00427553444181,686.999718037,0.0,157.894575691,157.894575691,158.13733093,552.822666121,0.0,159.147559125,159.555920417,644.567269031,320.150590003,0.0,0.0,0.0,0.0,10381.182,316.859613015,158.471659325,264.744310452,0.0,160.655277954,320.729524162,0.0,0.0,160.075295001,474.698127888,0.0,0.0,0.0,370.06033277,321.699081369,160.461483892,1163.01250974,635.214763056,159.147559125,320.150590003,1429.16292995,477.021655253,0.0,317.039071919,158.471659325,0.0,239.394297693,160.123466923,0.0,0.0,0.0,0.0,212.198568233,0.0,0.0
2015-11-29,0.4638967326,0.000795861520096,0.00159172304019,0.00318344608038,1077.12442329,210.299482717,140.58545455,140.58545455,141.861251256,844.275912654,279.408146282,210.761739756,0.0,282.078086905,140.041318942,140.083589186,210.299482717,0.0,141.177170478,7934.24565002,0.0,0.0,375.626446298,0.0,327.811579698,210.698142638,140.354814244,0.0,139.788232221,350.358495344,141.093248786,279.156048707,0.0,421.392406921,282.319994957,0.0,1265.05485458,656.724924364,210.761739756,140.041318942,703.393727497,516.749778429,279.576464443,140.457697915,140.168206274,0.0,211.037273705,210.8886409,0.0,0.0,0.0,0.0,140.754558992,141.134634422,0.0
2015-12-06,0.4640839387,0.000427533133818,0.00171013253527,0.0072680632749,1551.9949997,211.810025122,0.0,0.0,141.211974446,1176.11008603,0.0,140.319572561,0.0,495.320439822,140.27735849,140.446367355,211.810025122,0.0,141.299030376,8995.93041705,140.893379727,0.0,188.42585841,0.0,141.352087165,281.103323444,0.0,141.988584134,140.531024599,280.849390902,141.298978959,281.231567925,0.0,234.780768097,211.534571973,0.0,1739.38362807,752.451574238,140.319572561,140.27735849,1081.98347561,565.803808443,140.891363623,140.509314129,0.0,0.0,188.368529056,280.680357264,0.0,140.933941854,0.0,141.211974446,212.44478628,141.561550799,0.0
2015-12-13,0.400168492,0.001221001221,0.002035002035,0.00976800976801,1261.92544727,145.319714948,218.028415529,218.028415529,145.222694354,825.788529071,146.129157306,145.946326862,0.0,340.710028858,292.068811028,146.078484719,145.319714948,0.0,146.041074631,8998.00589473,145.471759061,145.38582737,510.376917799,145.542255516,217.984735765,339.609389356,0.0,0.0,144.523668148,219.277061397,0.0,0.0,0.0,484.440925943,291.788039642,145.432276734,1601.59230665,1020.08761083,145.946326862,292.068811028,1068.40291459,389.420587674,145.134946502,146.210882137,0.0,0.0,146.394043996,0.0,0.0,0.0,0.0,290.094609253,510.740482032,144.523668148,0.0
2015-12-20,0.416933932,0.00188768286928,0.00283152430392,0.00991033506371,1092.29199727,172.2716092,173.180575743,173.180575743,172.919569265,690.70669186,0.0,229.663636844,172.792224519,519.065803692,172.17891698,0.0,172.2716092,172.635709823,172.867410145,8816.74875327,172.20450363,258.882829631,172.830104414,172.449251153,172.412386075,344.227462421,172.607302696,173.232880356,344.899356894,345.399064692,0.0,171.77501348,172.2716092,258.579471752,288.516929911,0.0,1552.36173124,1035.38240943,229.663636844,172.17891698,1840.425679,433.368812643,172.867410145,0.0,173.180575743,0.0,173.285216574,0.0,0.0,0.0,0.0,0.0,173.033525809,172.81532596,172.323529516
2015-12-27,0.5094043887,0.000944733112896,0.00188946622579,0.00755786490316,835.135795464,0.0,296.133764855,296.133764855,221.538278496,688.879942774,147.888273401,147.230693232,148.290751315,492.975834567,147.288080966,0.0,0.0,0.0,221.212114775,9502.32289434,441.588419101,294.843068753,221.658236606,0.0,221.092403503,221.256588461,147.199246176,0.0,221.079014827,516.362839665,0.0,147.888273401,0.0,368.126742209,295.865612625,0.0,1425.03589659,885.038247269,147.230693232,147.288080966,1622.59201522,689.503916854,147.50743063,196.678675402,148.066882427,147.399313075,246.122804646,147.888273401,147.154868954,0.0,0.0,0.0,246.361094238,147.319426491,295.083068562
2016-01-03,0.3684089339,0.00149925037481,0.00149925037481,0.00524737631184,1324.75352299,0.0,0.0,0.0,114.524608372,910.241071123,113.887717075,113.800859718,0.0,570.081072822,151.278660841,112.951579945,0.0,0.0,170.034793728,12939.4345335,112.781318293,169.932393954,227.809777986,114.247811735,170.296351342,265.09643661,0.0,0.0,0.0,151.472455203,0.0,151.369744309,0.0,151.415687416,455.96324204,0.0,1173.89579676,606.392276502,113.800859718,151.278660841,1933.24897214,493.880271025,113.956324133,114.274201299,113.811651255,0.0,0.0,0.0,114.059389847,0.0,113.972349862,0.0,114.481762984,113.237144905,113.399662466
2016-01-10,0.4800768123,0.000842459983151,0.00379106992418,0.00884582982308,1061.10135007,108.542986827,109.352896578,109.352896578,110.53705509,659.853567447,0.0,110.701189725,0.0,257.06064614,110.337228231,0.0,108.542986827,0.0,165.638633545,10304.2989154,221.135629596,109.253820603,276.876880659,110.436960876,110.486841978,217.282372304,108.412330207,0.0,110.237375717,219.829431768,0.0,108.641186152,0.0,182.833208067,387.765310826,108.542986827,988.044238003,512.769427035,110.701189725,110.337228231,1684.66381581,366.924878386,165.62223766,110.074086,217.544790628,0.0,110.701189725,0.0,0.0,0.0,0.0,0.0,220.350288425,109.463539571,0.0
2016-01-17,0.4081632653,0.0,0.0,0.0031919744642,1054.4340224,113.869828075,0.0,0.0,113.215172477,941.957429582,0.0,111.981202913,114.213949647,301.857052898,112.048783603,0.0,113.869828075,0.0,168.818877013,12903.7226861,112.786762528,0.0,168.785514407,169.384482046,451.011325969,111.812607305,112.382114499,0.0,111.846285802,376.567508562,0.0,113.411431413,0.0,170.023698298,566.618774325,0.0,1053.91108592,414.491043037,111.981202913,112.048783603,1280.54538179,377.34083482,225.913448993,339.689195057,0.0,0.0,0.0,111.94744313,111.94744313,0.0,113.377225003,0.0,169.398043529,0.0,0.0
2016-01-24,0.4112808461,0.0016501650165,0.00371287128713,0.00948844884488,1528.42987728,172.330757632,114.658796582,114.658796582,113.964641784,803.349097481,115.388289705,114.586016246,229.678158461,403.65150509,114.60341106,114.136637923,172.330757632,0.0,152.858937435,9763.34868878,0.0,114.38967886,268.014735674,114.739482256,229.844345961,171.26492404,0.0,172.729755236,230.637473575,420.630661274,0.0,114.551590622,114.171099469,285.941080002,613.470367615,0.0,1375.48838059,764.906322865,114.586016246,114.60341106,1071.19063221,536.816142234,0.0,171.627037803,172.112050417,0.0,115.234378326,0.0,0.0,0.0,0.0,0.0,229.216344725,114.022049927,0.0
2016-01-31,0.5887129517,0.00224416517056,0.00359066427289,0.00897666068223,1286.781136,108.881067063,184.003372124,184.003372124,111.074594794,1251.78227973,109.916509361,0.0,109.27616014,332.056330313,164.552321867,111.242229257,108.881067063,0.0,110.903981275,9543.16474837,110.972522341,111.309424805,385.713301854,110.216160954,277.724314688,183.803480277,108.750003486,111.104894285,164.909185866,257.440319444,165.124770148,0.0,0.0,183.527746068,627.148780942,0.0,1249.98348724,772.553766329,0.0,164.552321867,1839.77856169,589.996607243,0.0,0.0,334.526736247,0.0,111.141587915,108.97957225,0.0,111.205624017,0.0,0.0,441.062931764,0.0,221.807962551
2016-02-07,0.6876926725,0.00209205020921,0.00292887029289,0.00794979079498,1405.4623152,161.670587622,269.933627124,269.933627124,144.514316257,649.528129306,215.924470842,143.970157248,0.0,397.588664107,321.893034913,0.0,161.670587622,0.0,108.255522508,11880.8436874,0.0,0.0,271.95163634,0.0,271.229857608,108.080601278,0.0,215.907858786,161.941288566,360.305250327,107.524112959,0.0,108.042091199,216.064296295,614.982458049,107.791220683,1585.77573496,649.136039636,143.970157248,321.893034913,1335.04384045,433.80455391,108.221555851,215.503010685,108.803990463,0.0,109.025464345,107.556538807,108.124976204,0.0,108.443014292,0.0,144.667119949,0.0,108.696876448
2016-02-14,0.6551648832,0.00368399508801,0.00450266066312,0.00982398690135,1257.18596052,107.703644081,179.870484696,179.870484696,162.656254101,900.003660581,216.059973337,107.867486689,0.0,432.779642268,107.654247024,0.0,107.703644081,0.0,107.865759303,15848.0585611,0.0,161.741116418,252.125513363,107.541568775,161.464947311,179.664294049,0.0,108.258310916,0.0,215.807561094,143.965820571,107.725076932,0.0,215.585982049,432.942646386,107.379462099,898.537992038,575.776345533,107.867486689,107.654247024,1619.06261568,684.718669087,0.0,216.465917175,108.223652048,0.0,108.339121855,0.0,0.0,0.0,107.75254531,215.473488072,252.320996058,107.493056605,108.223652048
2016-02-21,0.7532122286,0.0039952057531,0.0039952057531,0.0103875349581,1520.48918082,155.864869581,116.975261076,116.975261076,117.078051503,702.380518554,0.0,116.959282913,0.0,586.184467988,235.40242817,117.02220141,155.864869581,0.0,155.947163649,9101.42370684,0.0,292.888012639,390.758278351,0.0,175.002036508,194.778323489,0.0,117.188665712,116.999766103,390.074052158,175.125110725,117.31182661,0.0,116.795595408,508.689446431,0.0,1988.07046077,584.934223331,116.959282913,235.40242817,1833.64346238,938.170645742,116.976783145,234.291739759,0.0,0.0,116.751305749,117.594761374,155.876710696,233.15042053,116.619751392,117.31716226,234.586942878,116.752124709,117.158429825
2016-02-28,0.7838283828,0.00552486187845,0.00789265982636,0.0157853196527,1340.99412284,109.317757683,107.919358164,107.919358164,0.0,907.616744857,109.01403197,108.637189253,0.0,508.955406389,108.335456591,107.659311517,109.317757683,0.0,218.578403968,9154.64022038,109.079703073,107.691748791,217.931155191,107.984566235,273.449761677,216.827793472,0.0,109.396372534,430.896822468,271.41079567,0.0,107.789177997,0.0,109.416657947,254.658756747,107.691748791,1812.47396059,798.246118834,108.637189253,108.335456591,1523.55414188,472.523311403,0.0,108.899571986,0.0,0.0,108.826561075,0.0,163.822718829,107.821693586,0.0,216.492376885,363.50337697,109.153320623,109.178358216
2016-03-06,1.2542990087,0.00981132075472,0.011320754717,0.0203773584906,1570.66964611,113.304121058,336.804081434,336.804081434,281.824075748,1198.41386147,113.133585054,261.477869583,0.0,825.135890696,112.087760463,111.706800963,113.304121058,0.0,224.468103628,8732.77834188,112.253638031,112.473884024,224.977297993,112.60960939,225.288840894,279.131928611,0.0,0.0,0.0,523.868475133,111.841804714,111.689829691,0.0,223.195165348,337.936318633,0.0,1795.06794446,711.226191982,261.477869583,112.087760463,1309.99342544,1012.84492608,113.201737816,112.347101993,0.0,0.0,111.757662355,111.588981713,112.422852752,334.767296286,0.0,169.196370974,336.085277768,111.454613557,168.805261746
2016-03-13,1.2773722628,0.0163160154573,0.0171747531129,0.0231859167024,1396.49773259,155.194805676,232.816081701,232.816081701,155.640821507,777.30990629,0.0,174.71673892,0.0,700.66546512,116.500467631,233.097490284,155.194805676,0.0,232.618642059,9178.20145171,116.746323306,155.195080838,194.386752293,116.64082964,174.892662171,232.496004196,0.0,116.018946966,115.844219636,349.510537045,174.503398467,231.340035604,116.124036592,232.734766455,545.353714282,0.0,1824.21193563,931.824497978,174.71673892,116.500467631,1903.96760242,700.865186054,0.0,174.819687019,0.0,0.0,155.476083339,0.0,232.37747224,116.724535104,0.0,0.0,272.688758333,0.0,0.0
2016-03-20,1.1810221951,0.0108949416342,0.0112840466926,0.0194552529183,1322.02595479,0.0,386.103468726,386.103468726,166.030727516,956.168412442,109.260295676,0.0,0.0,773.203686257,110.962046415,0.0,0.0,0.0,109.747298918,8684.41125263,0.0,183.65481132,368.042419789,110.292573548,183.555138852,0.0,0.0,111.397717392,165.863225804,183.599306676,110.336955034,0.0,0.0,110.115655453,221.07407151,111.129208281,1505.5348052,1066.40498467,0.0,110.962046415,1580.77195549,957.479727607,0.0,220.52345632,0.0,0.0,110.764697783,0.0,110.137389989,0.0,110.237742814,220.875622625,368.687375478,0.0,109.293225241
2016-03-27,1.3643659711,0.0178495537612,0.0195495112622,0.0254993625159,1360.02124766,550.671697998,165.344060319,165.344060319,258.237429355,919.810029336,110.052599982,256.91538484,220.636534182,442.009348909,220.636534182,0.0,550.671697998,0.0,165.410099458,9318.10770406,165.260797453,220.268679199,220.847169457,110.348962205,275.407999869,165.323806917,0.0,147.202787452,110.17387491,220.732223229,0.0,165.34373977,110.101166606,220.033490362,368.970306606,0.0,1543.72679055,1067.06834339,256.91538484,220.636534182,1177.32438302,810.968012701,0.0,220.867597058,220.734222905,0.0,110.251730138,165.277429939,110.226235813,165.573405489,220.769768804,110.585219945,110.640452499,329.859913208,0.0
2016-04-03,0.9664170089,0.00904977375566,0.00946112710819,0.0152200740436,1434.07639262,107.423947309,161.705426855,161.705426855,215.257772834,609.894626257,107.272177243,322.665241979,107.673438866,754.894593069,107.110817168,0.0,107.423947309,214.997799679,215.097091593,9052.24079833,0.0,107.429514724,467.097392892,215.476918117,215.194702363,161.330499346,107.526936341,107.640958191,179.051521991,161.624179333,107.749633112,107.435287225,107.272177243,107.533723267,395.894470368,0.0,1613.23356268,538.040463312,322.665241979,107.110817168,1327.49576581,719.456547263,0.0,161.379358044,0.0,0.0,161.363067522,214.810645554,214.810645554,107.651416248,0.0,215.736586816,431.735966609,0.0,0.0
2016-04-10,0.7503126303,0.00476947535771,0.00556438791733,0.0107313195548,1461.41848555,225.127189603,224.860394317,224.860394317,225.036085612,1013.0690531,0.0,112.597540397,112.711007516,375.867933181,0.0,0.0,225.127189603,112.767575946,168.870898307,9650.82940795,0.0,112.412502648,562.980066813,112.337567431,112.563594801,149.864276684,224.131304461,112.631506473,112.348054852,187.485915569,112.665493047,0.0,112.166916374,225.399000276,394.969334377,112.473077162,1274.11165945,562.536944093,112.597540397,0.0,1050.19377706,676.593791505,112.46188071,112.8016447,0.0,0.0,169.07506457,112.26920985,112.43273592,112.432756364,112.234527535,0.0,112.775076715,112.2927651,112.563594801
2016-04-17,0.4249893753,0.0062630480167,0.00709812108559,0.0167014613779,1026.73254155,0.0,228.262365212,228.262365212,114.361295179,723.472917524,0.0,113.959222182,0.0,343.117813819,113.508733428,113.782743947,0.0,115.00746446,0.0,9527.8707244,113.645583732,171.552563102,418.906704698,0.0,266.237266345,114.050714314,0.0,0.0,0.0,227.737240554,113.716170031,113.643355612,0.0,113.56041354,114.089958884,0.0,1331.06908222,533.001978037,113.959222182,113.508733428,1522.21865181,610.471278892,114.021022353,227.913314799,113.887842993,113.780399152,114.460346579,152.002815043,113.574957565,228.817150513,0.0,230.362803888,286.657916074,113.647645674,0.0
2016-04-24,0.4282655246,0.00300042863266,0.00342906129447,0.0132876125161,1409.89052973,117.086601321,117.528127243,117.528127243,117.818604086,706.411678386,117.590210954,117.848934006,117.528127243,274.99643746,0.0,117.563602078,117.086601321,0.0,236.053048645,7577.07774064,117.315727013,352.311192772,176.714365579,0.0,235.626960109,117.201056199,0.0,0.0,118.026524322,156.716192992,118.062106633,117.077630919,0.0,117.377856779,118.454932759,0.0,979.371684435,627.40824681,117.848934006,0.0,1372.78961263,590.57605745,0.0,117.086601321,0.0,0.0,234.914483525,118.097710404,0.0,118.133335657,0.0,0.0,196.585573593,0.0,0.0
2016-05-01,0.568430258,0.00217675228559,0.00217675228559,0.00565955594253,1116.14606043,107.552404236,108.063221085,108.063221085,215.230952187,612.91942295,107.457000674,215.360765789,0.0,361.347497725,108.237890093,107.6841139,107.552404236,0.0,107.489386751,9924.30129476,0.0,108.124968024,252.74996008,107.810431666,217.472884742,216.028336759,0.0,107.712865665,108.237654276,216.148045966,217.931826616,107.388917197,0.0,215.555780066,109.328473818,0.0,540.239086394,612.440722314,215.360765789,108.237890093,1297.59557751,577.82142699,0.0,0.0,0.0,0.0,107.814324437,107.487691633,108.998773957,0.0,0.0,108.566587175,162.767807443,0.0,0.0
2016-05-08,0.417863672,0.00244798041616,0.00285597715218,0.00530395756834,889.774359799,0.0,0.0,0.0,0.0,742.284186149,111.528614492,110.935491864,0.0,334.904909317,111.197640374,0.0,0.0,0.0,0.0,8024.40462633,0.0,167.014546329,296.771116587,0.0,110.647654529,111.180661599,0.0,0.0,111.957939948,110.347796387,111.136159018,0.0,0.0,0.0,148.811516855,0.0,852.509605305,445.289794148,110.935491864,111.197640374,1372.67540348,371.601641958,222.205328187,148.407651751,111.303937036,0.0,112.092991746,0.0,111.163985592,0.0,0.0,0.0,260.088784024,0.0,111.303937036
2016-05-15,0.4716981132,0.00117970900511,0.00157294534015,0.00393236335037,1072.72603496,0.0,0.0,0.0,161.287256045,752.147460182,106.801858109,215.118976765,0.0,268.450551516,107.624400566,106.673181172,0.0,0.0,213.474961718,7202.52805547,107.001880258,107.276970296,178.942754854,106.995456643,107.629550272,107.168189413,107.559488383,106.963141495,106.737480859,143.093356037,0.0,106.801858109,0.0,107.018589335,161.222128996,107.527061645,1001.30755071,322.046406808,215.118976765,107.624400566,1217.59070509,215.049832039,106.737480859,215.009730275,0.0,0.0,215.118976765,0.0,107.527061645,107.494654454,0.0,0.0,286.94396889,0.0,0.0
2016-05-22,0.2642960115,0.00212404418012,0.00297366185217,0.00679694137638,966.713204175,116.191178458,116.173874948,116.173874948,116.15830625,696.797744587,0.0,231.985350982,0.0,174.708499615,232.125354211,116.671803139,116.191178458,0.0,116.097709607,8719.27643529,116.495933674,173.727844782,193.52045347,232.265526527,116.313928023,0.0,115.992675491,0.0,0.0,0.0,116.848204414,0.0,0.0,0.0,232.03552767,0.0,502.612460566,309.641190225,231.985350982,232.125354211,929.005997921,232.6051284,0.0,116.150628791,115.807586727,0.0,116.401828935,115.812595615,116.285588924,115.702783481,0.0,0.0,174.34099796,0.0,0.0
2016-05-29,0.3790271636,0.0,0.0,0.00170575692964,895.36830926,0.0,117.264193864,117.264193864,232.528801205,584.799750956,116.583086698,233.201579707,0.0,233.966336401,116.404731804,116.981629542,0.0,0.0,117.052142881,8194.99201355,0.0,234.033751177,234.101957101,0.0,117.292362418,116.618207389,0.0,0.0,0.0,234.097522339,117.087431437,116.974496937,0.0,233.330736004,156.295626786,0.0,739.883355931,272.786622975,233.201579707,116.404731804,778.98110606,117.162763932,0.0,175.112196014,117.264193864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.198203274,117.016875588,0.0
2016-06-05,0.4066418163,0.000399201596806,0.00119760479042,0.00359281437126,981.777502939,0.0,0.0,0.0,225.964092026,566.948827264,112.846005019,113.050189587,0.0,170.735314225,113.569595587,114.43890399,0.0,0.0,0.0,7719.04264751,0.0,113.65525975,227.997363328,0.0,151.027001848,227.155820733,113.406358057,0.0,112.91398454,225.592539337,0.0,112.744189074,0.0,113.152559213,112.966862938,112.524389537,981.753862777,377.897715384,113.050189587,113.569595587,756.34363566,170.632202938,0.0,112.830347091,0.0,0.0,113.050189587,0.0,0.0,0.0,0.0,113.392144184,228.877807979,0.0,0.0
2016-06-12,0.3001000333,0.000394477317554,0.000788954635108,0.00355029585799,917.528458297,0.0,0.0,0.0,0.0,718.897732108,0.0,0.0,0.0,179.644771651,0.0,0.0,0.0,0.0,0.0,7436.20728696,0.0,119.035417851,238.722474271,119.721845103,119.394824306,0.0,0.0,0.0,120.264580316,120.409652186,0.0,0.0,0.0,119.250801598,0.0,0.0,558.452140285,239.439835079,0.0,0.0,838.028068065,160.097438842,119.433184837,0.0,0.0,0.0,239.443690206,0.0,120.373351417,0.0,0.0,0.0,200.161062693,0.0,0.0
2016-06-19,0.1874765654,0.0,0.00118249901458,0.00551832873473,846.324967461,0.0,0.0,0.0,181.249401779,565.023773394,0.0,120.483538919,0.0,364.367904603,0.0,121.179867371,0.0,0.0,0.0,8361.59109309,0.0,243.132031784,120.847615345,0.0,241.149060276,0.0,120.857041417,0.0,181.885303691,121.382713697,0.0,0.0,0.0,0.0,121.693030754,0.0,362.844055406,322.693283376,120.483538919,0.0,887.863781294,121.703264042,120.409239386,182.361524414,0.0,0.0,121.011504715,0.0,0.0,0.0,0.0,0.0,242.611660723,0.0,0.0
2016-06-26,0.2470007057,0.000834376303713,0.00125156445557,0.00375469336671,747.925446653,117.946550668,118.546068877,118.546068877,118.456369069,276.038349239,0.0,117.804574682,0.0,158.005398909,0.0,118.581850968,117.946550668,0.0,118.581850968,7223.75550683,0.0,295.819836495,353.733073797,0.0,118.215989862,118.053257439,118.215989862,118.510308373,0.0,118.474569438,0.0,0.0,0.0,118.073389151,236.820690665,0.0,590.90549606,354.505436678,117.804574682,0.0,1104.08337702,157.969505302,118.331828993,117.966664183,0.0,0.0,118.267251259,0.0,0.0,0.0,0.0,0.0,118.215989862,0.0,0.0
2016-07-03,0.1385041551,0.0,0.00139275766017,0.00278551532033,851.922344024,0.0,364.913956391,364.913956391,121.992448047,284.320933833,0.0,121.537640873,122.088582128,0.0,0.0,121.698243513,0.0,0.0,121.674700823,8048.03261135,121.794126699,243.49639615,122.047248581,0.0,0.0,121.757419609,0.0,0.0,121.654613574,182.740795552,0.0,0.0,0.0,0.0,122.125489196,0.0,304.097358757,324.805180319,121.537640873,0.0,730.848992362,121.748198075,121.418157779,182.887926209,0.0,0.0,244.131823844,0.0,0.0,0.0,0.0,0.0,243.955989288,0.0,0.0
2016-07-10,0.3517411185,0.0,0.00128205128205,0.00192307692308,557.442307523,119.043464975,0.0,0.0,120.342887462,716.953345392,119.054549566,118.989793649,0.0,0.0,239.527239304,119.786417751,119.043464975,0.0,119.133284719,7058.10470013,0.0,119.342324752,358.652166453,0.0,179.256903041,119.980190393,119.450549407,0.0,0.0,178.762819419,0.0,118.960940117,0.0,0.0,119.547919383,0.0,557.08178743,239.116761213,118.989793649,239.527239304,836.46471798,119.450079631,118.889233703,119.944040893,0.0,0.0,0.0,118.960940117,0.0,0.0,0.0,119.630736133,239.826428471,118.853412903,0.0
2016-07-17,0.266844563,0.0,0.00112107623318,0.00336322869955,876.958755747,0.0,0.0,0.0,120.163180967,399.315597152,119.76492999,119.343395315,0.0,239.151809294,119.307491766,0.0,0.0,0.0,0.0,9029.5233016,0.0,119.48722586,119.451235732,0.0,240.036112704,239.190652974,119.343395315,240.036112704,358.75433451,159.543192013,0.0,0.0,0.0,0.0,120.060010288,0.0,318.893800797,239.746563714,119.343395315,119.307491766,798.535433361,179.92144624,0.0,119.766243869,120.454485648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.060273765,0.0,0.0
2016-07-24,0.4117344313,0.0,0.0,0.00119474313023,781.843778943,117.275123731,117.133955962,117.133955962,0.0,470.147524915,234.816986928,117.174128214,0.0,469.332696212,0.0,0.0,117.275123731,0.0,117.339544165,8699.72018441,117.233423827,117.304419546,117.483881927,0.0,175.703023853,0.0,0.0,0.0,0.0,117.350851142,0.0,0.0,0.0,176.088914442,0.0,0.0,430.144415638,352.04304519,117.174128214,0.0,860.631786818,117.646501067,0.0,117.275123731,0.0,0.0,117.621318527,0.0,117.133955962,0.0,0.0,0.0,117.617101879,0.0,0.0
2016-07-31,0.5055611729,0.0,0.00225225225225,0.00337837837838,1045.99756237,0.0,117.334456678,117.334456678,116.238294201,504.276607623,0.0,0.0,0.0,155.42840999,116.378593892,0.0,0.0,0.0,114.757870336,9041.42739454,0.0,117.369777104,0.0,0.0,116.994795421,232.266582451,0.0,115.000487398,116.168271132,155.029745209,0.0,0.0,0.0,231.695986275,230.348828661,0.0,696.903002734,310.199687027,0.0,116.378593892,852.634224175,117.136093538,0.0,117.475866086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.992002239,0.0,0.0
2016-08-07,0.4697286013,0.0,0.00125078173859,0.00187617260788,555.389115874,118.681787136,118.643850327,118.643850327,119.187402943,277.826257022,118.684199191,118.521095357,0.0,119.202625801,119.531914489,0.0,118.681787136,0.0,118.822638528,8465.02177374,118.646136487,118.679564911,158.814867034,0.0,237.819024175,118.684199191,0.0,0.0,118.961185512,119.012054985,119.531914489,0.0,0.0,118.220728302,119.503250872,0.0,674.161643043,158.802408086,118.521095357,119.531914489,754.330092755,0.0,0.0,119.230545624,0.0,0.0,178.578679797,0.0,0.0,0.0,0.0,0.0,298.794296446,0.0,0.0
2016-08-14,0.3697834126,0.0,0.00134138162307,0.00335345405768,912.67210013,0.0,0.0,0.0,0.0,498.674922704,0.0,124.35900047,0.0,186.732703531,0.0,124.171541333,0.0,0.0,0.0,8149.64687966,0.0,124.246546794,187.430258327,0.0,124.15731416,124.593273412,124.584017083,0.0,124.660979174,124.777513107,0.0,124.593273412,0.0,124.412447072,124.938930855,124.021801759,456.435480701,311.07726685,124.35900047,0.0,872.261719298,124.246546794,124.518171981,0.0,0.0,0.0,124.059202785,0.0,0.0,0.0,0.0,0.0,124.888673953,0.0,0.0
2016-08-21,0.4987531172,0.0,0.0,0.00117164616286,981.649633251,0.0,0.0,0.0,123.596540314,409.557467826,0.0,122.403937353,0.0,122.429335851,0.0,122.51454332,0.0,0.0,122.466290072,6926.95368599,184.126655084,122.545853938,184.488458244,0.0,122.367113064,122.662329259,122.403937353,122.392403924,123.001611118,122.60122094,0.0,0.0,0.0,163.608713119,123.234015934,0.0,859.19842159,327.537359045,122.403937353,0.0,1105.26013493,367.620796444,0.0,122.880928593,0.0,0.0,244.710988546,0.0,122.318606876,0.0,0.0,0.0,184.878515606,0.0,0.0
