Week,UT,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,how long contagious,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu cold,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,rsv,tussionex,pneumonia,is rsv contagious,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,what is rsv
2015-06-21,0.7979866184,0.0,0.0037037037037,0.00444444444444,72.6664287287,0.0,0.0,1116.28139106,72.8260824245,72.7761304629,72.7761304629,0.0,752.770568926,72.6883426095,291.045699117,0.0,0.0,0.0,0.0,0.0,0.0,194.127130335,72.592846313,72.8786053666,72.8260824245,0.0,0.0,109.373110889,6808.263948,0.0,121.103047529,0.0,0.0,242.629771685,72.6627891596,145.595380868,72.7821185957,169.731476228,0.0,0.0,181.657348282,218.337491253,72.7102697114,0.0,0.0,0.0,72.6883426095,0.0,0.0,72.7162722882,0.0,969.4794836,0.0,0.0,339.612673301,0.0,72.592846313,1381.57224755,0.0,145.390556636,109.12022774,72.7821185957,145.720743512,72.6067928057,0.0,72.7906939005,0.0,0.0,72.6913457214,0.0,0.0,0.0,72.7468176535,145.434340132,72.7541636261,0.0,0.0,72.6226405825,0.0
2015-06-28,0.7120298593,0.0,0.00328407224959,0.00492610837438,0.0,0.0,0.0,1025.31005668,72.8284191696,0.0,0.0,72.7624912102,390.983655547,0.0,182.380947019,0.0,0.0,0.0,146.542853605,0.0,0.0,122.026102015,73.6058607335,73.160811726,72.8284191696,73.5837036411,0.0,146.542853605,7558.70336622,73.2808612656,109.678266757,0.0,146.013021052,170.789725868,145.52498242,109.364858414,0.0,109.878217514,72.9606341515,0.0,221.217252032,170.855656419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6724121446,0.0,658.408004869,0.0,0.0,390.430589694,146.542853605,73.6058607335,878.633329049,0.0,218.498899453,73.1387287765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3159467845,0.0,0.0,0.0,0.0,109.854693989,0.0,0.0,0.0,73.1387287765,0.0
2015-07-05,0.6582336443,0.0,0.00641940085592,0.00713266761769,0.0,0.0,0.0,1251.19049712,70.2216288488,71.0569551693,71.0569551693,70.3488803659,850.691242655,141.94248222,142.163169277,0.0,0.0,0.0,70.7150795798,0.0,0.0,70.7857615707,0.0,0.0,70.2216288488,0.0,0.0,71.0998898854,6765.58903171,70.1793139173,0.0,0.0,71.0140722754,188.686362003,70.5307017635,118.014245298,71.127669966,118.051474843,0.0,70.9926502325,141.173987685,141.64980385,0.0,0.0,71.0847573446,0.0,70.97124111,70.3488803659,0.0,140.274099904,0.0,730.817132807,0.0,0.0,236.142526335,70.7150795798,0.0,754.71721916,0.0,141.393698589,94.4569847009,70.97124111,106.104320614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1706344299,0.0,0.0,140.400930013,213.106521751,0.0,0.0,0.0,0.0
2015-07-12,0.9886922029,0.0,0.00139664804469,0.00209497206704,0.0,0.0,0.0,1032.39138924,0.0,70.3878998603,70.3878998603,70.3779401259,587.268943052,0.0,140.775842473,0.0,0.0,0.0,0.0,0.0,0.0,140.740601167,0.0,0.0,0.0,0.0,0.0,70.6149870914,7030.33223191,0.0,164.111471776,0.0,0.0,234.655090752,0.0,106.044938603,0.0,93.937037345,141.054001632,70.3142496824,70.7471731488,258.03250825,0.0,0.0,0.0,0.0,70.9822135911,0.0,0.0,69.7073578078,0.0,398.320429105,0.0,0.0,140.072240847,0.0,0.0,797.916377128,70.8324620857,117.11528169,70.4460579128,70.9393628736,70.1683539743,0.0,70.8111205786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.125070386,70.6361697963,0.0,0.0,70.9607817634,0.0
2015-07-19,0.7339644719,0.0,0.00512820512821,0.00598290598291,0.0,0.0,0.0,883.199873889,0.0,73.8598426522,73.8598426522,0.0,564.778245332,73.0032403657,110.276498123,0.0,0.0,0.0,72.9592360014,0.0,0.0,122.544090439,72.8933288325,73.6370629176,0.0,0.0,0.0,74.1958086534,6465.71761313,0.0,146.925278945,0.0,73.927550231,171.649267305,0.0,73.5177256252,0.0,73.3406743461,147.719735898,0.0,196.02053662,196.21241613,0.0,0.0,0.0,0.0,110.309794155,0.0,0.0,73.6148563245,0.0,588.23069169,0.0,0.0,269.910671434,72.9592360014,72.8933288325,686.774535017,72.9152846544,220.546839634,73.7705843373,147.363032642,183.960710902,0.0,0.0,73.7705843373,0.0,0.0,110.099420416,0.0,0.0,0.0,0.0,122.507065862,73.0693465296,0.0,0.0,72.9372537068,0.0
2015-07-26,0.8825407885,0.0,0.00806451612903,0.0102639296188,71.4598595132,0.0,0.0,1069.24961279,0.0,70.7194677442,70.7194677442,71.3005203455,761.112259755,71.5731447328,142.206591164,0.0,0.0,0.0,215.1898197,0.0,0.0,118.717222648,71.66492787,0.0,0.0,0.0,0.0,0.0,7381.02207468,71.438328974,141.939527813,0.0,214.882574743,106.60971191,0.0,70.7194677442,0.0,143.581107406,0.0,0.0,70.6554682259,213.779806003,0.0,0.0,71.5245290693,0.0,0.0,0.0,0.0,70.5915844391,0.0,545.918665162,0.0,0.0,189.953310698,215.1898197,71.66492787,926.895724516,0.0,178.808736978,142.346601293,0.0,143.416512243,70.5278160701,0.0,70.612866195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.943562263,71.5461116068,0.0,0.0,0.0,0.0
2015-08-02,0.8467959882,0.0,0.0,0.00136612021858,0.0,0.0,0.0,1013.40895731,0.0,68.9478204496,68.9478204496,69.6893975971,668.177622677,69.6263682957,161.180258861,0.0,0.0,0.0,69.3753870942,0.0,0.0,184.156508613,103.985652049,0.0,0.0,0.0,0.0,69.0937638253,6623.34129203,68.843952085,103.508759061,0.0,173.365773761,207.341198715,68.8232159549,103.156183515,0.0,103.969332318,69.1996550799,69.6893975971,138.062282157,253.341961484,0.0,68.9478204496,69.6683751544,0.0,69.3584898461,0.0,0.0,68.5118708537,0.0,391.087880914,0.0,0.0,414.571259406,69.3753870942,103.985652049,668.011305095,0.0,206.993950046,69.158616518,172.802437232,115.096198795,0.0,0.0,68.5325256233,0.0,0.0,103.623090673,0.0,68.5738725468,0.0,0.0,184.031512267,0.0,0.0,0.0,0.0,0.0
2015-08-09,0.5520856569,0.0,0.00341064120055,0.00477489768076,0.0,0.0,0.0,979.963048516,139.663985673,69.789836487,69.789836487,69.7687773933,723.906297945,69.8805980512,245.105625057,0.0,0.0,0.0,0.0,0.0,0.0,186.631669878,0.0,69.9016781713,139.663985673,0.0,0.0,140.01453966,7574.6686403,70.1329559233,139.38289512,0.0,0.0,186.462975761,69.7687773933,70.1540930408,0.0,116.494616335,0.0,0.0,93.2948021851,163.270935174,0.0,0.0,104.59010703,0.0,140.139712777,0.0,0.0,69.7266973105,0.0,838.94881888,0.0,0.0,303.251945048,0.0,0.0,885.927588256,0.0,186.315229824,69.9974158824,69.971353377,0.0,0.0,0.0,0.0,0.0,69.8595306415,70.069620924,69.8595306415,0.0,0.0,0.0,210.251881822,0.0,0.0,0.0,0.0,0.0
2015-08-16,0.7736328953,0.0,0.00149142431022,0.00447427293065,0.0,68.763385213,0.0,1147.48702264,68.4645364871,68.6964420928,68.6964420928,137.692765321,689.068898207,0.0,103.08098847,0.0,0.0,0.0,69.0253307142,0.0,0.0,160.560395893,137.663748016,68.5678947849,68.4645364871,68.9422177332,0.0,68.7426671096,6461.36951949,69.2549281251,114.531206135,0.0,183.731602276,275.084573282,137.404659041,0.0,0.0,68.9214707522,69.0338614635,68.6300596941,68.8838052918,138.017077003,0.0,68.5265140398,137.651229042,0.0,183.627037388,0.0,0.0,68.8048589073,0.0,710.549253803,0.0,68.485183211,344.409301794,69.0253307142,137.663748016,941.020043695,0.0,297.950476894,138.079675928,68.7917866053,68.8891429473,0.0,0.0,68.485183211,68.6923374252,69.0461402803,68.361489322,69.0461402803,0.0,68.6923374252,69.1295041683,69.1295041683,68.8463826604,0.0,0.0,0.0,0.0
2015-08-23,0.9056479499,0.0,0.00524737631184,0.00524737631184,0.0,0.0,0.0,882.664452594,0.0,197.878077181,197.878077181,165.270639779,596.014359661,0.0,110.313930188,0.0,0.0,0.0,0.0,0.0,0.0,264.625916726,66.0701686048,0.0,0.0,0.0,0.0,165.643777178,6190.34318458,66.1565817292,99.1688310976,0.0,99.6488267114,99.0370929154,66.2612441711,66.289737141,66.3354394983,66.1706032663,99.6988333556,66.2097253882,66.1955724523,154.404937209,0.0,99.1896818283,99.1194058155,0.0,110.313942232,0.0,0.0,66.2812144075,0.0,594.982462732,0.0,66.0423631844,309.016545877,0.0,66.0701686048,1191.74703821,66.2412859651,132.206558518,110.327339169,65.8798420513,176.517372786,0.0,0.0,132.619540608,0.0,66.0500963282,98.9473852953,66.0500963282,0.0,0.0,0.0,66.2454591751,66.2097253882,0.0,0.0,66.255469047,0.0
2015-08-30,0.79351959,0.0,0.00214899713467,0.00358166189112,0.0,64.1197402739,0.0,1008.41691228,0.0,128.93881738,128.93881738,64.2165686344,665.805652759,64.0258934253,128.711497956,0.0,0.0,0.0,64.2721499984,0.0,0.0,171.624129791,127.897554045,0.0,0.0,0.0,0.0,64.4354876026,6901.55896033,96.7555055794,64.2783559274,0.0,161.434659091,279.164557907,64.7127883265,64.1212164521,0.0,171.30195168,64.2583626299,0.0,127.859053878,321.856633386,64.1308703294,0.0,64.5183972531,0.0,193.448381675,0.0,0.0,64.0452015959,64.0617832927,664.373672596,0.0,0.0,171.682435023,64.2721499984,127.897554045,878.662848105,0.0,235.747052812,236.044674027,192.243271924,129.101985755,0.0,64.7127883265,171.507551172,64.8104237947,194.255421576,85.7020775699,194.255421576,0.0,64.8104237947,0.0,128.549871491,64.177802218,0.0,0.0,64.7127883265,0.0
2015-09-06,0.7103436971,0.0,0.00565885206144,0.00727566693614,0.0,132.697368005,0.0,908.536417117,88.660425654,132.895297979,132.895297979,66.4966494904,820.767667782,0.0,99.6837197125,0.0,0.0,0.0,66.50615182,0.0,0.0,132.927202471,99.4978628003,66.4519662865,88.660425654,0.0,0.0,66.4528799729,7083.56301831,132.880608803,99.689152203,0.0,199.501688927,288.081338026,0.0,0.0,0.0,110.815385951,66.4364533684,0.0,66.4952608536,354.474467866,0.0,66.5693781432,132.632774978,0.0,243.794299162,0.0,0.0,165.999729514,0.0,796.741179557,0.0,0.0,531.775775563,66.50615182,99.4978628003,1240.19743883,66.6980934452,287.707166485,155.120705818,132.811475859,133.042116579,0.0,0.0,66.4627668049,66.5972191357,66.3887013027,66.3325848526,66.3887013027,0.0,66.5972191357,66.5354028765,177.020162411,99.6689669715,0.0,0.0,166.161751351,66.3486840023
2015-09-13,1.1161821609,0.0,0.00277392510402,0.00346740638003,62.33592398,62.1821571695,0.0,791.671309158,62.1634106645,104.180502552,104.180502552,62.3435077296,458.867353707,0.0,250.039128893,0.0,0.0,0.0,62.240836887,0.0,0.0,187.543934992,62.2948740707,0.0,62.1634106645,0.0,0.0,62.5273183375,7892.74430557,312.504774694,83.2755687971,0.0,125.023470508,375.000135564,62.578017866,0.0,62.4300017403,93.7098380292,0.0,0.0,124.840988848,312.472533377,0.0,0.0,83.143818638,62.3171424422,437.48905517,0.0,0.0,145.582823939,93.852841149,749.044942075,62.1072389078,0.0,520.93463271,62.240836887,62.2948740707,958.654033309,62.5952679433,436.85517428,229.323146328,93.6987290647,188.578969781,62.7082331512,0.0,187.512559327,0.0,62.7838535711,62.4250777542,62.7838535711,0.0,0.0,62.5874692982,166.556929241,83.3381086705,0.0,0.0,62.3434963661,62.1446754593
2015-09-20,1.0375264543,0.0,0.00606060606061,0.00727272727273,62.5899337957,0.0,0.0,1237.13899111,127.166580893,156.47440198,156.47440198,62.6844519682,713.360138959,62.9665973213,220.673066473,0.0,0.0,0.0,62.247477948,0.0,0.0,250.162805093,83.7391443464,0.0,127.166580893,126.707219373,0.0,63.5832904466,7206.84500418,314.481819539,125.681572653,0.0,167.769183804,272.557946851,125.058451472,62.8974902172,0.0,157.233154998,0.0,0.0,83.8402213202,209.533785564,0.0,63.0165621526,62.5103632244,0.0,964.492969031,0.0,0.0,93.7639466227,62.9666087706,1026.29722817,0.0,0.0,419.422212356,62.247477948,83.7391443464,1131.91516044,0.0,691.057087031,356.454841418,125.718998257,125.043966668,62.6466104638,0.0,251.393794863,0.0,0.0,62.9596108343,0.0,62.5858816336,0.0,0.0,230.406987481,0.0,0.0,0.0,0.0,62.5522062889
2015-09-27,1.0577663671,0.000776699029126,0.00349514563107,0.00427184466019,0.0,0.0,0.0,1044.57424136,63.0014310708,156.941318546,156.941318546,83.5856179371,606.280735669,62.5247972429,125.290167118,0.0,0.0,0.0,125.06871214,0.0,0.0,313.219403102,62.5455400702,0.0,63.0014310708,62.8874700861,0.0,104.46967885,7368.38594677,292.310946195,125.07036065,0.0,167.115041057,376.239155609,62.4475340439,62.4870748298,62.4512029057,93.504882672,62.712062176,62.7329660026,104.438072966,417.556310889,62.4135476733,124.895068088,93.983911049,0.0,1107.03676049,0.0,62.6101866717,93.9084067738,0.0,813.952072677,0.0,0.0,271.571700832,125.06871214,62.5455400702,668.534464233,0.0,584.129821668,355.0058269,62.9633982117,167.234584038,93.9367806822,0.0,208.77508358,0.0,62.4851870642,125.812869889,62.4851870642,0.0,0.0,0.0,166.944500287,62.6639791071,0.0,0.0,62.4682306872,0.0
2015-10-04,1.0563927295,0.000865051903114,0.00374855824683,0.0060553633218,62.9945849601,0.0,0.0,1163.91992293,63.7103978924,95.5461973483,95.5461973483,63.7199022931,360.195715802,63.0135763936,148.103464599,0.0,0.0,0.0,63.3416716433,0.0,0.0,126.88945232,105.700949038,63.8065790486,63.7103978924,63.422779861,0.0,63.5086361792,7697.29000456,423.110186815,148.033814654,0.0,169.299055983,253.855859639,0.0,63.1468377334,0.0,211.493354172,0.0,63.8644272617,94.8880170017,296.200705094,0.0,0.0,126.578837307,0.0,1206.08674657,0.0,0.0,95.3638851756,0.0,1289.35540126,0.0,63.7296109195,338.673951636,63.3416716433,105.700949038,803.117636128,0.0,486.082109816,338.763428558,0.0,223.111214581,63.7873195922,0.0,253.880926541,0.0,0.0,190.555147451,0.0,0.0,0.0,62.9756049707,105.707119594,63.3317997399,0.0,0.0,0.0,0.0
2015-10-11,1.2265061609,0.000912131346914,0.00243235025844,0.00395256916996,65.5480210141,0.0,0.0,1116.62335629,65.6957727875,131.365494518,131.365494518,131.25427503,745.104874664,65.5677822505,109.463566607,0.0,0.0,0.0,0.0,0.0,0.0,218.933919491,65.8655532718,65.1933773357,65.6957727875,0.0,0.0,98.6775793416,8095.71036495,306.377275574,65.2717925606,0.0,175.368545797,175.083770937,130.691047038,65.7064452341,66.14547037,65.0364266831,66.1654297756,0.0,230.078888527,240.690475096,65.7064452341,98.0998417808,65.5214374962,0.0,1751.3708768,0.0,0.0,98.030562801,0.0,1027.9335137,0.0,65.8554405693,284.507756124,0.0,65.8655532718,1006.32096153,0.0,765.229254455,459.77637017,65.4095829428,196.972764252,65.0755934561,65.1148074323,153.1420822,0.0,65.7959684676,66.0060909923,65.7959684676,0.0,0.0,65.3800348946,164.165021924,65.4293113621,0.0,0.0,65.1148074323,0.0
2015-10-18,1.1283197616,0.000285632676378,0.00314195944016,0.00599828620394,0.0,62.1953539117,0.0,1535.23858954,93.2634942901,82.9748612619,82.9748612619,124.373107803,809.869740493,62.3080947345,103.68886382,0.0,0.0,62.1953539117,61.9812155508,0.0,0.0,393.935506343,123.850450586,62.344210484,93.2634942901,62.2328888265,0.0,62.1310190929,7545.81813501,435.464441065,61.8507287812,62.3546981974,218.042774712,186.732953945,124.271665063,62.2296423461,62.2141157077,124.586412037,0.0,62.3630228589,93.447103774,414.855810091,0.0,0.0,62.0798750174,62.3080947345,1431.38101093,0.0,0.0,124.30577573,0.0,973.834274065,0.0,0.0,539.409186171,61.9812155508,123.850450586,1058.68463401,62.4779744232,704.2459965,394.110576096,155.229690011,62.2234542093,62.2416342108,0.0,269.49484302,62.344210484,62.2040883165,0.0,62.2040883165,0.0,62.344210484,62.1162519852,290.090088367,82.9748574818,0.0,0.0,93.238785465,0.0
2015-10-25,1.5148360229,0.000554323725055,0.00415742793792,0.00609756097561,0.0,124.050386463,0.0,1198.0559255,92.398288107,144.576926457,144.576926457,82.6376602446,847.850698658,62.0438952352,351.168045467,0.0,0.0,0.0,0.0,0.0,0.0,557.236274471,61.9598235082,0.0,92.398288107,61.4478575825,0.0,124.078606067,8299.17732456,227.09061993,93.0852647629,0.0,123.9974453,227.127732677,61.545732702,123.928562257,92.3796389575,185.461823113,0.0,0.0,92.977156139,371.642172195,0.0,61.6571613068,103.062386814,0.0,1342.40252896,0.0,61.6199736341,144.408838599,0.0,907.551339539,0.0,0.0,371.972751122,0.0,61.9598235082,909.043087785,0.0,866.410180447,454.354796492,61.5220475705,103.174251588,61.3738463117,0.0,227.183709873,122.969860393,62.6325361653,125.265072331,62.6325361653,0.0,122.969860393,0.0,185.687230268,123.006966567,0.0,0.0,93.1267725683,0.0
2015-11-01,1.5366984425,0.000271886895052,0.00435019032083,0.00625339858619,0.0,0.0,0.0,1250.67917295,183.345414925,225.524973891,225.524973891,92.6354591761,779.951861446,122.607247458,184.488424576,0.0,0.0,61.6520307271,61.4162572141,0.0,0.0,205.071900755,214.28809602,0.0,183.345414925,0.0,0.0,82.0486281681,8875.39771316,266.426296409,143.223732695,0.0,163.917912104,266.41361218,61.6050378193,122.892716035,61.0782441712,154.073136469,61.7626238391,0.0,92.0030323891,307.462278115,61.4185430676,92.1153956523,122.74847091,92.1417667527,984.092958804,0.0,0.0,184.216636834,61.6334328294,1003.44043689,0.0,0.0,327.983987927,61.4162572141,214.28809602,1168.77440133,0.0,777.940440682,327.996163454,61.3452503186,123.341279704,123.562532691,0.0,143.4147884,0.0,61.4096762569,91.9474080659,61.4096762569,123.266865659,0.0,121.935657089,245.706517231,0.0,0.0,0.0,184.677459924,0.0
2015-11-08,1.6046601088,0.0,0.00523834468308,0.00864326872708,0.0,62.2126704426,0.0,1188.8757166,62.7735191815,229.452008654,229.452008654,125.155077549,751.990979356,93.7694796854,218.597288337,0.0,0.0,0.0,104.133936092,0.0,0.0,187.685599683,145.862624318,0.0,62.7735191815,62.6599704582,0.0,62.8154927485,9969.65384655,166.714466042,62.3510003182,0.0,187.780591879,145.906583418,124.979078428,125.199249154,62.7356239088,156.298439597,0.0,62.7166934248,83.4012258631,500.337363718,125.584967982,93.6187039453,62.5695284696,0.0,730.085028306,0.0,0.0,83.2817166865,0.0,999.939582702,0.0,0.0,730.004168592,104.133936092,145.862624318,1209.71659275,0.0,729.198878549,291.93850749,94.030752865,125.199367004,62.4188005199,62.9296681367,125.067061084,124.537976981,62.6788667098,62.3717360064,62.6788667098,0.0,124.537976981,62.2877838388,145.830908172,62.7166934248,0.0,0.0,0.0,62.4196696485
2015-11-15,2.0561438069,0.00105457421566,0.00580015818613,0.00790930661745,62.2920125992,62.493596702,62.5069554887,1561.57963154,156.209461564,124.938670154,124.938670154,62.7910787967,834.155617756,0.0,249.789430555,0.0,0.0,62.1865036663,187.755471644,62.4123611711,0.0,395.399923586,93.3496352207,62.2616081393,156.209461564,0.0,0.0,156.418147344,9973.19325197,187.210634572,62.2920125992,62.1302941119,333.342986473,353.699294252,125.024948081,187.848856473,93.7501397591,249.97703986,0.0,0.0,124.403679612,437.112841979,0.0,125.317296158,62.4704274481,0.0,478.807119184,0.0,62.3934035514,103.940946119,0.0,1144.11553334,62.1115801679,0.0,499.698899414,187.755471644,93.3496352207,1082.67309039,0.0,602.961795462,395.443678002,93.6558786607,125.09098757,83.1377773881,0.0,124.647625581,62.3746056132,83.1690564942,62.3839899547,83.1690564942,62.2992284463,62.3746056132,0.0,124.825718929,104.097750133,0.0,0.0,62.5313628075,0.0
2015-11-22,1.2913795596,0.000369685767098,0.00184842883549,0.00554528650647,0.0,0.0,0.0,1024.86652849,68.6657376797,68.3258014245,68.3258014245,68.0024236725,501.676337902,0.0,227.725242515,0.0,68.3744190023,0.0,68.2932232162,0.0,102.174063477,341.457631278,68.3444461802,68.3537932348,68.6657376797,0.0,0.0,136.540538742,10611.8865286,68.2847741556,204.641891188,0.0,204.964291047,341.0524535,0.0,250.452641588,91.1286067688,91.0059742441,205.681837737,0.0,136.324246716,546.324997963,68.1158505209,67.9408644477,68.5828830943,68.3959351867,523.742032043,0.0,135.799773691,204.636947398,68.3537932348,887.343313891,0.0,67.8998868455,478.246882652,68.2932232162,68.3444461802,1114.77388653,0.0,591.244527078,273.386048592,102.153237302,68.4372557056,68.2089660735,0.0,91.059919664,0.0,68.2160244852,102.650612721,68.2160244852,68.3537932348,0.0,0.0,272.504621577,68.3189248346,0.0,0.0,68.2714144542,0.0
2015-11-29,1.4170644391,0.000246669955599,0.00493339911199,0.00666008880118,0.0,59.7479640097,0.0,1501.67731293,60.099708796,180.19933271,180.19933271,59.9885956407,1022.43845126,60.0465930807,360.398774869,0.0,0.0,0.0,79.9740186691,60.1215824288,0.0,480.415297972,89.8645354249,179.35203314,60.099708796,60.217747484,0.0,80.1488848194,11937.3347152,60.0346401191,59.9007383261,119.989563727,220.235656252,239.783426851,0.0,160.200785316,60.0767745094,200.420263501,60.0852990357,60.2722596271,89.9784083861,440.422178573,0.0,0.0,60.1151791204,0.0,220.198891959,0.0,0.0,299.822730708,60.1995986752,1100.0837492,0.0,60.2359072389,660.809044029,79.9740186691,89.8645354249,1260.5954362,59.9457967737,619.970706761,340.449198831,59.7659820929,80.1125881645,60.1242940897,0.0,90.3407349753,59.8020508811,60.0880254343,139.92374556,60.0880254343,120.653741108,59.8020508811,60.0128634732,339.90589235,60.2722596271,60.2722596271,0.0,80.0279254042,0.0
2015-12-06,1.8087855297,0.0,0.00377969762419,0.00566954643629,0.0,0.0,0.0,1492.01528308,181.951316814,221.800504553,221.800504553,60.641355228,1170.68369276,60.4667591905,141.133642907,0.0,0.0,0.0,120.999897144,60.3661109774,60.5224844256,302.376360963,60.5227529847,0.0,181.951316814,120.34897368,0.0,120.805403171,10001.8802635,120.586618861,181.044525045,60.6505922336,181.951776701,181.351957899,60.5592234595,90.5401054841,0.0,150.6199574,80.7950609508,0.0,121.145675241,524.170902462,0.0,0.0,90.5036359362,60.2472052532,423.334066417,0.0,0.0,261.726849205,0.0,865.792979669,0.0,0.0,503.879776268,120.999897144,60.5227529847,1351.57702544,0.0,624.096280383,241.96440189,120.872685321,100.83684332,60.5227529847,0.0,60.5957379144,0.0,60.5589877335,60.5957379144,60.5589877335,0.0,0.0,60.5042492691,161.145385885,120.859672428,0.0,0.0,90.9255212307,60.6598583673
2015-12-13,2.1235521236,0.0010582010582,0.00846560846561,0.0111111111111,0.0,0.0,0.0,1561.6314944,168.840475249,189.95094058,189.95094058,94.5250367883,950.68770298,62.5351253387,210.991547825,0.0,0.0,0.0,105.502851492,0.0,0.0,358.651607028,84.3535516466,0.0,168.840475249,0.0,0.0,63.3319957462,11314.6840245,64.0292134455,63.2238889597,63.756657194,211.030619611,253.073260921,94.3826454195,62.9977561918,63.1973062503,126.908106806,128.135920644,127.090065608,63.2619488769,443.208600142,63.8746934734,63.1210844766,63.606070551,0.0,189.887312283,62.5162382576,63.0735549105,358.117390235,0.0,864.180388855,0.0,0.0,485.334757346,105.502851492,84.3535516466,1202.6508896,63.7784966459,632.281854868,337.693648605,63.2618338336,94.8293524511,126.422106046,0.0,63.641051288,62.6107879222,63.5067064873,190.520119462,63.5067064873,0.0,62.6107879222,126.453747836,147.519839344,63.7286390507,0.0,0.0,63.7977128244,64.0485810237
2015-12-20,2.307776441,0.000842105263158,0.00336842105263,0.00421052631579,76.0869414458,75.7705191473,0.0,1756.68823488,0.0,231.425315606,231.425315606,76.2018416896,1299.9784227,114.629729226,305.848399419,76.1328599379,0.0,0.0,76.6459193785,0.0,75.7705191473,458.074373251,229.729699902,0.0,0.0,76.1328599379,0.0,101.82087711,10843.5821762,0.0,114.882380743,0.0,229.717636089,203.779878349,76.2753529202,280.078020307,76.109893766,177.890244849,0.0,114.053180557,230.052946903,610.824282111,76.0640029648,114.81470633,76.19133081,0.0,229.513328658,0.0,0.0,330.363026648,77.0719603103,1118.98382875,0.0,0.0,509.334453956,76.6459193785,229.729699902,1374.69313866,0.0,661.017510693,229.148460614,0.0,191.701183179,152.311679948,0.0,0.0,0.0,231.07646828,0.0,231.07646828,0.0,0.0,0.0,152.55067352,190.004408758,0.0,0.0,152.797528905,0.0
2015-12-27,1.5769306347,0.00275862068966,0.0103448275862,0.0124137931034,66.4981576568,99.1921061784,0.0,1791.05737465,266.429111046,110.548702392,110.548702392,133.134111951,1350.16763161,66.4867579586,287.323935097,0.0,66.5268827371,0.0,132.255586366,66.4525947784,0.0,574.635202065,199.856094372,0.0,266.429111046,0.0,0.0,233.296528782,15243.3358094,165.26785647,99.1125376248,66.4824706038,232.613474713,243.115673854,66.1513693381,221.044245928,110.548730602,265.129034376,66.7080452015,0.0,154.577828025,817.783343386,99.3718684165,133.07657863,99.1806857376,0.0,132.686508864,0.0,0.0,507.662176251,0.0,1258.79249012,0.0,0.0,773.788640285,132.255586366,199.856094372,1702.91314518,66.333662161,860.979916687,287.390828504,99.2719147905,132.302810847,176.569010693,0.0,99.3719468658,66.5268827371,66.1513332528,65.8390253161,66.1513332528,66.5068142959,66.5268827371,66.5469632934,419.597365592,166.381669537,0.0,0.0,132.985023485,66.4580743791
2016-01-03,2.1070087304,0.00243902439024,0.00707317073171,0.00951219512195,0.0,48.3169642918,48.6897198812,1684.10347638,97.0934466927,161.933569773,161.933569773,129.593801828,1215.67334977,80.9473135208,210.477529996,0.0,0.0,48.5138388943,193.64730887,48.5723245349,146.232587501,437.013124227,226.496647829,48.5444293308,97.0934466927,0.0,0.0,64.806795201,10823.5281895,48.6413909615,145.583566701,0.0,275.348977731,323.63345228,96.5756978343,129.515692109,121.416079091,194.383809641,0.0,48.6309513599,129.447538007,453.265764638,48.5174386458,113.345886479,96.6558166704,72.6481840751,113.350596053,0.0,48.3932365383,436.559019089,0.0,1390.81472045,48.4202263475,0.0,825.814422225,193.64730887,226.496647829,1651.97909193,0.0,743.949141657,161.90437085,80.8935574164,97.1466662241,145.436914865,0.0,97.1710199712,48.7243779289,48.6016202674,96.9177914215,48.6016202674,48.5591019607,48.7243779289,113.189551758,210.257937252,80.9667804601,0.0,0.0,96.5756978343,64.7971047117
