Week,NM,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,type a flu,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2015-11-22,2.2784301917,0.000263192525332,0.00210554020266,0.00842216081063,1105.75684398,138.53222323,138.115083142,138.115083142,0.0,597.931507237,139.410630827,0.0,139.200421793,138.251289911,414.313468986,206.301334253,0.0,138.53222323,0.0,139.452748842,9296.51300086,136.986598956,206.591670314,276.621075739,0.0,138.825723703,183.936734836,139.158456035,0.0,0.0,206.570924073,414.284613313,138.323338696,0.0,409.723827555,0.0,508.335343389,0.0,276.675751156,1106.25953903,785.724717512,139.200421793,206.301334253,1335.13299104,369.138265594,0.0,137.673897532,138.126206988,0.0,344.098094332,0.0,0.0,0.0,207.994451432,139.032710442,0.0,0.0
2015-11-29,1.2912597853,0.000900311016533,0.00278277950565,0.0077754133246,1368.44297004,122.773364861,241.471964395,241.471964395,120.668606964,603.405150377,122.773364861,0.0,239.141818136,0.0,441.976311951,0.0,0.0,122.773364861,0.0,120.927160591,8605.06643481,182.736455607,120.698194593,241.386375707,120.726637205,181.33595659,361.65793068,0.0,0.0,122.884505506,0.0,442.411688642,120.588998398,123.256431975,237.492889287,0.0,282.648005635,0.0,120.963650367,1047.11606417,645.407339172,239.141818136,0.0,1407.65230501,644.762085052,118.818064936,122.441145895,0.0,0.0,201.292427402,121.146584946,0.0,0.0,201.353743662,120.644381195,120.708441781,0.0
2015-12-06,1.7463996027,0.00149800266312,0.00316245006658,0.0077396804261,1308.11641576,0.0,122.475505252,122.475505252,244.906718659,735.328050874,122.712245924,0.0,122.702657051,0.0,449.055543372,122.512534441,0.0,0.0,0.0,122.689944189,8209.43633464,123.027031246,163.533031194,367.50373192,183.796315076,123.027031246,183.722567967,245.609520374,122.49027623,122.601160608,122.7583154,286.0505365,0.0,122.342742022,122.295453412,0.0,491.898387787,0.0,428.845979583,1512.96394773,451.515815324,122.702657051,122.512534441,1265.71068522,654.998423409,122.702488204,0.0,122.295453412,0.0,163.508434448,122.897836133,0.0,0.0,409.038049113,0.0,245.831590465,123.138468774
2015-12-13,1.8699738397,0.0008745080892,0.0034980323568,0.00822037603848,615.035933497,131.856972483,175.707993671,175.707993671,131.356877057,570.901975784,131.757269396,0.0,131.920846085,0.0,351.443045511,262.995031757,264.00092071,131.856972483,0.0,131.436079274,10487.8571132,0.0,263.841692169,264.316061971,131.841327793,197.95219756,197.289140602,131.598573498,0.0,0.0,131.515377059,394.849564624,0.0,0.0,131.841327793,0.0,132.156331947,0.0,329.368589707,1011.14585513,660.022620811,131.920846085,262.995031757,1710.9038067,439.847232358,131.876542724,131.660671123,131.47571621,0.0,263.514538792,132.353817533,132.239880779,0.0,439.157062816,263.030754119,131.317311733,0.0
2015-12-20,2.1019900498,0.000787608296141,0.00262536098714,0.00525072197427,1189.22682649,247.86529547,149.471421444,149.471421444,149.120653881,941.274732767,147.817961415,0.0,148.503743875,0.0,445.1403398,148.070109694,0.0,247.86529547,0.0,295.725238818,9804.30856653,0.0,0.0,224.042440166,0.0,198.619178491,223.456455493,147.55057891,0.0,147.684149138,198.259423475,544.426489141,0.0,148.437074707,147.506109175,295.012218351,223.857948378,0.0,248.074838134,1189.52843906,943.549773429,148.503743875,148.070109694,1188.31741939,546.02698437,0.0,247.463669978,147.773330388,0.0,147.595075465,0.0,0.0,0.0,295.101157819,149.120653881,147.506109175,149.606567394
2015-12-27,1.9910782287,0.000570776255708,0.00228310502283,0.00799086757991,1252.73860299,125.787497634,125.828953009,125.828953009,0.0,750.408262687,125.907839096,0.0,311.889283668,0.0,458.502941988,249.627270661,0.0,125.787497634,0.0,251.802733646,10804.9857318,125.863387527,125.901366823,125.26934949,124.894807822,187.933074215,125.598172683,0.0,0.0,124.238436133,124.879493054,667.585428276,0.0,124.013908838,0.0,0.0,499.062033144,0.0,208.945298687,1128.22871546,837.604207058,311.889283668,249.627270661,2001.88843372,793.849139938,0.0,167.152405531,0.0,251.435980246,188.619614226,124.992767864,126.022023957,0.0,249.884650024,251.278159858,0.0,0.0
2016-01-03,1.6042780749,0.00110094850949,0.00237127371274,0.00753726287263,1366.86359925,90.8852689217,91.072568887,91.072568887,136.177166958,728.426064666,181.398308517,0.0,91.6156442377,0.0,273.172559917,136.149898954,0.0,90.8852689217,0.0,90.844094717,9316.00369259,90.7538747134,136.341508114,151.71768123,0.0,121.646958675,91.0042435354,0.0,90.9344884472,91.1456068163,151.753805289,364.308272451,0.0,0.0,0.0,0.0,91.3753829366,0.0,364.821037562,1124.82002436,914.420785459,91.6156442377,136.149898954,1517.39209385,334.761190734,227.336732969,151.654127445,137.020927351,0.0,182.143620472,0.0,91.8372056506,90.7975801538,182.356215602,90.8030280026,0.0,0.0
2016-01-10,1.8586339498,0.000653915317966,0.00318783717509,0.00686611083865,1022.13911961,0.0,180.115354188,180.115354188,179.669153689,811.08267449,180.006556028,0.0,225.352014675,0.0,270.487988879,120.11476251,0.0,0.0,0.0,135.515065379,9339.76897304,181.336303291,180.58676524,180.658040358,90.2117266213,90.2637132425,134.745162774,0.0,89.9370653056,90.6955107738,179.791127607,210.180764967,89.6512796344,0.0,90.0476823532,0.0,135.452605178,0.0,120.332290838,1052.43515893,904.137198633,225.352014675,120.11476251,1140.97807864,180.721552626,0.0,150.173663271,0.0,0.0,134.921335917,0.0,90.301200319,89.8404743759,480.986188581,89.8617048338,0.0,0.0
2016-01-17,2.3577701413,0.000755921384176,0.00335965059634,0.00823114396103,1115.080306,0.0,154.727299198,154.727299198,154.727045663,1144.54627845,0.0,94.501616315,188.604251138,0.0,309.231266897,91.3717028654,0.0,0.0,0.0,93.6835913371,8325.30524725,92.8782455374,0.0,93.131090126,91.4542676572,92.384275627,233.503869178,0.0,0.0,188.71807386,184.58680115,557.531026047,92.9343145055,0.0,188.490565634,92.1613432018,248.424965003,0.0,340.997529351,960.813462514,497.188641206,188.604251138,91.3717028654,1361.80468024,434.171609831,0.0,216.767830024,0.0,0.0,92.8222441835,189.174741916,94.5301839137,0.0,232.15702406,91.592207729,92.7942688236,189.117537579
2016-01-24,2.3987538941,0.000741900915011,0.00296760366004,0.00816091006512,1017.86660785,139.24994812,92.4853673673,92.4853673673,186.48794981,771.108366271,0.0,92.9127502009,91.7493809712,0.0,556.09349923,183.930028949,185.657205571,139.24994812,91.8046350398,92.5689185407,8474.17622337,0.0,186.600427463,278.78082022,92.7446583027,123.534054212,184.766066457,93.2720858409,0.0,92.1661284415,186.375607671,338.93927829,0.0,0.0,93.2439749049,91.8046350398,277.000704891,0.0,802.723205109,1141.63540971,742.008743024,91.7493809712,183.930028949,1818.15482152,617.997299284,92.2490750279,123.357565374,183.886123623,0.0,92.2508089366,92.5571320483,91.9153430712,186.544171682,154.117555568,92.1952194163,92.2230057995,92.3900764622
2016-01-31,2.6482963452,0.00294792007861,0.00556829348182,0.0125286603341,1363.90097087,88.8253200009,177.553156488,177.553156488,89.163507983,799.825217362,88.4458724837,0.0,89.1182514064,0.0,384.712868396,118.479317147,133.805073982,88.8253200009,89.163507983,133.872434588,9715.73106403,0.0,148.29793239,237.111238963,118.488172261,178.650072154,177.87791332,0.0,89.04617662,88.8252472104,267.622476472,414.932543128,89.0025630227,88.3393111915,89.0110091464,178.327015966,118.990485867,88.3925597215,623.109339791,978.413743332,861.539533534,89.1182514064,118.479317147,1214.27337256,682.758308582,89.2172857321,118.489040078,133.832058796,0.0,88.9555394645,89.2023764764,0.0,133.151206514,385.588487784,88.7449431033,267.13852986,88.9240075327
2016-02-07,3.7199969129,0.00481514731086,0.0086509426263,0.0144454419326,1089.37844913,87.5728716151,88.0196391022,88.0196391022,132.142253348,971.010500176,266.465398996,0.0,177.369545824,87.6522907852,499.715286369,88.8485854915,177.309945281,87.5728716151,0.0,176.709848642,8647.92440039,0.0,133.114080035,352.976808743,0.0,147.323548154,146.977262907,88.7148176724,0.0,88.6549726403,176.62996687,352.994017399,0.0,0.0,147.021594428,177.804411279,266.711171164,87.3881187214,854.527083567,1237.29039965,619.831124477,177.369545824,88.8485854915,1764.75630645,413.012421722,88.1638110072,132.953926547,88.1257987803,88.6015016074,88.6015016074,176.049652652,88.1523947624,0.0,323.829623759,175.955180997,88.5480950362,88.1105797334
2016-02-14,4.0992606691,0.00638693507963,0.0096208262592,0.018190637885,1306.06200534,178.303539738,118.639623988,118.639623988,88.697430553,593.386607096,88.458903049,0.0,266.851299723,0.0,444.61563423,133.942568885,89.6914314189,178.303539738,0.0,89.1115027415,8778.48391891,0.0,326.537855391,356.546674343,0.0,223.430756722,148.198760038,89.2322946448,89.6103116438,134.050337229,356.393850674,385.335158753,0.0,88.3523260574,148.181022932,0.0,89.5291146964,0.0,1158.52706819,1366.38387393,1369.77382104,266.851299723,133.942568885,1868.22627206,653.758241662,133.287414841,89.2059229922,221.783618233,0.0,89.0623354107,178.699946382,178.089383439,88.3257219243,237.619983727,89.004009817,89.2591556313,88.4055824324
2016-02-21,4.1611208406,0.0114850853406,0.013718296379,0.023767746052,1154.95788363,152.0096942,227.528838668,227.528838668,182.239291388,911.620842155,91.548550968,91.6314253352,136.230042846,90.9120456628,607.280639908,136.506472079,91.2592666532,152.0096942,0.0,152.000533732,7379.85850855,0.0,334.395498486,334.19531123,91.548550968,273.909915303,136.837126033,136.243653245,91.1767288782,91.1872950476,243.120201373,485.792385912,183.318166955,0.0,121.441118428,0.0,320.011840236,91.6867583216,1064.68269877,1551.37545927,1371.21698744,136.230042846,136.506472079,1973.69989852,730.223904036,0.0,136.58678639,212.798871905,91.204224876,0.0,182.960199449,90.6653744506,90.556171952,182.625252049,90.7200745257,121.450124731,91.0440980892
2016-02-28,5.0465670349,0.0136274123671,0.0155966916109,0.0238676644348,1378.06841392,87.474201388,146.480691217,146.480691217,175.848970131,908.457222582,175.054079854,87.5799423386,175.843710349,87.8903739026,879.160308368,131.377299372,87.837348036,87.474201388,0.0,88.6161739763,7910.74036303,0.0,146.639518627,263.337363606,87.7843861138,437.503063404,146.401069096,87.3687154654,0.0,87.863852969,131.456729073,293.023151067,87.1847259924,88.1297847274,87.849532461,87.863852969,132.60840674,87.3423837247,733.569647382,1701.2411402,823.062091151,175.843710349,131.377299372,2197.19160048,616.610673903,175.727705938,174.809855135,175.350430464,0.0,176.162028027,176.53226782,88.2382397496,87.3687154654,234.710674819,88.6696377313,0.0,132.337471495
2016-03-06,4.3949220367,0.0168274982056,0.0204163011404,0.0292686817131,1199.17468003,171.441191956,228.278609667,228.278609667,213.496188012,770.119089895,86.037280619,85.552502727,228.166408251,0.0,684.35542998,84.9918189042,85.677464839,171.441191956,85.7988721572,257.066945206,7418.01796057,0.0,199.937083722,171.278318547,85.8946649368,256.48927727,383.691520532,85.3979440495,84.9405881514,172.048501536,199.842557856,456.402196342,85.6440005468,85.8558571027,199.704801787,0.0,143.222297886,0.0,771.795930312,1370.9806383,1116.3494051,228.166408251,84.9918189042,1854.3280053,1057.836064,86.3810054191,128.000180702,128.218878964,85.8506205722,85.591278569,229.280803437,114.337384244,85.9648367691,142.945821235,128.296522644,85.3675729159,114.320124424
2016-03-13,4.6651507372,0.0174863387978,0.0213535098781,0.0311055065153,1164.25266962,268.943356871,179.024221857,179.024221857,178.834824401,567.201908035,179.077053552,0.0,178.879297236,0.0,626.196552633,134.011763674,89.5379063983,268.943356871,89.5126925171,134.306884033,7456.79915298,89.5381254078,268.732582426,358.263033978,89.5523023056,149.414294041,178.848370003,89.2416415489,89.4839272498,179.12984895,208.812365878,387.880763276,89.3511172598,134.052059767,223.41383381,89.3904914118,149.577025707,89.3492264091,448.071017488,1791.63804828,927.87589812,178.879297236,134.011763674,1849.02866333,687.268694962,89.566680872,223.698674498,119.435739876,89.566680872,89.5381254078,315.05348485,179.159078201,89.5396785564,358.43445728,0.0,89.4039477518,89.7271887363
2016-03-20,3.9316370325,0.013562062152,0.0170648464164,0.0262259744925,1283.64099568,156.579412118,187.29647553,187.29647553,218.97888972,719.517950434,93.9344302013,93.4038566365,187.633047593,0.0,719.084590196,93.3147050778,141.224430889,156.579412118,93.3942190369,189.755799186,9319.99345343,0.0,141.252747457,250.382486132,93.3568335937,189.698557617,125.063536043,0.0,0.0,186.97682104,94.1922608195,500.575282842,141.16790319,0.0,0.0,0.0,94.358407957,0.0,532.65729257,1597.18090809,815.968630097,187.633047593,93.3147050778,1563.67262324,784.185551487,93.4505484814,156.325700587,94.1070403615,0.0,94.1164372765,93.8946445075,186.807713273,285.32246756,219.300657698,94.0928868654,94.7635199671,93.3757059865
2016-03-27,3.6039873903,0.0104664801949,0.0129928719661,0.0199404493368,1057.55911738,144.505406668,256.324449427,256.324449427,128.099126594,928.72932539,143.981625921,96.0890845115,160.111914782,0.0,576.569340019,95.9155863149,96.1470568098,144.505406668,0.0,160.353551239,8038.05873155,0.0,96.1733758059,288.560261244,95.7037928161,224.49512313,223.93483251,0.0,0.0,96.365937269,144.548932235,736.75695328,0.0,96.4246918444,95.7037928161,0.0,288.966846397,0.0,240.727814858,1314.64966817,867.608519074,160.111914782,95.9155863149,1600.61895163,1091.14284481,96.0991145107,128.186736022,96.1180619193,0.0,144.505406668,160.927133394,288.267253534,95.9733493901,192.26008772,95.8961329726,128.070152894,0.0
2016-04-03,2.4336107808,0.00918003565062,0.0113190730838,0.0188948306595,644.746041565,117.329525706,117.161755707,117.161755707,176.491138586,410.026783132,174.800827027,88.4279803424,117.108601208,0.0,410.248232784,87.2160244554,87.3212942496,117.329525706,87.2160244554,219.856488422,8874.59073097,87.2423181016,146.626438841,234.500447749,174.432048911,176.162865853,175.464001698,87.904882773,0.0,88.2988014446,87.8179603105,409.84094983,0.0,88.3480755409,88.4546474052,88.0905599545,176.513782518,88.4013293538,440.021018845,1349.39819698,704.900346918,117.108601208,87.2160244554,1786.58044666,469.699999526,88.0038429327,174.537255213,0.0,0.0,131.91912798,0.0,174.959352565,0.0,234.695289646,87.8179603105,176.696151082,0.0
2016-04-10,1.8456375839,0.00634528950383,0.00872477306777,0.0141006433419,945.356767728,181.539530869,152.452105877,152.452105877,183.47121036,884.314403118,0.0,0.0,90.7150683777,183.403545842,487.672959898,91.2878317253,92.200839679,181.539530869,0.0,136.706360923,8196.9676647,91.4662256714,213.533524544,273.538205858,91.4066842674,90.8245284904,136.951524718,0.0,0.0,91.8670894712,274.524402555,457.126089698,0.0,137.462673363,0.0,0.0,122.29354039,0.0,244.189690937,1067.70668725,794.575360239,90.7150683777,91.2878317253,1249.59025926,458.010114377,137.037169086,136.92432237,0.0,0.0,121.988980357,91.0717821977,90.8519348056,0.0,122.09067767,91.508134185,137.579234368,0.0
2016-04-17,1.7222640247,0.00306803826024,0.0047825302292,0.0101064789749,923.597728297,184.205189294,0.0,0.0,184.735118828,615.885313643,92.2916989439,92.2638750974,92.0470944392,0.0,246.230058701,92.3189297855,0.0,184.205189294,0.0,0.0,7445.84968329,0.0,92.2805381148,307.789442151,0.0,184.631105415,184.39267316,138.554885709,92.2916989439,0.0,92.4855616098,307.483101421,0.0,0.0,230.277816004,0.0,0.0,0.0,215.718726284,1201.33371513,154.50513708,92.0470944392,92.3189297855,1261.31376131,524.150218804,0.0,153.825581209,0.0,0.0,230.792008671,92.4090461112,92.5420070383,92.4090461112,123.147303719,0.0,92.0748361795,0.0
2016-04-24,1.6324749018,0.00243002430024,0.00441004410044,0.00936009360094,1322.36649131,92.1916164431,138.079361602,138.079361602,184.981145071,553.204647184,138.721879077,0.0,92.1403214896,0.0,153.777813813,91.666525127,123.023543246,92.1916164431,0.0,123.097911321,7650.07850546,0.0,92.5951916686,246.103791088,0.0,92.5672594841,122.801311899,91.6941604978,91.6941604978,91.7771666781,91.6113043287,508.823638814,92.0596121758,0.0,122.792199084,0.0,92.8900045973,0.0,92.560349405,1076.8601286,462.280778075,92.1403214896,91.666525127,1259.63750663,184.745904876,91.7218125366,0.0,0.0,0.0,0.0,92.5271561246,92.1778624382,0.0,123.005336495,184.925394274,92.4835639511,0.0
2016-05-01,1.3747228381,0.00045322697607,0.00145032632342,0.00634517766497,1134.2291854,0.0,368.637430482,368.637430482,92.1049137317,551.169774426,91.9133944169,0.0,0.0,0.0,306.042290221,91.8304276361,0.0,0.0,0.0,92.2300710428,7810.18233892,0.0,183.333497485,122.614499233,0.0,137.938376167,91.7987099237,92.0355513179,91.8995457825,92.3289577386,91.61144452,275.635275409,92.3568264249,91.8263518117,91.9093774462,92.3289577386,92.2988239608,0.0,153.445862418,613.414126774,153.631717306,0.0,91.8304276361,1133.17737725,491.115255967,91.9648113289,91.9958406331,91.9133944169,0.0,91.9828049057,92.5523792939,91.5562069893,0.0,214.795404433,92.1898662084,91.8441679202,0.0
2016-05-08,1.5708224248,0.000471609130353,0.00226372382569,0.00650820599887,1106.0333894,0.0,94.9522928648,94.9522928648,94.5447332769,947.741527532,0.0,0.0,0.0,0.0,141.974043999,94.6947369167,0.0,0.0,0.0,94.9236063715,7230.13622532,0.0,94.8873014242,220.988327436,94.5162559476,142.555165452,142.031024502,94.5912342521,0.0,94.8090335213,94.648259929,189.441369341,0.0,94.609195149,94.6947369167,94.4877957682,95.0882211356,0.0,142.222458321,916.966260847,190.253974679,0.0,94.6947369167,1010.07182297,380.018882357,94.8873014242,94.9739617876,0.0,0.0,94.8206048518,0.0,0.0,0.0,158.200304215,189.275383789,94.6947369167,0.0
2016-05-15,1.3945704723,0.0,0.00221430634447,0.00683546741119,1106.57409506,189.711252482,94.3608004326,94.3608004326,95.4285634259,916.738289413,0.0,0.0,0.0,94.9701515973,188.736530383,0.0,191.087491519,189.711252482,0.0,94.5031201523,7234.35054902,0.0,94.1819590626,221.235686861,94.8556262411,94.981450588,94.6864583063,142.618681913,0.0,94.9414943397,94.1251373679,284.390578865,0.0,95.3423587615,0.0,0.0,0.0,0.0,221.387356028,506.045244186,475.262037466,0.0,0.0,1105.40362581,158.299406843,0.0,95.4861198574,94.0967522239,0.0,0.0,0.0,0.0,93.9550829191,143.049902048,94.7435413904,94.4034525988,0.0
2016-05-22,1.2229660144,0.000192622556101,0.00288933834152,0.0068381007416,1016.46841363,147.947537201,98.4088430101,98.4088430101,194.545730046,786.589049835,0.0,0.0,99.6627695693,0.0,197.056069293,0.0,0.0,147.947537201,0.0,0.0,7501.33246603,0.0,97.9210358249,98.5876315688,99.7228616824,0.0,97.3315161327,97.8915148614,0.0,99.813135848,97.3902380127,163.84145252,0.0,0.0,0.0,0.0,99.067646697,0.0,164.068855416,590.779956063,131.46969351,99.6627695693,0.0,1015.75752482,197.005958654,0.0,97.9210358249,0.0,0.0,97.5078945974,0.0,0.0,0.0,0.0,0.0,0.0,98.1875279091
2016-05-29,1.8160741886,0.000109385254868,0.00131262305841,0.00459418070444,1296.67338427,0.0,200.73130647,200.73130647,199.505942326,797.499273702,0.0,0.0,100.305246582,0.0,99.6373901251,0.0,100.547310526,0.0,0.0,99.8260901986,7076.40728969,0.0,149.042788033,199.597488377,0.0,99.0302912638,99.973864469,99.973864469,0.0,0.0,0.0,265.79264605,0.0,0.0,0.0,0.0,100.007372445,0.0,100.547310526,565.35564292,401.226140444,100.305246582,0.0,896.744088989,199.645347575,100.851538394,0.0,100.516988659,0.0,0.0,0.0,0.0,0.0,300.026967141,0.0,0.0,0.0
2016-06-05,1.0491700595,9.69743987587e-05,0.00213343677269,0.00572148952676,808.171312018,97.3782761413,193.271148214,193.271148214,144.985043837,678.544356322,96.8141759003,0.0,96.6681955386,0.0,161.371831649,96.5774124612,0.0,97.3782761413,0.0,193.686849792,6266.76878043,0.0,323.307493918,258.362207201,193.329362415,0.0,290.256323433,0.0,0.0,0.0,96.6810283455,242.328832181,0.0,0.0,96.7812851654,0.0,97.5252844084,0.0,96.8434248961,420.405942047,389.156286085,96.6681955386,96.5774124612,839.583673679,355.967199365,97.1034013944,97.1147750934,0.0,0.0,0.0,0.0,0.0,0.0,96.637314209,0.0,96.6099265841,0.0
2016-06-12,0.9104938272,0.0,0.00100877635428,0.00474124886513,704.628207379,0.0,96.3952174866,96.3952174866,143.669701926,416.214763601,96.1096120004,0.0,95.9646940089,0.0,319.863954792,0.0,0.0,0.0,95.9068491059,192.277296274,6111.54722118,0.0,128.145837392,160.047618537,95.6243112777,96.0805933978,144.261713232,0.0,0.0,0.0,0.0,192.083723414,0.0,0.0,0.0,0.0,144.491226521,0.0,96.1577612668,929.320390665,321.189500825,95.9646940089,0.0,799.580899164,335.606101042,95.9646940089,144.552444424,95.6243112777,0.0,96.6863537521,0.0,0.0,0.0,192.335607553,0.0,0.0,0.0
2016-06-19,0.9990287221,0.0,0.000904613528998,0.00462358025932,979.8384944,0.0,95.1952107174,95.1952107174,126.333356894,663.43110635,0.0,0.0,93.9057388769,0.0,189.888610531,191.090029461,0.0,0.0,0.0,94.9337550043,6347.7810676,0.0,0.0,189.429314954,94.7048610803,0.0,94.9800292346,95.4011649642,0.0,95.2093111399,95.6604072603,189.505119789,0.0,94.6193101669,0.0,0.0,95.6604072603,0.0,188.264718122,727.173549043,236.966716028,93.9057388769,191.090029461,757.858289767,94.962522552,94.5889784074,142.115632816,0.0,0.0,94.7619810206,0.0,0.0,0.0,95.2814517583,95.0515632704,0.0,0.0
2016-06-26,0.8736857693,0.0,0.00141385578671,0.00535245404969,885.660555264,0.0,94.6612910858,94.6612910858,94.5341628568,379.659148342,94.8740896941,0.0,0.0,0.0,94.9284184484,0.0,95.098865879,0.0,0.0,95.3541356857,6068.47425591,94.5341628568,94.5626885547,190.363929022,94.4771630601,94.8454441356,141.670974731,0.0,0.0,94.5626885547,0.0,158.129361534,0.0,0.0,0.0,0.0,0.0,0.0,94.9767951422,791.143790903,253.997579694,0.0,0.0,726.560474474,253.364386404,0.0,95.7293184229,95.3828914564,0.0,94.4771630601,0.0,0.0,0.0,126.486548903,94.4202319585,0.0,0.0
2016-07-03,1.1159157484,0.000124285359185,0.0016157096694,0.00310713397962,960.538746371,102.988390267,102.876610045,102.876610045,137.132648564,343.116568937,0.0,0.0,0.0,0.0,137.009166483,0.0,0.0,102.988390267,0.0,102.886526594,6853.85149026,0.0,0.0,137.122878541,0.0,0.0,102.808380794,102.753611323,0.0,0.0,0.0,154.468446865,0.0,0.0,0.0,102.892576866,0.0,0.0,102.98663576,754.877644514,206.170789164,0.0,0.0,822.228866305,171.755212734,103.1753586,102.691023857,0.0,0.0,0.0,0.0,0.0,0.0,137.153755514,0.0,0.0,0.0
2016-07-10,1.0733932645,0.000196136118466,0.000588408355399,0.00431499460626,908.689484987,0.0,0.0,0.0,145.97808061,681.372737326,0.0,0.0,97.1341602685,0.0,243.596337866,0.0,0.0,0.0,0.0,97.2914568879,7166.88510519,0.0,341.326987722,259.658973641,97.05687833,0.0,96.9931978109,0.0,0.0,0.0,0.0,291.1263637,0.0,0.0,0.0,0.0,97.3394558971,0.0,145.95846906,551.909650871,227.653402798,97.1341602685,0.0,842.908362171,97.5242053937,97.6421488059,194.230833715,0.0,0.0,146.169011026,0.0,0.0,97.0861387697,97.3781078715,0.0,0.0,97.3797164496
2016-07-17,1.0932375449,0.0,0.000983477576711,0.0051140833989,513.586648738,0.0,191.258887816,191.258887816,144.537960451,449.379928443,0.0,0.0,96.2232410156,0.0,95.9762415285,0.0,0.0,0.0,0.0,0.0,7919.78936434,0.0,291.086715407,287.561710527,0.0,96.9996354812,0.0,96.040369536,0.0,96.576003443,96.5178953913,144.596074974,0.0,0.0,0.0,0.0,97.0874974698,0.0,96.2434760577,577.747005307,96.2409427224,96.2232410156,0.0,577.205301413,95.9472456851,144.041512681,96.3984271889,0.0,0.0,0.0,0.0,0.0,0.0,143.723010515,95.8025288742,0.0,0.0
2016-07-24,0.7880479396,9.50299344293e-05,0.000950299344293,0.00427634704932,930.802462564,0.0,0.0,0.0,95.8968200522,627.225939779,0.0,0.0,0.0,0.0,96.4036522108,96.9264157799,0.0,0.0,0.0,0.0,6284.37734585,0.0,95.8634805741,128.379937292,0.0,96.0705461755,95.5418919508,95.5706609638,0.0,0.0,0.0,95.7626283307,0.0,0.0,95.45568874,0.0,0.0,0.0,0.0,514.139533781,161.070111328,0.0,96.9264157799,833.583239618,241.073490313,95.9546589063,95.4269888938,0.0,0.0,0.0,0.0,0.0,0.0,95.9257307607,0.0,95.6570720496,0.0
2016-07-31,0.7050705071,0.000106734977052,0.00053367488526,0.0028818443804,682.226094983,0.0,0.0,0.0,96.4819347934,389.778916347,0.0,0.0,145.661701223,0.0,97.3591789275,0.0,0.0,0.0,0.0,96.7151237596,6166.91251593,0.0,162.463709346,162.288085166,0.0,97.854251145,97.929423675,0.0,0.0,0.0,97.9656811263,129.896729827,0.0,0.0,97.5599526453,0.0,97.4133449751,0.0,0.0,584.682376329,195.691112212,145.661701223,0.0,1038.50816731,195.276872414,96.5401265514,146.72115081,0.0,0.0,0.0,0.0,0.0,98.1206420283,97.9661629587,0.0,0.0,0.0
2016-08-07,0.3673769287,0.0,0.00117233294256,0.00415645315997,780.335026422,101.886547943,202.181524765,202.181524765,0.0,474.756359956,0.0,0.0,0.0,0.0,102.076936523,102.230759514,0.0,101.886547943,0.0,0.0,5727.21955924,102.261579761,0.0,101.904456188,0.0,152.592066286,0.0,202.120645053,0.0,101.273787299,101.334942968,152.895094644,101.889143761,0.0,102.230759514,0.0,205.327881396,0.0,102.477842921,508.669849769,204.57632519,0.0,102.230759514,948.989563125,169.870889937,0.0,203.193473369,0.0,0.0,0.0,0.0,0.0,0.0,203.529971762,0.0,0.0,0.0
2016-08-14,0.9883198562,0.0,0.00122286762458,0.00356669723836,899.216775546,103.832840664,0.0,0.0,0.0,310.886043388,0.0,0.0,0.0,0.0,103.651963002,103.67971254,0.0,103.832840664,0.0,0.0,6945.25117774,103.933371046,207.540317198,363.578084211,0.0,155.76181377,0.0,103.745596212,0.0,0.0,104.027513593,345.469965777,0.0,103.914985261,103.573289403,0.0,156.249438932,0.0,208.055027185,622.771978202,416.071229838,0.0,103.67971254,725.451297903,259.723490555,0.0,155.305524041,103.870703955,0.0,103.588372966,0.0,0.0,0.0,103.520185317,103.808112389,0.0,0.0
2016-08-21,1.114599686,9.8231827112e-05,0.00098231827112,0.00559921414538,1078.60622617,0.0,98.1271901195,98.1271901195,196.342882535,849.225605721,0.0,0.0,97.7974012855,0.0,146.836377168,97.8267110484,0.0,0.0,0.0,0.0,6857.28507041,147.494361562,147.509155231,228.803679778,98.1122483576,98.4536115137,97.9645779055,0.0,0.0,0.0,0.0,196.050412276,0.0,0.0,97.8761888127,0.0,147.747406915,0.0,97.7200510744,556.090285189,524.218435542,97.7974012855,97.8267110484,914.363365308,146.910611699,98.1224306011,147.599690368,0.0,0.0,0.0,0.0,0.0,0.0,261.298905196,0.0,0.0,0.0
