Week,NV,athena_flu,athena_ILI,athena_viral,thermoscan,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,flu cold,flu treatment,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2015-07-19,0.1115345292,0.000844356881509,0.0030959752322,0.00816211652125,60.5790477861,728.718710057,60.7253739884,0.0,0.0,60.8097560822,345.020614848,60.968494372,0.0,0.0,0.0,60.8375856062,61.0971586652,60.7402014313,60.7253739884,0.0,121.597604988,6486.82316486,0.0,182.488166487,0.0,0.0,242.64285271,0.0,0.0,61.3375530546,121.20144856,0.0,0.0,162.201035827,0.0,0.0,0.0,0.0,61.1524668957,0.0,60.6555996719,122.19431733,669.353770268,405.459424935,0.0,61.0971586652,691.073953829,0.0,141.901373196,60.8438198683,90.8848194253,141.638734683,0.0,0.0,60.9277305816,0.0,60.7289216419,0.0,0.0,60.7886450715,0.0,60.9198027789,121.121613159,0.0,0.0
2015-07-26,0.2472187886,0.0,0.00275938189845,0.0110375275938,0.0,627.194869164,0.0,60.3440404086,60.3440404086,60.325891825,425.489281683,0.0,0.0,60.5626782362,0.0,141.984383988,60.8108435497,60.654245636,0.0,0.0,121.05324421,6445.077604,0.0,121.41576996,121.69501944,0.0,182.16554856,0.0,101.578108781,121.746425543,90.9974442842,0.0,60.6712422595,182.526369668,0.0,60.3440404086,61.0380702415,0.0,60.9761902542,0.0,60.7353090761,60.8291711095,587.954077748,243.096795492,60.5626782362,60.8108435497,690.829550983,0.0,141.831417095,101.345088496,81.0526916781,121.116972155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.302032569,0.0,60.9092979414,60.6680226845,60.8658593912,0.0
2015-08-02,0.1340482574,0.0,0.00191570881226,0.00711548987411,60.5920082098,544.221125544,60.4123045132,0.0,0.0,90.5057650567,302.75824924,60.3214316123,0.0,60.539987524,0.0,141.315232061,0.0,0.0,60.4123045132,0.0,60.4123045132,6197.97188195,60.4493463731,100.884648346,121.029893928,0.0,90.5420434598,60.4852002049,90.9531289523,90.8615468229,60.3769768366,0.0,60.3951791208,201.89127107,0.0,0.0,60.5046237221,0.0,60.8116771217,0.0,90.9584023572,60.6511683754,626.019137023,242.192198346,60.539987524,0.0,627.317526426,0.0,161.509259082,100.945745473,0.0,161.180761908,0.0,0.0,0.0,60.3577479468,0.0,60.6303615705,60.6144657016,60.5567160288,0.0,60.6308921618,0.0,60.3951791208,0.0
2015-08-09,0.2802802803,0.000591891092039,0.00355134655223,0.0115418762948,0.0,724.00614536,0.0,59.9215001816,59.9215001816,80.4728361479,523.724246273,0.0,0.0,60.6668396206,60.5207424752,182.110422557,120.849319569,60.2295332941,0.0,0.0,0.0,6465.33931452,60.5889564426,59.9936947601,60.3849001646,0.0,120.535051839,60.6302492468,60.6668396206,60.5937029845,60.479326244,60.6622643149,121.255931143,120.915907458,0.0,0.0,0.0,0.0,90.4989810729,0.0,60.3265642004,0.0,604.46255873,271.496992595,60.6668396206,120.849319569,807.829426463,0.0,150.698164255,80.6186940173,60.5572007538,60.3156228045,0.0,0.0,60.1023133988,0.0,59.9575757386,0.0,0.0,242.740605497,60.1749445932,181.829411812,60.5389661254,0.0,0.0
2015-08-16,0.7627765065,0.0,0.0016,0.0112,0.0,628.462861556,59.2521925913,87.7043521529,87.7043521529,119.532604762,413.133433939,119.496557535,0.0,0.0,0.0,137.714887029,118.047296153,0.0,59.2521925913,58.8276483355,59.8927727912,6610.09072088,59.1897279816,58.6018576288,148.005339396,0.0,216.065419401,0.0,88.0844800227,0.0,58.6148259719,0.0,117.496440939,118.077041603,59.167310819,0.0,59.8385057062,0.0,78.7179057573,0.0,88.788921716,0.0,688.769864915,176.966979364,0.0,118.047296153,690.470225272,59.8746728296,148.114959648,59.2879999318,87.9956169374,118.227649781,0.0,0.0,58.6678870696,0.0,0.0,0.0,58.5534554226,137.596199866,0.0,118.370393893,58.5971602618,58.5665073599,0.0
2015-08-23,0.7395038168,0.000524934383202,0.00236220472441,0.0131233595801,0.0,578.769295694,0.0,58.3941605248,58.3941605248,86.2915312818,502.258350977,0.0,0.0,87.137386208,0.0,115.991558724,57.6694220618,58.0327885815,0.0,0.0,57.9340158057,7282.12723615,114.653509412,114.861152351,115.251853559,0.0,115.217138956,58.2208480027,96.7534017887,0.0,96.5138655889,0.0,57.3613201295,135.271260978,0.0,0.0,0.0,0.0,135.288414357,0.0,57.9685627891,58.1769752865,463.779410907,366.956742136,87.137386208,57.6694220618,465.121622301,0.0,58.0210970304,116.026717555,0.0,115.112901686,0.0,58.5703649923,77.35706923,0.0,0.0,57.3959272608,0.0,96.5372307377,0.0,176.296266653,114.584461831,0.0,0.0
2015-08-30,0.7957559682,0.00106016432547,0.00318049297641,0.0098065200106,0.0,656.970841354,57.6714876421,58.5007715356,58.5007715356,57.8243382169,406.438450183,0.0,0.0,58.1927578475,0.0,193.645020192,57.7478348196,0.0,57.6714876421,0.0,77.401127057,6581.3599576,116.145000354,57.7740123395,174.459891874,0.0,270.91137701,57.8000900534,87.4852923903,77.4301452941,87.1685288093,117.28424085,58.2659769078,251.594952172,0.0,0.0,0.0,0.0,174.310865328,0.0,57.8349829541,57.7062609238,639.071626429,445.023781681,58.1927578475,57.7478348196,1086.58337811,58.1222211714,115.574049867,116.412146083,87.2407372315,87.1007600526,0.0,0.0,115.753367451,58.4303523101,58.5713607018,57.6194062264,0.0,87.2495730312,115.958822631,116.139376722,175.396622156,0.0,0.0
2015-09-06,0.8421559192,0.000802568218299,0.00267522739433,0.0168539325843,0.0,687.439051859,57.3990183191,57.2226402756,57.2226402756,57.3661233853,516.517170073,114.342990534,0.0,57.2059982819,57.6315793997,191.356934708,57.383544004,76.4093678018,57.3990183191,0.0,57.3406108693,7422.88153399,229.584506746,114.583166431,114.749607991,0.0,305.705334907,57.5620390324,114.784191922,57.1370338475,57.3401939409,57.7187414981,57.7012879929,153.118026405,0.0,0.0,0.0,0.0,325.412900047,0.0,86.0448983604,57.5099937892,727.251834554,401.665868966,57.2059982819,57.383544004,1035.97731419,0.0,95.6265173782,114.821315923,114.769156922,190.907382203,57.5967882259,0.0,115.123224298,0.0,57.2570909922,57.1887415705,0.0,286.695027219,76.56492753,133.981269533,57.5620390324,0.0,0.0
2015-09-13,0.4975124378,0.00178071737471,0.00228949376749,0.0145001271941,85.1008491383,760.2360737,0.0,0.0,0.0,57.4549724475,437.993952567,56.6233129802,0.0,0.0,0.0,266.589276576,57.2720425994,84.9645190914,0.0,0.0,57.0486110185,6891.6931746,190.176554514,76.0912775723,171.236848893,57.4895526296,266.336685465,0.0,0.0,141.957288148,115.187086758,0.0,0.0,171.489911372,57.1605874297,0.0,0.0,0.0,533.316226462,0.0,115.326159606,56.9710857836,685.653672632,380.55944591,0.0,57.2720425994,801.17591942,57.1818670632,247.356840452,171.317659481,85.6435778308,85.8132685133,0.0,0.0,76.2235662589,0.0,57.3154427582,0.0,0.0,114.311876421,57.1749006071,133.450349278,113.076125169,57.2634406909,0.0
2015-09-20,0.945410186,0.000742206828303,0.00272142503711,0.0131123206333,0.0,907.010737348,113.87853526,84.681035601,84.681035601,85.2715458082,586.733087101,112.800247606,0.0,0.0,0.0,151.428969961,56.7932664055,0.0,113.87853526,0.0,0.0,7077.36182643,227.097852436,132.450368802,228.418543654,56.7848085962,283.577192232,56.5874687452,113.786658673,75.7032265977,56.5362455656,56.6900548901,56.5192191425,264.969735681,56.4850893407,0.0,57.1218568532,0.0,662.725548938,0.0,56.5873865142,56.5191472782,511.262445508,529.721517861,0.0,56.7932664055,853.949669885,0.0,246.08205305,265.038352991,94.5674566604,132.137133206,0.0,0.0,284.354838174,0.0,84.8087109488,56.6045388715,0.0,94.5902466492,56.6386741757,113.106718721,113.004226354,0.0,0.0
2015-09-27,1.3078470825,0.000247524752475,0.00247524752475,0.0106435643564,57.1732836506,626.490985035,56.9665709649,56.9294472319,56.9294472319,113.950268023,456.426652163,75.9535164427,0.0,57.2743922609,0.0,190.299122503,114.127865062,0.0,56.9665709649,0.0,56.9924853652,6771.49665555,266.281110406,209.145425618,85.5419486722,0.0,323.112704595,57.0840068171,142.641569124,170.684580526,57.0009192139,57.2883218606,113.824025361,171.091559544,0.0,57.0323704114,57.0151452919,0.0,894.02659177,0.0,76.0736982895,0.0,836.925637772,380.299854249,57.2743922609,114.127865062,896.200609535,0.0,418.26219417,190.265094682,85.6260725979,56.9235987873,0.0,0.0,114.185414632,0.0,56.9307496219,85.5574782471,0.0,114.041781934,85.8159346785,85.5465155998,0.0,56.9322640869,0.0
2015-10-04,0.6285497917,0.000991080277502,0.00297324083251,0.00743310208127,0.0,594.058108154,57.4868832656,115.024305742,115.024305742,0.0,499.429186986,86.2462690183,57.4953226173,86.6029702716,0.0,230.43094417,143.853199737,0.0,57.4868832656,0.0,57.652126531,6833.41496024,326.392773134,86.376215416,210.928216345,57.4262807782,268.47548439,57.616200237,201.861179892,172.435112626,0.0,0.0,57.3740975395,172.872663827,0.0,57.6172914093,115.197199694,0.0,844.963236035,0.0,57.6246428576,57.7393988994,768.017808425,383.725259434,86.6029702716,143.853199737,1000.42767664,0.0,441.422874897,326.265991188,115.162454606,86.1682467801,0.0,0.0,172.989006272,57.3918852136,134.278360491,0.0,0.0,115.09385025,57.5129229749,153.648098612,86.3327448753,57.426218221,0.0
2015-10-11,0.3979659518,0.00194410692588,0.00534629404617,0.015552855407,0.0,680.173559186,168.928727966,94.4274721628,94.4274721628,169.083619457,510.907327025,85.3103768822,0.0,75.8162831452,0.0,302.783557517,151.443215057,56.7111577748,168.928727966,0.0,75.5707529412,6698.0309021,208.356435926,94.6155225764,227.03611631,56.3951283675,359.115100156,56.7532925314,113.781471688,57.467452855,57.4847832087,0.0,112.449391422,265.012796262,0.0,0.0,85.5446797899,0.0,908.738189797,0.0,0.0,56.4971394529,908.766834594,473.032027317,75.8162831452,151.443215057,872.684768316,0.0,567.521927662,208.288227403,56.1738902633,85.3044147043,0.0,0.0,151.552064208,112.246353099,94.5872081379,56.9251368582,56.4288398409,142.149782981,113.233239616,75.7874531547,112.313951023,56.8478525167,56.3606272814
2015-10-18,0.4881828749,0.00201207243461,0.00427565392354,0.0103118712274,0.0,612.002412628,57.2837309215,171.876076536,171.876076536,133.825351502,497.815152822,57.7294848574,0.0,0.0,57.436509997,249.022840751,57.3655483794,57.5865415184,57.2837309215,0.0,57.5038434554,7281.11119511,306.480445496,95.7797648556,153.150544738,0.0,229.818232843,0.0,57.469770701,86.4173937863,57.2963185509,57.5865415184,57.3610520486,172.488163256,57.3783346795,0.0,114.843613459,0.0,939.147903981,0.0,57.4623622502,57.6424904559,824.094302015,306.422464642,0.0,57.3655483794,826.128354505,57.9569040402,383.206143309,345.022950355,57.401747911,152.931510082,0.0,0.0,287.524669675,57.3265180016,0.0,0.0,57.6424904559,153.208337307,0.0,143.357667369,0.0,57.6772567348,0.0
