Week,NE,athena_flu,athena_ILI,athena_viral,thermoscan,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,how long contagious,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,pneumonia,influenza a incubation period,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2016-04-24,0.5970149254,0.003359462486,0.00559910414334,0.00783874580067,0.0,0.0,1176.92629156,69.0045185076,103.704185966,103.704185966,69.3425967677,851.869350274,68.6902122688,0.0,242.51012612,0.0,0.0,69.3064043832,68.9374282759,69.4262428434,276.476468726,138.768789192,0.0,69.0045185076,0.0,0.0,138.685193535,7724.59983221,0.0,103.896933091,68.7523566104,276.053183278,69.4950788398,103.600317563,171.915110254,137.792908647,0.0,69.1086546228,137.874856552,298.949923594,69.1603643715,0.0,69.5648927323,69.417464864,173.454365715,0.0,68.8977982835,0.0,69.160731972,138.404192803,692.9916943,0.0,510.044920119,68.9374282759,138.768789192,1150.43033292,0.0,0.0,437.936912253,69.3008492681,161.360686914,243.275456071,0.0,138.075480829,69.139859515,0.0,69.1661799233,0.0,277.257245877,103.328936642,277.257245877,172.340478266,69.1870508285,161.263284652,69.5731100842,68.710914563,0.0,0.0
2016-05-01,0.3474415666,0.0,0.00117924528302,0.00471698113208,0.0,0.0,1507.07223473,0.0,73.8151515891,73.8151515891,72.3989338357,1043.36139817,73.6368002714,0.0,169.808504181,0.0,72.4751758134,0.0,182.152157108,0.0,194.119091041,217.491076288,0.0,0.0,0.0,0.0,144.558463295,7845.25180663,0.0,72.9085220441,73.5923470265,315.212303018,0.0,0.0,217.099260316,73.0190230997,72.453339364,147.764512545,73.3047040585,121.114321548,0.0,0.0,110.070721621,73.8151515891,73.1733844407,72.6292521397,0.0,0.0,0.0,291.083562976,632.769228171,0.0,366.36684653,182.152157108,217.491076288,1164.02821876,0.0,0.0,291.671613432,72.453339364,218.561557933,108.707580026,0.0,145.586233032,97.1767297001,0.0,0.0,0.0,121.326270263,145.519785602,121.326270263,73.7258680673,0.0,121.340800432,0.0,144.863899227,0.0,0.0
2016-05-08,0.336473755,0.0,0.0,0.00169683257919,0.0,0.0,1261.4143419,74.1463029693,74.4830255078,74.4830255078,98.6780687929,986.813078108,74.3939704714,0.0,197.430768651,0.0,0.0,0.0,73.4801888024,0.0,123.440706645,73.5023347303,0.0,74.1463029693,74.213403696,0.0,0.0,8129.40638588,74.371562649,222.57306989,0.0,123.411244764,74.1690973344,73.7451660811,74.5512041046,74.3491683212,74.3704453604,0.0,221.90387846,246.442630701,0.0,0.0,74.1913234376,0.0,74.4831969165,0.0,74.1463029693,0.0,0.0,123.381167572,693.388510733,0.0,471.734518182,73.4801888024,73.5023347303,1528.78435006,0.0,0.0,222.261501193,0.0,123.5524088,73.5910520927,0.0,148.181374349,0.0,0.0,74.5962501494,0.0,98.767442141,0.0,98.767442141,0.0,0.0,74.3371275707,74.213403696,73.6132649065,0.0,0.0
2016-05-15,0.3968253968,0.0,0.00123380629241,0.00431832202344,114.825027287,0.0,1683.95947567,76.6455566222,0.0,0.0,152.799965298,916.690491143,0.0,0.0,229.076084178,0.0,0.0,76.7380678553,76.4612017055,0.0,280.312303411,0.0,76.6917843403,76.6455566222,0.0,0.0,152.874770666,7953.45175529,0.0,76.2019900346,0.0,267.533264138,76.5528919858,127.27996757,76.3436339064,76.3911930588,0.0,114.370198563,76.2391558795,177.963321069,76.5763194437,76.1790099411,77.1571471094,0.0,0.0,0.0,76.4117574302,0.0,76.6917843403,152.80952654,638.524033038,0.0,333.160403007,76.4612017055,0.0,1246.19690118,76.7149191169,0.0,153.018090341,0.0,76.6104999586,0.0,0.0,76.3542517477,101.98835163,0.0,0.0,0.0,0.0,152.220305493,0.0,0.0,76.4460796379,152.786395118,76.4000208272,0.0,0.0,0.0
2016-05-22,0.2365464222,0.000602409638554,0.00180722891566,0.00481927710843,76.8848244298,0.0,1652.11406253,75.7644603947,230.933800535,230.933800535,152.29738793,1090.50357679,0.0,76.7455823692,126.816395227,0.0,0.0,0.0,76.2124501932,0.0,202.978114547,151.437583284,75.7644603947,75.7644603947,0.0,0.0,75.6731779123,7441.9755744,75.8101842694,151.563006276,0.0,177.38715216,0.0,113.77517728,76.3996737949,113.649501236,153.723164685,0.0,0.0,303.912985447,75.6048602675,76.1087399785,75.9476876266,0.0,114.02739989,0.0,76.3387546593,0.0,76.0505626348,76.1717479328,788.999025663,0.0,510.337292654,76.2124501932,151.437583284,1519.88758537,0.0,0.0,304.265368557,0.0,203.100515066,0.0,0.0,152.937211663,0.0,75.7985878791,0.0,0.0,75.8214256579,0.0,75.8214256579,0.0,0.0,113.706493301,75.9247357718,75.8330669088,0.0,0.0
2016-05-29,0.5641748942,0.0,0.000717360114778,0.00286944045911,0.0,0.0,924.184856934,81.6540314192,80.9611909628,80.9611909628,135.636179984,596.836728889,81.8020447692,0.0,216.965645679,0.0,0.0,0.0,122.762297278,80.595181962,217.326004452,81.9224201175,121.947613166,81.6540314192,0.0,0.0,0.0,7116.66290751,0.0,121.6819779,0.0,108.458567758,81.8762528534,82.0213303742,80.3530089393,121.996915931,81.7033096518,81.0347920455,82.0460952687,297.952071763,80.5223769196,0.0,81.8515018701,0.0,161.482375453,0.0,0.0,0.0,0.0,81.9471253106,462.544320653,0.0,327.920992375,122.762297278,81.9224201175,1056.90012504,0.0,0.0,162.888807782,0.0,81.8020447692,0.0,0.0,122.910762816,81.9224201175,0.0,81.8991383406,82.1453045737,245.619163179,81.1580952374,245.619163179,0.0,80.6924603953,135.693443519,81.8483938343,0.0,0.0,0.0
2016-06-05,0.3833515882,0.0,0.00252684775742,0.00631711939356,0.0,0.0,1264.11660501,0.0,79.1129026529,79.1129026529,105.062586486,919.827309311,0.0,0.0,157.640387814,0.0,0.0,0.0,158.00090911,0.0,157.760468301,78.8741072933,0.0,0.0,0.0,0.0,118.129163301,8209.29238749,78.8100920139,105.102180169,0.0,354.879464932,157.525289275,78.6130918961,0.0,78.8541000345,78.9087320164,118.701564723,78.8595404551,131.205641253,78.7626446377,0.0,79.0518554723,0.0,78.8979219392,0.0,0.0,0.0,0.0,157.474082388,790.949096003,0.0,290.807615882,158.00090911,78.8741072933,1076.35939369,78.8849284774,0.0,184.293205,0.0,131.490736259,0.0,0.0,196.925612107,78.9217509703,0.0,78.9372830658,0.0,78.7315207781,118.384332896,78.7315207781,0.0,78.8503070195,105.157646669,78.8265211049,78.4950187632,78.8373644566,0.0
2016-06-12,0.2659574468,0.0,0.000571428571429,0.00342857142857,78.1114932538,0.0,1010.07086408,77.5307626852,77.3285454846,77.3285454846,129.200420572,775.095189227,77.3519075829,77.7063346438,77.647652875,0.0,0.0,0.0,103.396463888,0.0,155.449615423,77.5510195679,0.0,77.5307626852,0.0,0.0,77.4341554637,7222.1749465,77.2585437838,206.768981752,0.0,77.5298781114,77.8998727122,77.2943826199,0.0,77.7600108204,0.0,77.9468003464,78.1350776419,103.256082513,77.3642059104,0.0,0.0,0.0,78.2768835904,0.0,0.0,0.0,0.0,77.5452440758,622.347121183,0.0,234.403456434,103.396463888,77.5510195679,1084.56777041,0.0,0.0,231.841471494,0.0,232.582855608,0.0,0.0,116.746135543,0.0,0.0,0.0,77.5978640376,154.821649791,0.0,154.821649791,77.8764300782,0.0,77.5276185361,0.0,0.0,0.0,0.0
2016-06-19,0.5544005544,0.0,0.00115207373272,0.00460829493088,0.0,0.0,882.62827135,0.0,0.0,0.0,0.0,440.008465942,0.0,77.8864660271,129.439312404,0.0,0.0,77.7662078009,116.448679129,0.0,155.488387214,77.7193324496,0.0,0.0,0.0,0.0,0.0,6509.38335956,0.0,129.501655008,0.0,284.907919904,77.9778485237,155.381903891,77.7662078009,77.4998960045,0.0,0.0,155.061478853,155.078836625,77.4765667161,0.0,78.2200422544,0.0,0.0,0.0,0.0,0.0,0.0,77.625751074,727.428129299,0.0,364.835389716,116.448679129,77.7193324496,1034.78243017,0.0,0.0,155.335473537,0.0,0.0,0.0,0.0,77.7854162612,0.0,0.0,116.694510489,0.0,77.8601283417,0.0,77.8601283417,0.0,0.0,155.335973174,0.0,0.0,0.0,0.0
2016-06-26,0.6329113924,0.0,0.00120048019208,0.00480192076831,0.0,0.0,858.954491704,0.0,0.0,0.0,78.4769107476,519.683533342,78.4758538658,0.0,155.784969247,0.0,0.0,0.0,154.074829924,0.0,129.957988839,116.525471129,78.5715752962,0.0,0.0,0.0,78.4769107476,6632.85774308,0.0,116.612594501,0.0,181.706655436,0.0,0.0,78.0749856219,77.7144515854,77.7378419023,0.0,78.1219338995,78.2395519872,77.5974152023,0.0,77.1538912472,0.0,0.0,0.0,0.0,0.0,0.0,77.6793060593,521.214986523,0.0,418.876181887,154.074829924,116.525471129,1089.59638209,0.0,0.0,194.092881744,0.0,78.5591964728,118.052960392,0.0,78.3463840106,78.4758538658,0.0,0.0,0.0,0.0,116.361593308,0.0,0.0,0.0,181.878180547,77.7849196198,0.0,78.499562583,0.0
2016-07-03,0.4282655246,0.0,0.00136054421769,0.00272108843537,0.0,0.0,1166.0642864,80.8687301545,162.481424617,162.481424617,80.9932784124,460.140335864,162.285604883,81.5769732117,108.268590282,0.0,0.0,0.0,81.1220579268,0.0,135.325520087,161.99870678,0.0,80.8687301545,0.0,0.0,81.1428024413,6663.82125339,0.0,81.0176960601,0.0,135.195218652,81.0888143914,81.0421652862,81.2092885368,81.6262495471,161.835068915,0.0,80.7226698352,189.113313304,0.0,81.2162126968,0.0,0.0,81.4618757721,0.0,0.0,0.0,0.0,162.271785323,597.364492956,0.0,353.7761669,81.1220579268,161.99870678,1135.40628606,0.0,0.0,135.260757112,0.0,243.045959993,0.0,0.0,162.222834292,0.0,81.4049735694,81.527756335,80.8443500731,0.0,81.4295005274,0.0,0.0,0.0,189.447356854,0.0,0.0,0.0,0.0
2016-07-10,0.3695881732,0.0,0.00170454545455,0.00511363636364,0.0,0.0,1088.38253494,0.0,77.9002641278,77.9002641278,77.0890598182,749.607280059,0.0,77.205403102,155.077175736,0.0,0.0,0.0,156.688470802,0.0,116.626997576,0.0,0.0,0.0,0.0,0.0,77.6301232456,7249.47616868,77.6301373442,308.542220117,0.0,103.377211598,0.0,78.3205878804,0.0,78.1319203998,116.052067689,0.0,116.76835011,206.574859151,156.216801714,0.0,77.6036105816,0.0,117.038824342,0.0,0.0,0.0,77.9120812465,129.297182051,648.62929307,0.0,286.282033419,156.688470802,0.0,1162.27418241,0.0,0.0,77.6286793061,0.0,78.2261403822,0.0,0.0,155.100922018,0.0,78.1554541108,77.1588236732,0.0,77.0658332259,0.0,77.0658332259,0.0,77.1821063599,129.312707445,0.0,0.0,0.0,0.0
2016-07-17,0.1469867712,0.0,0.00239520958084,0.00419161676647,0.0,0.0,803.412805575,79.7907486161,80.5727262704,80.5727262704,79.781212587,481.492068119,79.7957021882,0.0,187.159940598,0.0,0.0,0.0,0.0,0.0,119.900700096,79.8438153641,0.0,79.7907486161,0.0,0.0,159.591404376,7572.1522861,0.0,80.3269457991,0.0,133.606611826,80.4635669628,159.437253637,79.7907486161,81.0662925856,159.591404376,81.3365135609,161.401379886,106.744856169,0.0,0.0,0.0,0.0,160.218956783,0.0,0.0,0.0,0.0,239.603681148,509.486432366,0.0,430.162222862,0.0,79.8438153641,1414.86794685,79.6996495825,0.0,214.159978312,0.0,80.4603518669,0.0,0.0,133.800273141,0.0,0.0,0.0,0.0,0.0,79.8871142545,0.0,0.0,0.0,79.8052358106,79.7716673381,0.0,0.0,0.0
2016-07-24,0.2030456853,0.0,0.000621890547264,0.00310945273632,0.0,0.0,982.670959313,0.0,78.7887343386,78.7887343386,198.908070541,795.31410132,80.4435137249,80.4920175016,132.532042484,0.0,0.0,80.4677583041,0.0,0.0,79.3544843303,78.6225133801,79.5944080789,0.0,0.0,0.0,79.4023170514,7113.53158961,0.0,106.035086754,0.0,238.687849202,0.0,78.598824765,0.0,118.730460819,157.434821602,79.8354205989,80.6135332285,157.830724539,79.3305895744,0.0,0.0,0.0,79.5461618286,0.0,80.6866189341,0.0,0.0,160.007661744,558.35596889,0.0,373.003864649,0.0,78.6225133801,1085.89123252,0.0,0.0,132.524465555,0.0,79.9917748428,159.574129604,0.0,105.971687217,80.4920175016,0.0,0.0,0.0,80.4435137249,0.0,80.4435137249,0.0,0.0,79.498155696,79.4741743519,0.0,0.0,0.0
2016-07-31,0.3807710614,0.0,0.000556792873051,0.00334075723831,78.064590376,0.0,1093.71807584,0.0,0.0,0.0,77.904498643,623.49909445,0.0,77.9687006162,233.840857067,0.0,0.0,0.0,77.9110468232,0.0,155.880105956,0.0,77.780597599,0.0,0.0,0.0,116.701662259,7389.09126934,0.0,155.914703954,0.0,207.731603692,78.4304940798,233.940988537,0.0,156.017781382,0.0,0.0,77.6401148821,233.521384588,0.0,0.0,0.0,0.0,130.180896743,0.0,0.0,0.0,0.0,103.943808233,417.142817333,0.0,339.987647047,77.9110468232,0.0,778.655836429,78.1939013375,0.0,116.975071952,0.0,78.09383448,77.8275382131,0.0,117.22989011,0.0,0.0,0.0,77.7571485192,77.9234672841,0.0,77.9234672841,0.0,0.0,117.158417344,77.9451379989,0.0,77.7571485192,0.0
2016-08-07,0.3348214286,0.0,0.0,0.00108813928183,77.6188043948,77.6471219437,981.781528936,77.0146148387,77.1309159786,77.1309159786,116.268032372,567.052509143,0.0,0.0,128.848823995,0.0,0.0,0.0,0.0,0.0,231.674845146,0.0,0.0,77.0146148387,0.0,0.0,0.0,6142.69171682,77.332567629,154.561394608,0.0,257.861739604,77.2242101013,116.139910987,77.2271555389,116.233212762,116.44385122,77.4551502892,77.2735939968,154.416775271,76.8523812233,0.0,77.4792829152,77.2943289362,77.5039223514,0.0,0.0,0.0,0.0,77.2133794774,543.03529227,0.0,207.471970599,0.0,0.0,901.539055928,0.0,0.0,77.3874537822,0.0,128.965391898,0.0,0.0,77.3484527013,0.0,0.0,103.257949822,0.0,77.1076276585,77.4575225894,77.1076276585,0.0,76.9913966853,155.050406367,77.3871055325,0.0,76.9913966853,0.0
2016-08-14,0.3535651149,0.0,0.000574052812859,0.00229621125144,0.0,78.0874964797,786.46751429,78.4545645524,79.0931360839,79.0931360839,78.4808790654,549.527407812,0.0,79.1648650464,130.834325935,0.0,0.0,0.0,0.0,0.0,183.228047109,0.0,0.0,78.4545645524,0.0,0.0,78.4545645524,6314.86143741,156.434985838,156.623710438,0.0,104.700892745,78.763160419,78.9024927911,0.0,117.697743966,0.0,77.9934151587,78.50468912,104.511336711,0.0,0.0,0.0,0.0,183.631389629,0.0,0.0,0.0,78.5018833489,78.5492592592,708.812814922,0.0,355.415637034,0.0,0.0,967.178239799,0.0,0.0,78.821014746,0.0,118.272243622,0.0,0.0,78.3000115896,0.0,0.0,78.6230546745,0.0,78.7491343101,79.0692553061,78.7491343101,0.0,78.5492592592,117.756766111,79.140940941,0.0,0.0,0.0
2016-08-21,0.3169572108,0.0,0.00108401084011,0.00325203252033,0.0,0.0,1300.65661233,76.2968112838,76.332770815,76.332770815,76.3362496992,840.072203767,76.2975474305,101.969746803,152.502948065,0.0,0.0,0.0,114.537502623,0.0,152.86998207,76.2867456291,152.66554163,76.2968112838,0.0,0.0,76.4232293446,6318.93742521,152.410912489,114.294413907,0.0,305.264846723,0.0,152.75770314,0.0,114.340442204,0.0,0.0,76.422241789,76.2354902928,76.0854082275,0.0,76.3436765402,76.4361022987,153.029819001,0.0,76.6065027698,0.0,0.0,114.493013332,434.107609766,0.0,384.046441261,114.537502623,76.2867456291,1093.2847427,0.0,0.0,101.962638943,0.0,152.584303705,76.5903335133,0.0,127.282119946,76.7684615494,0.0,152.891299133,0.0,76.4117146196,76.4169121081,76.4117146196,0.0,0.0,178.197015504,0.0,76.2637538432,0.0,0.0
2016-08-28,0.3944773176,0.0,0.00116279069767,0.00406976744186,0.0,0.0,969.144710469,72.2133234762,72.7026303983,72.7026303983,72.2133234762,725.725436279,0.0,72.5635275542,96.758906302,0.0,0.0,0.0,72.0396293728,0.0,145.244202959,72.8066554912,72.8505810752,72.2133234762,0.0,0.0,72.5201494679,7603.89280045,145.481732689,72.5490417707,0.0,169.060565623,0.0,72.0829745168,0.0,108.867365575,72.7627828455,0.0,108.63812809,108.85807632,0.0,108.757819186,0.0,0.0,314.961165383,0.0,72.7392435751,0.0,0.0,169.32978905,1067.50092001,0.0,511.030371632,72.0396293728,72.8066554912,1425.5205932,72.2786749001,0.0,289.95637322,0.0,144.994874372,72.6954012587,0.0,108.7147852,72.7392435751,0.0,145.92125454,0.0,109.055111335,72.5490945881,109.055111335,0.0,0.0,145.105353672,0.0,0.0,0.0,0.0
2016-09-04,0.3789929616,0.0,0.000606428138266,0.00242571255306,0.0,0.0,838.749570205,0.0,72.2148650796,72.2148650796,107.088150563,550.171655221,0.0,71.3835325242,215.242691562,0.0,0.0,0.0,217.490802787,0.0,215.430259906,71.1683922816,72.0730533334,0.0,0.0,0.0,71.1255197561,7784.56471647,214.456291861,71.1469495602,72.4094831957,322.671350073,0.0,119.569681684,142.422633046,72.3004656058,0.0,0.0,72.4969342624,238.829448425,71.6102240507,0.0,71.7670932256,0.0,359.619243094,0.0,0.0,0.0,0.0,143.552727075,888.122875888,0.0,626.087858997,217.490802787,71.1683922816,1362.42627618,0.0,0.0,358.933989331,72.344033226,239.355640543,71.8270692551,0.0,107.89269749,0.0,0.0,71.4962029821,0.0,107.995572262,144.688066452,107.995572262,144.513900859,0.0,143.574300861,71.8380958059,71.4381357982,0.0,0.0
2016-09-11,0.3813155386,0.0,0.000532765050613,0.0042621204049,69.4480344261,0.0,1233.84128324,69.7219790495,69.5738840808,69.5738840808,92.9010449235,719.848102154,0.0,0.0,139.475364165,0.0,0.0,0.0,208.218556967,0.0,162.664602265,141.431435454,0.0,69.7219790495,70.6730536441,0.0,70.6091539572,6932.19562711,139.393642078,162.650355319,0.0,278.683070165,69.8058887015,139.190916947,69.2862763451,185.914453951,69.5109022907,139.908529847,139.219143585,139.176738361,0.0,0.0,69.2092346239,69.188312848,628.566472223,0.0,0.0,0.0,0.0,173.048622514,3169.56801505,0.0,654.396595281,208.218556967,141.431435454,1554.2307385,70.6730536441,0.0,348.79128618,0.0,162.734530231,104.888605841,69.2092346239,69.4480344261,69.0005845346,69.4899336928,104.824928892,0.0,0.0,137.918010787,0.0,68.8759972619,69.8375964014,139.414593916,137.876469218,70.3758404416,0.0,0.0
2016-09-18,0.4354926511,0.0,0.00169779286927,0.0073571024335,0.0,0.0,1130.66531479,69.022116021,68.8451223949,68.8451223949,138.229160066,667.830354193,138.215803142,69.1496838571,69.6840029322,69.0870293565,0.0,0.0,68.9205044288,0.0,184.473486318,68.7888474132,137.150445881,69.022116021,0.0,0.0,103.635419562,7262.71308843,230.172985517,104.018257833,0.0,207.275033753,68.9864836033,103.5836498,0.0,207.542251144,0.0,69.6420246172,68.6129291493,252.877692233,0.0,69.7260318845,138.299367714,0.0,830.69811805,0.0,69.4886663897,0.0,69.1401461567,69.2898234582,1016.33690781,0.0,829.029027296,68.9205044288,68.7888474132,1195.94996715,0.0,0.0,506.429758182,0.0,276.562549662,69.2029712719,0.0,205.168817387,0.0,0.0,299.611750945,68.6787796044,69.0833394488,69.6630074507,69.0833394488,139.158303779,68.7888223821,92.1358134758,69.1146145709,68.9899899405,0.0,0.0
2016-09-25,0.2203856749,0.0,0.00155199172271,0.00362131401966,71.4658329075,0.0,929.196858547,142.589460527,119.07533453,119.07533453,249.720927364,427.946378022,71.3366388739,71.4239817686,0.0,0.0,0.0,0.0,71.166055437,0.0,190.254706267,71.3070671855,71.2775725834,142.589460527,71.3549186687,0.0,178.154894541,7235.34937704,190.218654167,178.167010675,0.0,214.098926175,71.5708185739,118.838427131,71.4874107556,142.775323348,0.0,71.3151519345,71.317976344,356.035385918,71.127424221,71.5014071807,95.4476909239,71.5364499657,1048.25024313,0.0,0.0,0.0,0.0,71.262598084,1287.61076243,0.0,550.139823033,71.166055437,71.3070671855,1044.80774321,71.2507687098,0.0,356.516492092,0.0,547.51592824,71.4011774495,0.0,107.192378576,71.3932258805,0.0,357.01709923,0.0,0.0,0.0,0.0,71.337637671,71.3178142944,106.95823273,71.3916518117,71.3501204993,0.0,0.0
2016-10-02,0.3351614869,0.0,0.00136705399863,0.00341763499658,0.0,0.0,877.149162633,213.466217263,94.8208341748,94.8208341748,71.0696763499,733.111597797,70.6542011201,71.3274865422,141.688186096,0.0,0.0,0.0,106.10479857,0.0,236.587297561,118.354258927,70.9135283196,213.466217263,0.0,0.0,70.849420863,7011.23116445,685.871043914,71.0910893286,70.6115484179,165.493940574,70.7824689587,141.981020414,70.2932872321,141.980973286,0.0,0.0,106.040873652,283.413136736,0.0,0.0,142.793718411,0.0,2015.06225283,0.0,0.0,0.0,0.0,165.66458895,1400.09696956,0.0,547.262711657,106.10479857,118.354258927,1441.48444547,0.0,0.0,567.740387006,0.0,473.531467239,71.0531429309,71.4555349856,71.1339540192,353.2710056,0.0,260.570883982,0.0,71.2413422348,0.0,71.2413422348,0.0,0.0,177.168358845,71.175739216,0.0,0.0,0.0
2016-10-09,0.2539912917,0.0,0.000371333085778,0.00445599702934,0.0,0.0,1189.5462792,0.0,238.055020248,238.055020248,71.3803244859,854.618549426,107.023365231,71.2034451683,118.754454037,0.0,0.0,71.031663636,70.967459059,71.3803244859,379.906879453,0.0,107.007598038,0.0,0.0,0.0,70.9460833183,7844.28147976,641.015750413,142.184955615,0.0,189.685380168,143.32218859,118.704380965,118.690223648,237.537666147,71.0745312664,71.7696717104,71.3253509858,355.512208295,70.8820332883,71.2393131679,119.186098699,0.0,1855.71892394,0.0,0.0,0.0,0.0,142.405072951,1333.81410286,0.0,788.366026303,70.967459059,0.0,1470.4099302,71.2668542854,0.0,618.092806015,0.0,356.35631532,95.1904577898,71.0102492062,189.678536454,0.0,0.0,356.564205389,0.0,142.475604885,71.3588179103,142.475604885,71.0389732753,71.0102492062,189.956774688,71.1819270525,71.0959844904,71.5528449077,0.0
2016-10-16,0.2790697674,0.0,0.0011909487892,0.0023818975784,0.0,0.0,1277.3105316,108.489574297,72.5378998316,72.5378998316,108.402416565,889.726019074,73.0163667993,71.7714099621,107.683068427,0.0,0.0,145.9005374,71.8797605206,0.0,144.6709904,144.7037371,72.9062697444,108.489574297,0.0,0.0,145.724647663,7920.48163816,553.08349304,143.577359195,0.0,240.337021063,73.1489229872,72.221171063,71.7842666506,144.293261469,71.7281611462,71.7065562784,72.0706601366,384.13702861,108.332943042,0.0,71.9731525555,0.0,1542.17039175,0.0,0.0,0.0,72.9062697444,108.561729987,1158.14238855,0.0,507.551769317,71.8797605206,144.7037371,1272.97890761,0.0,0.0,505.329673045,73.1932154019,385.129908636,71.8275884772,0.0,144.888180241,0.0,0.0,288.825535247,0.0,96.1736532624,0.0,96.1736532624,0.0,143.525250656,144.670950992,0.0,71.7497790368,0.0,0.0
2016-10-23,0.1575795777,0.0,0.000389711613406,0.00155884645362,0.0,0.0,1355.72240207,142.318368864,166.516127471,166.516127471,94.8876216491,806.8112604,70.8766355077,70.9193708924,237.211994185,0.0,0.0,0.0,213.284593773,0.0,261.145086714,106.884989278,0.0,142.318368864,71.1806502495,0.0,71.073450475,8057.10047774,498.385359162,189.896839102,0.0,237.341481115,142.705688284,94.9235359804,71.0927077695,213.672813959,71.7339492306,71.0713978047,285.382927306,284.370017966,0.0,0.0,143.136931441,142.835263667,1284.69703827,0.0,0.0,0.0,71.1591844322,166.12138652,1190.63813168,0.0,740.156802022,213.284593773,106.884989278,1589.07393849,70.7913190641,0.0,831.26309435,0.0,285.049512266,71.3343319315,0.0,71.2125444841,70.9193708924,0.0,285.12116016,71.1377315578,71.0605972829,142.992409795,71.0605972829,0.0,71.2602330451,118.684618502,71.2172987103,71.2524475566,0.0,0.0
2016-10-30,0.4162949747,0.0,0.00302899177845,0.00475984422328,71.3600452638,0.0,1041.77104165,106.800355821,106.32959199,106.32959199,0.0,708.861350059,70.8401643235,143.108385816,141.722912976,0.0,0.0,70.2012164088,0.0,0.0,260.107179648,70.6790662476,0.0,106.800355821,0.0,0.0,106.757446869,7378.85087606,259.857416516,141.744912818,0.0,212.735860929,0.0,70.9057443132,0.0,165.420353448,0.0,71.5109577462,70.5941734085,188.718195283,0.0,143.411857098,0.0,71.3565528601,1420.92643767,0.0,71.0339644656,0.0,70.3921535342,94.5156662543,1303.66025404,0.0,927.719034484,0.0,70.6790662476,1156.24170704,71.0982485964,70.3071645169,543.435159623,70.1800650933,283.767992735,71.4246439771,0.0,70.8844192773,107.015412486,0.0,189.245210166,71.1841419804,106.190739695,70.5938593934,106.190739695,70.0955871335,70.6683961045,106.179963152,0.0,106.76871298,0.0,0.0
2016-11-06,0.5849663644,0.0,0.00100502512563,0.00552763819095,66.0589747708,65.7930066783,993.076410836,132.919731521,132.390826205,132.390826205,88.0386955802,748.37049315,66.5599860766,164.739886689,99.3056934594,0.0,0.0,65.7136423759,0.0,65.8399727448,220.163373603,132.131089053,66.6402997853,132.919731521,0.0,0.0,88.0055304958,8135.67307582,132.097903904,176.143769347,65.7136423759,285.927498041,99.5324764998,132.024982199,65.6779344443,330.371193122,66.2980398558,65.8327607609,109.995713604,307.757755095,0.0,66.6202031931,99.8639471446,66.4583498608,639.763409291,99.0532928945,0.0,65.7731476361,0.0,242.173030964,1259.18605956,0.0,752.836517342,0.0,132.131089053,1473.74920571,0.0,0.0,440.541314284,0.0,176.403103841,99.2656912824,0.0,110.108733147,65.9058726655,0.0,264.481479496,0.0,0.0,131.586013357,0.0,98.7447093586,65.6938312085,220.222843922,132.27804484,65.6224180136,0.0,0.0
2016-11-13,0.409706902,0.0,0.00321691176471,0.00551470588235,68.8302643804,0.0,1128.97805802,138.132257152,92.206550313,92.206550313,114.910548683,1034.84894275,68.9852565593,103.6369455,183.877837543,0.0,69.1910221176,69.1910221176,69.0518487751,68.8510213962,299.142422293,172.530561943,103.605654186,138.132257152,68.9020164307,0.0,207.510525507,9506.61134476,137.934247481,68.7887878728,68.9436113697,183.815856429,69.1077096286,103.102323037,68.9327579731,160.985965949,69.1088412605,92.2208407082,91.8318298854,298.428387358,68.7059846373,68.7775322095,173.05221209,0.0,645.082528754,69.1010856386,0.0,0.0,92.0811642631,344.925938806,1637.5837359,0.0,694.132121592,69.0518487751,172.530561943,1538.8280402,0.0,0.0,253.109931846,69.1701751691,206.99155377,68.8925730084,68.8302643804,137.607907913,68.9805406818,0.0,161.11065135,0.0,183.898573232,0.0,183.898573232,138.173825691,138.423763272,172.551363795,69.149340779,0.0,69.0661285759,0.0
