Week,WV,athena_flu,athena_ILI,athena_viral,how long is the flu contagious,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,influenza a symptoms,flu symptoms,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,incubation period for flu,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,influenza a,influenza b,flu medicine,cold symptoms,symptoms of the flu,flu type a,what is rsv
2015-09-13,0.633449939,0.000135906496331,0.00185738878318,0.00774667029084,0.0,1239.24036121,311.242492468,155.614198306,155.614198306,258.66308059,621.524582984,0.0,0.0,0.0,258.320138806,156.09154314,154.97630702,311.242492468,0.0,0.0,155.76203747,8276.60522901,0.0,233.292917913,156.138729217,311.279683398,155.997256494,155.98182237,0.0,311.681324699,0.0,206.830712246,154.88276462,308.120083209,155.950155873,155.950155873,0.0,467.404292878,0.0,414.317421655,0.0,154.106543277,1498.99119064,0.0,0.0,155.871989727,620.398631949,0.0,156.09154314,1865.82045981,153.411952487,620.807790736,361.939657664,155.950155873,206.472654672,0.0,0.0,387.492031798,156.217658207,0.0,0.0,155.185548611,0.0,0.0,0.0
2015-09-20,0.752980548,0.000548998078507,0.0022417421539,0.00901271845549,0.0,1580.36766425,153.55128798,153.922072859,153.922072859,383.344480131,766.99711881,0.0,0.0,0.0,458.130992911,153.361582518,306.247798924,153.55128798,0.0,0.0,305.786026006,7561.41830779,0.0,255.136853143,0.0,256.187014369,153.452403255,383.413702797,0.0,382.142511118,0.0,0.0,305.69383848,204.123984603,153.615340934,153.968546915,0.0,153.690122779,0.0,920.493090942,0.0,153.12517944,1327.32048559,0.0,0.0,0.0,1021.51386712,153.643816626,153.361582518,2251.00723879,0.0,511.014187955,691.201625413,153.217674263,152.866507914,152.84691924,0.0,460.107396911,153.499064303,152.616866682,0.0,204.385964276,152.616866682,0.0,0.0
2015-09-27,0.857665992,0.000828767438648,0.00280860076431,0.00874810074129,0.0,835.908260446,147.419308436,148.145395087,148.145395087,296.290790174,443.4970211,148.526383711,0.0,0.0,393.762411968,0.0,295.39915373,147.419308436,0.0,0.0,148.190124977,8522.21389345,0.0,590.184479803,148.302159098,295.887294754,147.407457776,221.707702118,0.0,221.3069178,0.0,296.112032532,147.140817816,295.127904004,147.98035564,0.0,148.346949843,148.045003094,0.0,1133.47229085,0.0,369.789426769,1673.77152323,0.0,0.0,0.0,689.278043351,0.0,0.0,1578.8572069,0.0,690.707042837,491.922731383,221.262595187,146.654474969,148.279665838,0.0,345.397316088,148.358190813,0.0,0.0,370.191729434,0.0,0.0,0.0
2015-10-04,1.0,0.000433688958279,0.00234192037471,0.0102784283112,0.0,1550.90439859,155.815355464,0.0,0.0,258.795916617,776.766739684,0.0,0.0,0.0,362.061354536,0.0,154.295606116,155.815355464,0.0,0.0,309.889563732,7560.5976593,0.0,568.953824876,156.144476613,207.688989507,462.886818349,156.497575259,0.0,207.077084389,0.0,0.0,154.980156548,312.006509193,468.641681562,0.0,156.166713578,232.552128739,0.0,1763.05790011,0.0,386.902448455,1914.50697914,156.097374207,0.0,0.0,879.981551904,0.0,0.0,1555.68237352,0.0,724.531134743,725.015371988,155.40558343,154.67731715,0.0,0.0,621.903792696,156.119561793,0.0,0.0,155.602765169,156.119561793,0.0,0.0
2015-10-11,1.0,0.000603188280913,0.00327445066782,0.0117190866006,0.0,1486.19199911,318.980957942,159.418655819,159.418655819,212.651637667,1170.68019595,0.0,0.0,0.0,477.761391747,318.693858059,159.657183687,318.980957942,0.0,0.0,238.845260119,8136.99343734,0.0,265.847440062,0.0,372.865020516,159.825395191,213.053099112,0.0,238.820934606,0.0,159.322475634,159.153595038,159.153595038,159.897688859,0.0,0.0,160.282528762,0.0,1915.7771212,0.0,398.67844626,1859.24213281,0.0,0.0,159.226411434,796.563401592,158.961728136,318.693858059,2077.30624576,0.0,1009.98685658,743.740036709,319.625227373,477.962014789,158.865968059,0.0,212.892514781,0.0,0.0,0.0,479.693110306,318.141043628,0.0,0.0
2015-10-18,1.3,0.000933073203834,0.00301128170328,0.010603104589,0.0,1307.24074714,156.868640032,630.305079483,630.305079483,209.504922192,1099.96423041,157.662119471,0.0,0.0,418.488891395,157.212279893,156.488292293,156.868640032,0.0,157.908609096,393.81955255,9689.71785888,0.0,628.01186528,156.170841886,314.83682255,0.0,314.898292815,0.0,236.201722178,0.0,156.963310252,314.658194986,629.316389972,157.519223291,156.26514795,157.689562605,234.979977335,0.0,1782.5724924,0.0,157.528907,2041.33318678,0.0,0.0,0.0,942.512145299,158.146853829,157.212279893,1835.68666388,157.861046262,1098.92114531,942.704874215,155.841665165,0.0,0.0,157.044767799,1259.29244091,235.50086391,0.0,158.19458907,551.771020004,157.594611613,0.0,157.186804068
2015-10-25,1.1,0.000876078671865,0.00289105961715,0.0112576109335,0.0,1487.3788146,308.506048963,154.868416854,154.868416854,386.400680578,462.652242687,0.0,0.0,0.0,923.149492825,205.432412907,154.383721951,308.506048963,153.682407582,0.0,309.064683969,8425.12959244,0.0,359.463293235,154.325474869,411.57861353,154.555692272,205.990360687,0.0,464.324945737,0.0,307.837701523,230.700057517,308.220226766,385.775565567,0.0,0.0,306.99393756,153.682407582,1182.9879681,0.0,307.554671956,2412.39745086,0.0,0.0,307.364815165,1027.51448706,153.80006631,205.432412907,1646.57009342,0.0,564.958198738,718.463887347,0.0,309.08377412,0.0,0.0,411.576613075,153.846531536,154.774981912,154.961964675,537.86097185,153.636005889,153.682407582,308.767443901
2015-11-01,1.4,0.000801451048214,0.00295271438816,0.0125279453326,0.0,1275.45426259,151.764063686,153.23579355,153.23579355,228.999134489,1074.59591885,154.496334656,0.0,0.0,561.447550408,152.36047627,0.0,151.764063686,0.0,0.0,153.190827109,8736.89474455,0.0,459.215057711,230.268407002,358.664087204,153.560853261,308.822724346,0.0,153.119123864,0.0,153.142152716,153.266072341,306.532293106,204.652991414,0.0,0.0,0.0,153.607232257,1381.17168207,0.0,459.061538247,2042.15247046,155.104403791,0.0,154.72964232,1072.63291826,305.109230079,152.36047627,1843.1169353,154.310194494,613.622414219,766.319427688,153.607232257,228.676924943,154.449757528,0.0,358.135711731,0.0,153.886095613,153.841498178,153.297232462,153.560853261,0.0,0.0
2015-11-08,1.4,0.00082290268093,0.00290181471696,0.0129498895578,0.0,1632.25743125,152.582843549,152.348100176,152.348100176,204.247540319,869.430279863,152.692746194,0.0,0.0,714.550280173,152.44016779,0.0,152.582843549,155.250775725,0.0,381.029412576,7256.32674231,0.0,152.021120228,381.858138381,305.526694681,153.930222421,382.112356312,0.0,255.451501121,0.0,304.960519649,457.026681,152.445050493,152.526326368,0.0,0.0,228.888956141,155.250775725,1125.00360039,0.0,306.302559794,1480.4265891,0.0,0.0,0.0,919.152763748,204.308759182,152.44016779,2047.41168651,0.0,459.731432083,460.193929824,152.480259824,306.888231194,153.621743665,0.0,229.119881022,0.0,0.0,152.859178309,255.436560989,152.445050493,155.250775725,0.0
2015-11-15,1.0,0.00166064682194,0.00427616556649,0.0144476273509,0.0,1570.89817491,229.456207225,150.938731138,150.938731138,151.833425896,1169.11996807,228.584817688,153.019105352,153.019105352,405.758666038,150.348594746,0.0,229.456207225,0.0,0.0,151.930512378,10002.8423475,0.0,253.590108744,230.126470398,407.524972934,0.0,151.304200221,0.0,152.880918321,0.0,306.233892432,0.0,203.070512598,460.02754589,153.307271828,150.984318191,0.0,0.0,559.659703682,0.0,381.997681491,1623.73740136,0.0,150.938731138,150.984318191,1066.04132235,227.712319466,150.348594746,1882.95687548,0.0,304.044711393,304.53764151,150.984318191,229.065469619,306.799809241,0.0,152.131475139,306.130446451,0.0,150.439084421,405.896998449,0.0,0.0,0.0
2015-11-22,1.2,0.000875164093267,0.00362567981497,0.0128149027943,0.0,1743.21530075,253.016930347,0.0,0.0,281.557135607,845.149378992,0.0,0.0,0.0,450.195782002,170.039164592,169.256903919,253.016930347,0.0,0.0,253.500625944,9857.61303624,0.0,168.738348183,225.599016337,252.906318374,169.936452925,254.76611151,0.0,677.231847236,0.0,169.424750266,337.410978027,169.366390796,0.0,0.0,0.0,169.833865268,168.96674995,506.935521268,0.0,252.804289189,2026.380181,0.0,0.0,0.0,1126.34714647,225.224965149,170.039164592,1805.45816773,169.475781817,423.135391375,338.042809146,0.0,0.0,169.052979939,0.0,336.925851986,0.0,0.0,0.0,338.187874364,168.82578413,0.0,0.0
2015-11-29,1.5,0.00100691708257,0.00332720427283,0.0139217231416,0.0,1972.86329241,289.061136837,217.530768863,217.530768863,291.258991876,1156.82290942,0.0,0.0,0.0,144.020163202,288.71665224,144.87978151,289.061136837,0.0,0.0,0.0,10894.5485953,0.0,144.969985541,290.022343761,193.32173249,145.497744283,363.177732271,0.0,288.800094269,0.0,144.150668852,0.0,240.98016939,863.420001083,145.253544911,0.0,288.518221684,145.805536429,505.702753728,0.0,770.168397786,2071.26105686,0.0,0.0,144.87978151,530.348743441,217.53013734,288.71665224,1931.39633586,143.125010195,482.195677797,384.882074676,145.278687155,287.369194404,289.324824152,0.0,145.055021645,144.574127963,145.541635005,144.792320127,505.432385438,0.0,0.0,0.0
2015-12-06,1.3,0.000906227074613,0.00315021792603,0.0134639451085,0.0,1630.00266246,148.345562977,197.90015144,197.90015144,297.476804498,1584.39745876,149.492945285,0.0,0.0,395.114014302,222.633012704,0.0,148.345562977,0.0,0.0,222.32479397,10536.024964,0.0,0.0,295.897231703,396.369569062,0.0,223.872069275,0.0,147.967459474,0.0,149.31234372,0.0,148.339039029,148.622620798,0.0,0.0,0.0,0.0,297.305593994,0.0,247.043730261,1730.31353144,0.0,0.0,149.31234372,741.45766934,148.997338775,222.633012704,1932.1724748,0.0,940.808621793,197.8110345,148.537251286,147.912005536,147.54718759,147.147931821,149.042258082,148.973575641,0.0,0.0,297.297656053,296.423354179,0.0,0.0
2015-12-13,1.8,0.00115792286452,0.00280573617173,0.0136278614055,0.0,1716.01162999,150.419497475,150.829293617,150.829293617,150.851625515,1417.45194124,0.0,152.907966707,0.0,454.726469737,151.835358792,152.99999678,150.419497475,0.0,0.0,227.981760567,9610.83847412,0.0,0.0,303.119258541,405.415337737,459.9689288,405.442977659,0.0,303.624785623,0.0,150.965421263,151.727732317,304.8022979,202.598878048,0.0,151.605403849,227.867226745,151.605403849,303.776726053,0.0,404.009291965,2223.70513046,151.697036006,0.0,0.0,808.702618079,228.331898861,151.835358792,1875.06015617,0.0,708.594917185,605.1422449,0.0,152.091444817,153.600903112,0.0,228.65379887,0.0,0.0,0.0,304.871979856,305.9079358,0.0,0.0
2015-12-20,2.4,0.000932237953738,0.00308803822176,0.0147992775156,0.0,1724.39656824,198.476135451,177.155254807,177.155254807,487.01947145,1151.99868674,133.73173378,0.0,0.0,486.432266888,333.393374062,0.0,198.476135451,0.0,133.930288598,132.543713101,10541.6189236,133.696386862,132.531014088,310.318305598,199.518289827,133.808974931,399.411609211,0.0,265.39770143,0.0,133.010764365,131.920860674,399.985141422,576.56537805,0.0,133.849388394,133.687880836,0.0,221.73465943,0.0,353.830361296,1726.1280688,132.74437879,133.469249692,0.0,973.611951357,221.306611587,333.393374062,1285.80123456,132.810446949,442.882501333,264.470840597,132.770455848,0.0,199.078085997,132.850462148,133.449349671,0.0,0.0,200.023276316,354.363472199,132.650626916,0.0,132.643731013
2015-12-27,1.7,0.00123183050012,0.00305493964031,0.0143385070214,0.0,1549.42884071,0.0,218.041839962,218.041839962,242.361178014,1066.85777054,145.991489873,0.0,0.0,775.006062862,363.387569656,145.00003607,0.0,0.0,0.0,145.477964218,10036.9879927,0.0,145.376048483,145.827738134,243.24227116,0.0,243.005646489,0.0,242.331754242,0.0,290.699921485,290.901198703,290.882734063,388.438725254,0.0,145.657533211,145.66419015,145.400862298,218.151444467,145.639172552,1017.04836422,1793.27747335,146.105195873,0.0,145.752178184,920.937406453,0.0,363.387569656,2526.3234776,145.070269535,533.378744851,193.767220909,0.0,145.209727642,145.569522617,0.0,145.657533211,145.444684138,0.0,0.0,242.565850512,290.726696308,0.0,291.255572529
2016-01-03,1.3,0.00116842651895,0.00341872944435,0.012766141596,124.817995584,1486.83705271,123.952661535,165.324870795,165.324870795,165.498962023,1158.63420023,125.120218334,123.802824859,0.0,330.735841582,496.813792835,0.0,123.952661535,0.0,0.0,248.229448693,13117.2724999,0.0,123.552839008,124.240994596,455.803464374,0.0,373.132096793,0.0,124.064901505,0.0,186.39884917,309.562985885,372.331880621,331.447247219,0.0,123.82922872,248.106978644,249.86231573,207.020663275,123.776464056,1115.95122963,2025.77362976,0.0,0.0,248.256846948,703.280208046,249.10949164,496.813792835,2943.6996392,0.0,579.130273536,289.764706504,124.090945085,206.372580096,185.648234784,0.0,0.0,185.760307469,0.0,124.053489322,206.845887481,165.287168267,0.0,248.421934066
2016-01-10,1.2,0.00160445472134,0.00377518757963,0.0139681940446,0.0,1719.28563862,115.314411905,0.0,0.0,229.608354032,1302.46680804,114.906318273,0.0,0.0,611.650618809,114.896978771,114.249315551,115.314411905,0.0,0.0,229.725759138,12938.3903545,0.0,114.111955388,114.913416219,652.023052569,115.164348348,346.257348822,0.0,229.307477462,0.0,115.175101229,0.0,286.418358069,268.322828658,114.62876678,0.0,153.10279197,114.732691319,230.059244265,0.0,878.718551799,1721.38019914,115.443281071,0.0,114.45597696,994.939459516,0.0,114.896978771,2453.71792241,0.0,306.206880089,153.04581244,115.152337804,114.352552884,114.956031769,0.0,115.135213472,0.0,0.0,114.759181514,345.28447695,114.783009446,0.0,114.895973854
2016-01-17,1.3,0.00142857142857,0.00344155844156,0.0125324675325,0.0,1284.84334285,234.122887652,116.610430199,116.610430199,175.075904199,1054.79273083,0.0,0.0,0.0,389.667182834,116.829245256,0.0,234.122887652,0.0,0.0,117.422301668,15332.4395217,117.386901517,0.0,117.758171042,234.383456714,116.87401633,117.015488933,0.0,350.644024222,0.0,0.0,233.466068751,233.674606104,273.488197415,0.0,0.0,116.0519741,291.806530262,350.940041537,0.0,935.269229411,1676.65706906,117.722648215,0.0,0.0,624.307117358,350.287145036,116.829245256,1407.34176364,117.412943052,311.772259487,351.009110399,117.08482762,115.77258325,117.386901517,0.0,117.226291887,116.157093641,0.0,117.528630344,156.097430844,117.306953425,0.0,117.131802326
2016-01-24,1.4,0.000858599409713,0.00257579822914,0.0100885430641,0.0,1409.40787054,117.532173136,0.0,0.0,233.110455724,824.56500322,117.626057819,0.0,0.0,156.611292049,118.657306721,117.687362604,117.532173136,0.0,0.0,117.851554042,10548.6830391,0.0,0.0,234.684098761,293.329468311,235.418785878,314.465581587,0.0,472.771857844,0.0,117.744901052,0.0,233.743525761,353.356397968,117.801280365,233.955313914,117.235921481,236.599595022,235.496439099,0.0,743.810906974,1606.46869404,117.048359681,0.0,0.0,1214.78895922,117.598611538,118.657306721,1728.11939753,116.380114839,391.907471551,117.395570681,117.532173136,117.773116368,0.0,0.0,118.729068019,236.059478068,117.744901052,117.887147987,313.979117866,117.426097168,0.0,176.451193691
2016-01-31,1.1,0.00209085725147,0.00384907812203,0.0108819616043,0.0,1642.59911988,0.0,176.344798204,176.344798204,294.220377397,1136.94712009,0.0,117.442496763,0.0,352.155310146,117.089286246,117.981915941,0.0,0.0,117.310626225,117.265625533,7953.98943951,0.0,0.0,176.692063296,274.680893529,0.0,157.114197533,0.0,195.797805773,0.0,117.626655731,176.082534198,156.593405543,235.415980292,117.946293382,117.700715974,0.0,0.0,156.924573879,117.73630736,783.050373574,1448.9218503,0.0,0.0,0.0,939.809107324,117.310626225,117.089286246,1804.85041022,0.0,392.070025227,117.507682384,117.584378366,117.327182225,117.265625533,0.0,117.912319842,117.548875836,176.348686701,117.159758281,293.74792087,117.134166198,0.0,234.930241932
2016-02-07,1.9,0.00211081794195,0.0045382585752,0.0157255936675,113.420236722,1503.27758831,112.311762472,112.931415796,112.931415796,340.260710165,753.148901671,0.0,112.999046739,0.0,375.932412486,226.635455166,0.0,112.311762472,0.0,0.0,338.826878803,12423.8409975,0.0,0.0,226.544457176,452.857491754,225.166257713,226.336622159,0.0,509.504245364,0.0,169.971532708,113.189062311,113.206113983,263.865447958,112.549136366,112.311762472,225.960849948,113.831303723,112.652968184,0.0,1052.58175785,1316.38612811,0.0,0.0,169.937398501,602.018671366,0.0,226.635455166,1470.27768156,0.0,488.942718543,281.201233605,225.105096644,187.83044319,224.758962703,0.0,112.994864866,0.0,112.210337039,113.420236722,563.653941025,169.584060387,0.0,169.903171463
2016-02-14,1.7,0.00609608592578,0.00803135129905,0.019110745561,0.0,1170.83844206,113.491676924,226.724217364,226.724217364,302.305915302,1021.6569159,0.0,0.0,0.0,831.218036552,114.329989042,113.255208917,113.491676924,0.0,112.998504956,170.457404884,9382.66804578,0.0,0.0,227.528343497,740.772744683,113.100735208,228.521856684,0.0,339.636181516,0.0,0.0,264.866308458,113.422977709,189.384427563,0.0,170.488678669,226.578746769,113.704852588,343.197399825,0.0,529.050195444,1436.68286484,113.494793826,113.985517849,0.0,680.709316442,227.409436118,114.329989042,2311.50787639,113.951184861,491.463869485,188.849543135,170.728706919,0.0,170.457518753,0.0,113.80793979,113.39199057,0.0,0.0,340.588633963,0.0,0.0,0.0
2016-02-21,2.7,0.0121476742175,0.014741483659,0.0269756181913,0.0,2115.4559491,0.0,423.641804577,423.641804577,231.12014967,810.02312743,116.885178455,114.8760939,115.819416972,923.424125409,230.680068464,115.931725757,0.0,115.889419539,0.0,231.569021103,9556.67623533,115.11918116,114.668549015,308.632823234,287.154215164,172.566088551,174.166796262,0.0,115.767151958,0.0,233.41839913,229.821515558,192.543901179,192.927476229,115.200734674,115.177298836,231.20113864,115.014875046,232.233909865,0.0,885.197894299,1540.11812391,0.0,0.0,0.0,924.388135094,114.8649091,230.680068464,2740.39258246,0.0,539.301176302,307.878583135,115.014875046,192.196327282,192.567154284,0.0,115.994487316,154.293253828,115.223676635,154.049299376,231.201649809,116.674067356,115.889419539,0.0
2016-02-28,2.7,0.0169383596536,0.0200373577857,0.0318390219052,0.0,1686.02922293,287.578876823,287.545765701,287.545765701,107.738892413,969.815198193,108.338454376,107.865511879,0.0,789.323674185,107.089629101,214.760564994,287.578876823,161.118783556,107.196374991,287.36115549,10165.3222408,162.548958531,161.944326192,143.875783068,432.477868869,107.857980303,180.00251965,0.0,107.099569114,0.0,107.337045704,107.995421432,215.380146736,467.677612625,0.0,0.0,215.854074733,107.542439372,179.85040685,0.0,753.037696681,1615.57260518,108.125900065,108.125811352,162.073849664,1077.292227,0.0,107.089629101,2159.01994243,0.0,574.638162566,466.682533656,0.0,143.356342671,0.0,0.0,107.347909786,162.270457133,107.418492999,108.78159459,251.647188778,107.930638407,161.118783556,0.0
2016-03-06,3.1,0.0305908474158,0.034538053534,0.0514781464578,0.0,1768.02958564,110.744501764,295.320204529,295.320204529,221.314847659,774.83331734,111.292500351,110.498810903,0.0,1031.35749841,110.661254986,110.649765747,110.744501764,110.845501685,110.678263451,220.932744803,10072.2953061,0.0,0.0,258.484181142,551.495871941,221.779506127,222.047355772,110.567228844,221.506874416,0.0,110.566533074,110.662800547,221.236813468,628.021093752,110.912184901,0.0,165.965801087,0.0,221.25472048,0.0,1031.6702611,1659.20880727,110.699171394,110.810882066,110.845340199,1032.80234186,276.382461502,110.661254986,2217.48263717,0.0,1439.04803957,811.725370317,221.264607758,110.250487836,165.982786534,110.334525717,110.43218515,221.526434013,110.467378848,0.0,258.295302693,147.498884937,110.845501685,111.023677886
2016-03-13,2.4,0.027712676288,0.0312898318326,0.0446938859422,120.393926736,1968.2788036,160.95486443,201.314896535,201.314896535,201.302476916,1289.36702414,0.0,0.0,121.255353972,1286.27878114,242.219660907,120.603259488,160.95486443,121.255353972,120.184520265,241.358989789,9297.73597572,121.328465431,121.585051309,241.497831198,201.65589009,120.748915599,241.333046616,0.0,180.726585592,121.182330573,120.329539294,180.708473244,181.094622622,545.227205141,120.972702215,120.684646082,201.35085492,0.0,282.254101714,0.0,964.54090328,1528.50975185,0.0,120.438533442,181.748484282,1126.82828534,120.184520265,242.219660907,2176.93498525,120.51005407,1328.31885303,442.276234231,0.0,0.0,241.02261194,0.0,242.441561191,362.462665774,181.457257455,240.949817433,241.820614019,120.946758881,121.255353972,0.0
2016-03-20,2.2,0.024028922887,0.0283056302632,0.0430316123628,126.447957678,1402.00973275,128.866342409,383.195115668,383.195115668,127.323707316,1021.98422881,128.247589423,0.0,0.0,679.991307223,128.130507935,128.516584544,128.866342409,0.0,128.788454019,382.067279086,8468.44677061,0.0,128.323093751,298.297447566,382.978279275,127.783484757,255.700788933,0.0,190.630967249,128.710659724,0.0,191.385090261,190.592599419,340.874487821,0.0,0.0,128.129692498,0.0,255.463848667,0.0,640.861671786,1615.77771038,0.0,0.0,127.770141652,723.312608445,170.129046778,128.130507935,2515.59556568,127.629528751,809.317495829,255.348694813,128.710659724,126.921692395,126.638563583,0.0,127.744422347,127.628630185,192.669325006,127.97645287,127.97645287,254.951886555,0.0,256.955679438
2016-03-27,2.7,0.0230926193202,0.0266759568009,0.0387697207983,0.0,2009.00986948,125.440396856,313.462288405,313.462288405,125.785467878,1174.46089273,126.803421422,0.0,0.0,963.36670671,125.752064142,188.258780439,125.440396856,126.65023094,125.956324012,503.12507,8512.53967005,0.0,0.0,252.314365525,336.397123113,0.0,294.120891168,0.0,167.60242566,0.0,125.117498769,125.553814937,379.606742282,461.93755026,0.0,126.290616187,125.419623728,0.0,126.081345174,0.0,377.074553194,1634.15428044,0.0,0.0,251.183333108,838.252951533,250.992155656,125.752064142,1890.05320695,0.0,797.79097185,377.051381851,126.051130034,125.520536309,0.0,0.0,252.842275937,251.942883556,125.079835464,125.809410174,335.559060442,250.369022398,126.65023094,0.0
2016-04-03,2.3,0.0187017703132,0.0211075805719,0.0314571039492,0.0,1666.81611731,465.466993351,233.080413194,233.080413194,115.857504114,660.867001223,0.0,0.0,0.0,891.919672971,174.804734142,116.10207665,465.466993351,116.788749238,116.347683944,175.118052897,10602.5657508,0.0,174.010433413,175.067994438,505.924012667,174.962202531,116.603208011,0.0,116.137099901,0.0,116.277404461,116.487259483,174.540744132,311.109510964,0.0,116.749361754,116.716053844,116.788749238,233.408926316,0.0,387.512835074,2017.77126814,0.0,0.0,116.507076042,931.946669353,116.680861265,174.804734142,1983.58154992,0.0,893.785931143,504.667973541,116.366748338,116.401798563,0.0,0.0,116.824054181,194.446657383,116.610603272,0.0,407.338083704,174.575933628,116.788749238,0.0
2016-04-10,2.4,0.0230143623464,0.0253936667243,0.0379823498875,0.0,1342.21478106,245.05814223,122.029750527,122.029750527,244.500505765,1019.83938641,183.68079814,121.898810795,0.0,651.04501268,489.379437067,0.0,245.05814223,245.212453871,122.399534082,244.393359143,9250.25621138,244.099571489,0.0,122.475397714,244.961093751,122.22965799,163.314567361,0.0,0.0,0.0,0.0,244.205704841,285.277077982,244.83601185,0.0,183.876340283,162.994353309,122.290802012,183.451636971,122.458285787,448.075555233,1262.38363336,122.567102426,0.0,183.54363261,610.812313454,244.43384325,489.379437067,2000.53675723,121.939499793,1264.06161052,448.077067934,0.0,305.334827783,122.049785744,0.0,0.0,0.0,122.320032543,0.0,366.490415935,203.571544736,245.212453871,122.384449015
2016-04-17,2.6,0.0257709055363,0.0291922154092,0.0411001510708,0.0,1798.52979255,307.137802211,245.703767569,245.703767569,0.0,1147.07578143,0.0,0.0,0.0,531.424952446,368.55669893,247.191278591,307.137802211,184.10250215,122.599474444,367.041262816,8516.07983936,164.167135174,123.632979368,245.2354074,246.233255511,122.642611972,613.519303572,122.894706717,245.185632993,0.0,122.67965293,244.963946164,184.230962339,490.841160385,0.0,123.074207988,122.481973082,0.0,123.074342505,0.0,204.340608411,1840.90936767,0.0,0.0,183.954435286,409.321802396,246.967508574,368.55669893,2132.17189602,122.052984029,1064.50727315,573.366619037,0.0,244.64477875,0.0,122.445069806,183.899094727,245.439194944,328.272000963,0.0,183.622287645,184.462867825,184.10250215,0.0
2016-04-24,2.1,0.0201381943813,0.0230475497773,0.0335485044095,121.585273772,1242.93939298,121.161139621,363.628104286,363.628104286,179.849679215,803.823038515,0.0,0.0,0.0,521.47698492,120.008729232,0.0,121.161139621,243.391010415,119.250034733,181.704580716,7914.28889665,244.20280578,121.037098507,242.394362709,120.263152772,121.438608785,119.538165292,0.0,241.54976525,0.0,121.197214481,0.0,200.733683347,241.326267923,121.585273772,243.464586899,121.3654089,120.920790064,0.0,0.0,601.815004509,1284.27843639,120.644348592,0.0,120.462028996,722.719700861,240.016127798,120.008729232,1730.59775484,0.0,924.863100345,481.916825572,121.255774385,0.0,179.95782624,0.0,120.189476623,242.650826027,239.962989371,119.466002198,121.051413638,121.146337765,243.391010415,120.702060869
2016-05-01,1.3,0.0119586450045,0.0149602172567,0.0241078660251,121.786782319,1664.56252827,122.136402734,366.17124588,366.17124588,182.818381528,976.454999927,122.055752641,121.988761591,0.0,324.891334825,183.131248398,0.0,122.136402734,0.0,121.981980654,122.266564985,7322.51436943,0.0,0.0,244.490493634,244.541415277,121.87148973,367.276631672,122.057829493,182.891544133,0.0,122.025782589,244.143079995,121.797940249,203.688659392,243.890256184,244.706023337,121.761198789,122.316035841,121.927973469,121.761198789,243.754746839,934.815261242,0.0,122.044043437,0.0,528.873946948,304.506932062,183.131248398,1385.32866528,0.0,610.14864139,203.456351674,0.0,243.797734984,122.291144273,0.0,122.173157394,122.390009858,122.094649351,121.468063191,304.788684245,182.921425192,0.0,122.134572965
2016-05-08,1.2,0.00614268440145,0.00856106408706,0.0159129383313,0.0,1241.65446443,127.417166992,129.842321359,129.842321359,127.856757521,686.990924602,0.0,0.0,0.0,191.534559032,0.0,128.259524741,127.417166992,0.0,0.0,171.536797837,8537.02163328,0.0,0.0,128.872705112,171.77098537,0.0,171.912552618,0.0,193.14896208,0.0,130.037808142,127.933628595,128.772385561,130.391171751,0.0,0.0,0.0,130.116167774,127.455545657,0.0,129.084028571,728.798398654,0.0,0.0,130.430552957,514.623535983,127.493947448,0.0,1976.93739946,0.0,343.28148552,128.088511583,0.0,128.87003816,0.0,0.0,130.588315948,127.95658046,128.811260181,127.801996853,255.603993706,254.604339098,0.0,128.220857414
2016-05-15,1.2,0.00479904019196,0.00639872025595,0.0141971605679,0.0,1778.53137753,127.739036743,190.770942544,190.770942544,169.618214668,1103.24551601,0.0,0.0,0.0,338.71260177,127.047517146,127.392338513,127.739036743,127.469293194,0.0,169.656487013,8396.93358471,0.0,127.014913151,127.326778172,127.437686255,169.784425497,127.473105812,0.0,127.430767575,0.0,0.0,380.94390913,169.566966988,254.795603372,0.0,0.0,127.282474747,0.0,127.046955174,0.0,381.158998269,1228.93531135,0.0,0.0,127.373128654,805.472751133,254.631099765,127.047517146,1529.57502737,0.0,211.892459861,191.060093777,127.58471595,254.247965399,254.344070988,0.0,0.0,0.0,126.790181275,127.134615815,318.260697537,255.09238799,127.469293194,0.0
