Week,KS,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2016-05-29,0.2990033223,0.000341180484476,0.00272944387581,0.0058000682361,0.0,0.0,61.2506929424,1091.93488414,0.0,62.0191992756,92.9945640427,92.9945640427,82.5113763368,825.520176947,61.3430213912,0.0,0.0,0.0,0.0,61.5764167762,0.0,102.930138358,0.0,61.8485977827,62.4643811968,62.0191992756,0.0,0.0,0.0,5840.01426847,0.0,279.945363096,0.0,61.62168442,144.642846493,61.7719272697,61.8672718762,0.0,62.5020784697,62.2953046763,61.8859572498,93.4249489162,217.39665253,61.8112833949,0.0,92.7595204029,0.0,61.7627868939,61.547127028,0.0,0.0,0.0,92.8901396113,0.0,516.526842307,61.4170848037,0.0,0.0,185.982555699,61.5764167762,61.8485977827,1071.86433612,62.1080569515,0.0,227.69179263,0.0,61.4727498353,0.0,0.0,93.0116859964,61.6030281425,0.0,62.5398212707,0.0,0.0,62.2487514363,0.0,82.6547830539,0.0,215.545580024,0.0,165.078746943,0.0,0.0,0.0,0.0
2016-06-05,0.369872226,0.000847936687394,0.00282645562465,0.0048049745619,0.0,0.0,0.0,999.171940331,0.0,61.7345284588,61.1219876089,61.1219876089,122.483521534,510.573706612,61.2894612666,61.5023636258,0.0,0.0,0.0,61.0850725536,0.0,101.962286077,61.5573890071,61.002538104,60.9841305789,61.7345284588,0.0,0.0,61.381653597,6497.02143024,0.0,122.124033548,0.0,61.6599022534,265.859412126,61.6925877908,91.9605321889,0.0,61.1132170361,61.1317025827,61.1679934968,153.192939652,183.255084414,0.0,61.0209567447,61.126695099,61.4270102709,0.0,0.0,0.0,0.0,0.0,60.9839463026,61.6040508927,593.389593766,0.0,0.0,0.0,306.655948377,61.0850725536,61.002538104,795.622878929,60.8555882982,0.0,184.327822196,0.0,92.0923522759,92.3334484389,0.0,183.339651108,0.0,0.0,61.2242983152,0.0,61.5573890071,184.812152678,61.5573890071,0.0,0.0,122.539236874,0.0,91.911174308,121.564757136,61.6412738841,0.0,0.0
2016-06-12,0.0913798355,0.0,0.00130548302872,0.00365535248042,0.0,0.0,0.0,790.342806825,59.5375831729,0.0,59.2878283041,59.2878283041,59.2589758005,376.085955393,59.305637805,59.5556412813,0.0,59.2142122219,0.0,118.357082019,0.0,59.242138755,0.0,118.607157351,0.0,0.0,0.0,0.0,118.15312452,6593.74509989,0.0,148.07162203,59.5191627241,59.4654601164,119.128897914,59.9539836783,118.642968691,0.0,119.148140165,59.2322622336,0.0,59.3576025708,118.841277098,0.0,0.0,59.5201894039,0.0,59.537198834,0.0,0.0,0.0,0.0,88.9567963012,0.0,713.422462236,0.0,0.0,0.0,277.363199452,118.357082019,118.607157351,1067.4897975,59.592051993,0.0,149.032727526,0.0,98.7173171114,59.339664341,0.0,59.5103686897,59.2499264633,0.0,0.0,0.0,0.0,59.6100447623,0.0,0.0,0.0,79.2373606872,59.7001718333,59.4295270951,59.285914645,59.3216918539,0.0,0.0
2016-06-19,0.2424977266,0.0,0.00178429817605,0.00277557494052,0.0,0.0,0.0,971.44589306,0.0,62.6595777295,0.0,0.0,92.8531939936,538.217369531,62.4706733649,62.4992847506,0.0,0.0,0.0,62.0207589897,0.0,124.050094085,0.0,124.790860314,62.3578764825,62.6595777295,0.0,0.0,61.7595403898,6960.56074439,0.0,123.791504345,0.0,0.0,186.584069585,62.3409390391,0.0,62.1508245785,92.9842066712,62.5083630623,62.0582564256,62.3320915473,124.162070318,0.0,0.0,0.0,0.0,93.3903834078,0.0,0.0,0.0,125.054449941,93.3810531816,0.0,497.623932949,0.0,0.0,0.0,331.598860475,62.0207589897,124.790860314,1013.33777681,0.0,0.0,103.76576435,0.0,123.481932184,0.0,0.0,103.659083955,62.0207589897,61.6908610278,62.1020088444,0.0,62.4992560549,61.9833068405,62.4992560549,0.0,0.0,61.7652097606,62.7354597492,62.102848369,62.1333874866,62.0207589897,0.0,0.0
2016-06-26,0.193112327,0.0,0.00116569525396,0.00349708576187,60.6038892179,0.0,0.0,702.69715543,0.0,60.530696115,60.5855743526,60.5855743526,121.02485091,603.175401044,90.1891562912,0.0,0.0,0.0,0.0,60.299500145,0.0,120.529612494,0.0,60.5124254551,0.0,60.530696115,0.0,0.0,119.857158392,6639.53416671,60.3303236632,120.580105579,0.0,0.0,342.459615896,0.0,0.0,0.0,151.377061365,0.0,60.2184393133,60.3923812424,140.740598991,60.4759172045,60.530696115,60.2537444166,0.0,120.834954835,0.0,0.0,0.0,0.0,60.2197132035,60.1457117296,644.517738085,0.0,0.0,0.0,402.604416591,60.299500145,60.5124254551,1185.13079297,60.1275572739,0.0,141.197166076,0.0,100.316529399,60.4090527133,0.0,120.635468072,0.0,0.0,60.1457117296,0.0,60.5005151824,60.383203369,60.5005151824,60.5454418177,0.0,100.667980401,0.0,150.58501111,60.2913429928,0.0,0.0,0.0
2016-07-03,0.1987413051,0.0,0.000616903146206,0.00246761258482,0.0,0.0,0.0,703.027790888,0.0,63.7062599321,0.0,0.0,127.995011809,554.748985272,0.0,64.6545313984,0.0,64.2396596404,64.2783932308,64.3754318679,0.0,127.764320263,64.648705381,0.0,64.1623323342,63.7062599321,0.0,0.0,64.3754318679,6210.29795774,0.0,64.2396596404,0.0,0.0,96.5865270797,0.0,64.41706885,0.0,64.0942178855,0.0,0.0,63.9546917206,128.750863736,0.0,0.0,63.8361024373,0.0,63.5524265245,0.0,0.0,0.0,0.0,127.918336068,0.0,641.194000849,0.0,0.0,0.0,234.992678125,64.3754318679,0.0,660.786618834,0.0,0.0,149.721189239,0.0,0.0,64.5760195205,0.0,85.4912035736,64.0774790415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8162295827,63.667731804,106.681801677,0.0,64.3171735585,0.0,0.0
2016-07-10,0.1173020528,0.0,0.0012654223347,0.00284720025308,61.2764199338,0.0,0.0,1083.71703654,0.0,0.0,0.0,0.0,123.604246473,430.301501597,61.7834913033,61.3135234275,0.0,0.0,61.2208488153,61.8767634822,0.0,102.152006626,0.0,0.0,61.3715906972,0.0,0.0,0.0,61.3986437777,6700.06934673,0.0,92.3977242531,0.0,0.0,266.637764117,61.5201002936,91.8054426006,61.0547385834,61.5189944114,0.0,61.6511270921,0.0,185.630290446,61.1653783996,0.0,0.0,0.0,61.1284539333,0.0,0.0,0.0,0.0,92.2367260548,61.4829055534,553.729924368,0.0,0.0,0.0,307.571866292,61.8767634822,0.0,920.60140026,123.865724178,0.0,61.3878653777,61.2949660657,121.815679928,92.4973611257,0.0,92.5931950073,0.0,0.0,0.0,0.0,61.3320920294,61.1469105921,61.3320920294,61.1284539333,0.0,102.503445893,0.0,153.672105525,0.0,0.0,0.0,0.0
2016-07-17,0.0908540279,0.0,0.000950118764846,0.00348376880443,62.4087176242,0.0,0.0,1015.37152196,0.0,62.8910754596,62.5203028426,62.5203028426,62.2205071135,539.651743338,0.0,0.0,0.0,0.0,0.0,62.3144730923,0.0,124.683536701,0.0,0.0,0.0,62.8910754596,0.0,0.0,62.7961312032,6707.29694777,123.776831557,228.342666245,62.8150971141,0.0,332.515891167,62.4346039758,62.0050973946,0.0,185.297371099,0.0,0.0,93.138806191,125.002703873,0.0,0.0,0.0,0.0,125.343311816,0.0,0.0,0.0,62.758233719,124.459857274,0.0,561.140344787,0.0,0.0,62.6259519858,207.793917454,62.3144730923,0.0,912.224704798,0.0,0.0,83.2925434826,62.9672378277,93.76175029,83.292704035,0.0,186.999948866,0.0,0.0,185.409265647,62.6448152243,63.0627005897,62.1081271536,63.0627005897,0.0,62.6448152243,83.0850500149,62.9672378277,124.506724061,62.0778348102,0.0,0.0,0.0
2016-07-24,0.0585651537,0.000167982529817,0.00134386023854,0.00235175541744,61.2033752176,0.0,0.0,909.923666334,60.2264375706,60.4633342993,0.0,0.0,60.2627623218,607.652239754,0.0,60.4999454615,0.0,0.0,0.0,121.320741711,0.0,90.984974051,0.0,61.1110067069,0.0,60.4633342993,0.0,0.0,60.1177255894,6584.88901386,0.0,162.120703926,0.0,60.7521915364,182.656290002,61.0622460354,61.1294580978,0.0,60.6420831746,60.6662948806,60.6695520531,122.013738299,121.238351729,0.0,0.0,60.2445944707,0.0,61.1421316895,0.0,0.0,0.0,60.8964161578,60.5963514013,0.0,669.453132667,0.0,0.0,0.0,223.065163285,121.320741711,61.1110067069,1011.5388675,0.0,0.0,121.858907944,0.0,60.5326813394,81.3707454487,0.0,101.439486084,0.0,0.0,61.1697528616,0.0,0.0,60.7758163098,0.0,0.0,0.0,81.0757443676,0.0,101.255822379,60.8904557052,0.0,0.0,0.0
2016-07-31,0.2534051315,0.0,0.00107329040172,0.00214658080343,0.0,0.0,0.0,530.582263002,0.0,61.4185482902,61.4532199566,61.4532199566,92.167604981,470.233942312,61.1178811163,61.2268401823,0.0,0.0,0.0,81.7674253835,0.0,81.5217030807,0.0,61.2453825324,0.0,61.4185482902,0.0,0.0,0.0,6440.25464818,0.0,61.4185482902,0.0,61.1158214331,122.885979159,61.4127704592,184.725785638,60.9684212005,61.5750872249,0.0,122.874196277,0.0,184.279720938,0.0,61.4347099506,122.201448075,0.0,61.0420323338,0.0,0.0,0.0,0.0,61.1193445343,0.0,409.262900557,0.0,0.0,60.9316821699,225.104144416,81.7674253835,61.2453825324,775.815993837,0.0,0.0,82.0211767295,0.0,61.2193202202,61.2639361169,0.0,204.684012013,0.0,0.0,61.6575686324,0.0,61.7524252255,0.0,61.7524252255,0.0,0.0,61.1929047208,61.4505691972,61.5273716549,61.5831029698,61.5273716549,0.0,0.0
2016-08-07,0.1152405647,0.0,0.00110987791343,0.00332963374029,0.0,0.0,0.0,542.980773285,0.0,60.1620651687,90.4511101709,90.4511101709,90.8192812371,241.761602996,0.0,60.5643646926,0.0,0.0,0.0,120.795080945,0.0,120.956050634,0.0,91.0304099904,60.1616129029,60.1620651687,0.0,0.0,60.6230671614,6246.69844059,60.7693230532,151.393129784,0.0,0.0,120.759889417,0.0,100.850565465,60.017096337,0.0,60.3069971892,60.1802355297,60.4705725651,120.504643388,0.0,60.2520042305,150.127911193,0.0,100.838000412,0.0,0.0,0.0,0.0,90.8467438771,0.0,504.378186503,0.0,61.0084999226,0.0,282.297132041,120.795080945,91.0304099904,1086.48881972,0.0,0.0,181.691079875,0.0,80.4093497978,60.4522979889,0.0,100.886566546,0.0,0.0,0.0,60.8427159555,0.0,60.2530268639,0.0,0.0,60.8427159555,91.0114208544,60.5621114276,100.709980327,0.0,0.0,0.0,0.0
2016-08-14,0.0958772771,0.0,0.000448967375037,0.00269380425022,0.0,0.0,0.0,966.063115347,0.0,61.5778872657,61.5195225218,61.5195225218,0.0,514.602852063,61.5593005204,0.0,0.0,0.0,0.0,122.859013629,0.0,184.751518492,0.0,61.5593005204,0.0,61.5778872657,0.0,0.0,0.0,6094.87550293,92.2460310257,61.7676443951,0.0,0.0,216.377882179,62.2214380407,61.9452726301,0.0,92.8707911262,61.6896438669,61.9512779281,0.0,185.255281445,0.0,0.0,0.0,0.0,103.064895699,0.0,0.0,0.0,62.0524600858,61.5377594892,92.7679940249,659.913340959,0.0,0.0,0.0,144.271908516,122.859013629,61.5593005204,1131.08934647,61.9325671691,0.0,165.084368452,0.0,186.382343859,185.743135359,0.0,154.285375976,0.0,0.0,124.330019785,0.0,0.0,0.0,0.0,0.0,0.0,92.6656080702,62.2591137525,248.13496558,0.0,0.0,61.4110095225,0.0
2016-08-21,0.2050756216,0.000300120048019,0.00120048019208,0.00300120048019,0.0,0.0,0.0,990.84517791,0.0,55.026273714,82.1255809355,82.1255809355,54.2026955149,441.080702688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.87127148,0.0,82.3389565946,0.0,55.026273714,0.0,0.0,0.0,6215.15609711,54.8355332162,128.707842857,0.0,0.0,313.072699946,0.0,55.5006378261,55.5173700052,137.275060829,0.0,82.4466034972,0.0,91.8462124325,55.6179753268,0.0,0.0,0.0,184.070413202,0.0,55.6347783405,0.0,54.235406858,109.786960369,0.0,570.665935455,0.0,0.0,54.1210895295,165.586219243,0.0,82.3389565946,1138.19599955,0.0,0.0,128.997215294,0.0,146.709952434,73.8357281089,0.0,91.996042591,0.0,0.0,0.0,0.0,55.1263366891,54.9100093053,55.1263366891,111.379339067,0.0,147.052990245,0.0,91.8849697452,0.0,0.0,0.0,0.0
2016-08-28,0.2958579882,0.000300978179082,0.00135440180587,0.00421369450715,0.0,0.0,0.0,719.880157383,50.0167122039,75.3000497552,100.53515002,100.53515002,100.667905176,536.53465288,49.8514422026,100.801369416,0.0,0.0,0.0,75.1412022285,0.0,150.527102256,50.5886270403,125.85067094,50.3539667305,75.3000497552,0.0,0.0,100.607554294,6562.91919218,50.0513317904,83.7990474679,0.0,0.0,302.255977315,50.5519089852,67.1163897129,0.0,50.5137081613,50.2867091746,100.405043241,75.6454447838,167.683909295,0.0,75.2848484049,50.2705979059,0.0,218.345926215,0.0,0.0,0.0,0.0,66.9999142175,0.0,839.84409213,50.1765929739,0.0,50.5481199206,335.788260495,75.1412022285,125.85067094,1088.78492139,50.0859396894,0.0,319.532980955,0.0,150.587278025,50.7314313255,0.0,100.850421582,0.0,0.0,134.516636888,50.3131898695,50.2590705913,75.5769069576,50.2590705913,50.7928309398,50.3131898695,67.1415468625,0.0,184.442598447,0.0,50.6396097304,0.0,0.0
2016-09-04,0.2725538294,0.000182481751825,0.00237226277372,0.0043795620438,0.0,0.0,0.0,877.305901985,51.8567989299,51.1441093783,103.3072132,103.3072132,77.584824779,585.781844265,51.1286719774,51.9593437667,0.0,0.0,0.0,51.0208705606,51.7881624523,206.314925771,0.0,103.595068132,52.3482954184,51.1441093783,0.0,0.0,120.2002482,7469.23425448,103.30629442,102.59555867,0.0,103.54495715,258.880301754,51.7254838896,77.1619926668,0.0,52.3798876305,51.2369299035,51.1595561042,0.0,155.015642767,0.0,52.4907612965,101.827045543,0.0,396.91730641,51.7098379477,0.0,0.0,52.4273475106,103.95890582,52.4115179974,776.666372067,0.0,0.0,0.0,293.280841817,51.0208705606,103.595068132,1342.3520322,0.0,0.0,362.698469343,52.5384223994,154.715316963,51.8859395882,0.0,77.1695443703,0.0,51.4143531594,69.0365028903,0.0,51.9504520412,51.5850103365,51.9504520412,0.0,0.0,120.749952428,69.0521103698,103.35929741,0.0,102.442872852,0.0,0.0
2016-09-11,0.2211845662,0.0,0.00175541252194,0.00351082504389,0.0,0.0,0.0,1000.28166646,0.0,101.843776752,202.247759954,202.247759954,177.346578682,577.136363802,50.5729510395,50.9527220957,0.0,0.0,50.5729510395,50.7469740306,0.0,135.617204883,0.0,127.355920963,0.0,101.843776752,0.0,0.0,101.851557489,7003.83581244,152.536947599,118.891133626,0.0,51.5006719737,289.1376409,51.3337588765,50.7223752508,50.5272525898,153.069622418,101.231182606,50.8757077032,153.013205638,126.783207129,50.8296107165,76.0135776542,50.7376668924,50.8296107165,680.375690047,0.0,0.0,0.0,50.8296107165,101.843166757,51.5318090185,2448.97622208,0.0,0.0,0.0,577.976506642,50.7469740306,127.355920963,1458.79148217,0.0,50.7070928238,459.6981223,0.0,186.50568432,51.2187832466,0.0,119.065581943,50.8449670943,50.6155913029,221.222012712,0.0,50.9161446682,50.6187322263,50.9161446682,0.0,0.0,118.860574316,51.1707610939,67.9208726031,50.956332378,51.0716360723,0.0,0.0
2016-09-18,0.2064220183,0.000291885580852,0.00189725627554,0.00350262697023,0.0,0.0,47.3264998604,868.332980836,0.0,95.2351416581,47.3694069319,47.3694069319,166.083704755,617.056253311,47.3609409062,95.2964761819,0.0,0.0,47.4567241952,71.1993198404,0.0,205.089060888,0.0,47.3122147714,71.171711932,95.2351416581,0.0,0.0,94.7401930045,6379.36546373,268.377970737,110.719714033,0.0,47.3550959328,269.327909198,71.2124597541,71.3082076404,0.0,126.685596928,63.2714072547,47.4324399112,47.5154863221,158.053692911,47.659410298,0.0,94.9050813869,0.0,728.915894554,0.0,47.6738089114,0.0,47.4038144194,126.432645983,47.531317956,870.938378151,47.2836704488,0.0,0.0,300.800436687,71.1993198404,47.3122147714,1358.38723722,47.6306391478,47.3466669638,317.083053615,47.3837265833,189.428036059,47.5851146137,0.0,190.120391487,0.0,0.0,237.563005789,0.0,95.1394381681,47.5241477473,95.1394381681,71.1479189086,0.0,47.4494971652,47.6391966109,126.489611884,47.444066251,95.0493874478,47.6306391478,0.0
2016-09-25,0.423616627,0.000277816363384,0.00138908181692,0.0034727045423,0.0,0.0,0.0,958.555724437,49.8146797255,0.0,82.685417119,82.685417119,99.3027981926,645.676576784,49.9435171435,0.0,0.0,0.0,0.0,49.6375517261,0.0,280.858120025,0.0,99.6406562791,49.5477370969,0.0,0.0,0.0,148.285465897,7325.80022357,347.103695536,99.3178776568,0.0,50.1703956284,215.45895543,0.0,115.941017178,0.0,66.3069281731,99.4597977381,0.0,99.6699912039,99.2878542702,49.8683462868,0.0,49.3765000549,49.5933754246,945.13784068,0.0,0.0,0.0,49.988728535,99.1684011651,49.6075773591,978.126163041,49.6996049928,0.0,49.5990531064,447.430176539,49.6375517261,99.6406562791,1273.21581184,0.0,0.0,531.213287537,49.82743009,264.52431058,99.5394069273,0.0,49.797272778,0.0,98.5599311778,198.996269591,0.0,99.3735021615,99.0367860006,99.3735021615,49.8576306835,0.0,165.624884196,49.5554369602,66.206846761,0.0,49.9736489789,50.0340218559,0.0
2016-10-02,0.840915357,0.000402468473303,0.00187818620875,0.00335390394419,0.0,0.0,47.6264079681,764.636279444,0.0,47.9541331885,71.8529836381,71.8529836381,119.666730445,510.68663003,47.829721431,48.2108044504,0.0,0.0,0.0,47.770207509,0.0,238.761171778,0.0,0.0,71.8667989049,47.9541331885,0.0,0.0,47.7570133588,6725.09284802,334.59997704,47.6694568454,0.0,0.0,175.812566999,0.0,47.9253651143,0.0,48.0507806577,47.9264581722,71.7217821842,47.8279707588,207.362388175,0.0,0.0,63.6502781397,0.0,1198.67735934,0.0,0.0,0.0,0.0,95.8345955117,0.0,1022.57214329,0.0,0.0,0.0,383.43007765,47.770207509,0.0,1179.40837914,47.7099881714,0.0,400.13581528,0.0,366.171756844,47.813516854,0.0,71.8012883455,47.9003715622,0.0,207.878750392,0.0,0.0,47.9119657446,0.0,47.8713849531,0.0,111.796610196,47.9003715622,127.631625179,95.5404150181,48.1088480664,48.0652843645,0.0
2016-10-09,0.7923930269,0.000681013347862,0.00286025606102,0.00449468809589,0.0,0.0,0.0,892.661484188,0.0,66.3251727831,49.7079966261,49.7079966261,115.853898845,579.280212582,0.0,100.07936961,0.0,0.0,0.0,149.439167393,49.8030369084,247.896100019,50.0245120686,132.496006976,49.5175035043,66.3251727831,0.0,0.0,74.4825264178,7094.43011897,413.258413176,99.4026571125,74.6175924012,49.9639130231,281.85209473,100.04719837,49.6466884017,49.6616557482,74.6174467493,49.6373280742,74.5077608052,132.700488562,149.006437479,0.0,149.079073014,49.4925149352,49.69745809,1525.62761169,0.0,0.0,0.0,49.7516496879,99.2181570989,99.2146351954,745.977748327,0.0,0.0,49.6317300743,513.87455349,149.439167393,132.496006976,1240.32737646,49.8582172264,0.0,531.183499682,49.8570557254,363.461270922,49.8181562274,0.0,99.3962563406,99.89757239,0.0,248.995621348,0.0,0.0,99.4574298338,0.0,0.0,0.0,99.2928567486,99.89757239,132.440105629,49.3536861995,49.7666803978,0.0,0.0
2016-10-16,1.27354736,0.000703927917781,0.00253414050401,0.00422356750669,0.0,0.0,0.0,935.364149129,0.0,117.267618748,50.1057090807,50.1057090807,100.289705675,518.771463661,0.0,50.298151289,0.0,0.0,0.0,83.6334201391,0.0,317.276600535,50.5200612603,50.0591933679,50.3195910977,117.267618748,0.0,50.2741078879,133.386975492,7403.6400617,267.2607524,117.121026789,0.0,75.3176548873,368.6178157,100.109448119,100.463232192,0.0,83.774858897,0.0,0.0,50.26695715,167.251469882,0.0,0.0,49.9537419337,0.0,1340.4110375,0.0,0.0,0.0,50.2761502826,125.080072611,125.850926712,1156.01320207,49.9188288811,0.0,75.0510448446,502.507256831,83.6334201391,50.0591933679,1303.40428683,0.0,0.0,637.533236405,50.5023499032,383.823876569,50.3787398605,0.0,100.54903794,75.3084081113,0.0,150.856767155,0.0,100.321865863,50.3282186967,100.321865863,66.9905505663,0.0,100.417676783,49.9489640027,201.214166801,151.507049709,50.3358394942,0.0,0.0
2016-10-23,0.7301208018,0.00041333700744,0.0020666850372,0.00440892807936,49.5140389358,50.6563271115,0.0,1045.78043394,49.9740268231,99.4428184919,124.200408773,124.200408773,132.953458492,698.285283075,0.0,0.0,0.0,0.0,0.0,83.1173714361,0.0,248.782382842,0.0,66.4971448366,50.3355240749,99.4428184919,0.0,0.0,74.2440149849,7458.1024384,365.164177926,132.963664387,0.0,99.8462231693,216.457742744,0.0,99.8436655805,49.7727407666,149.814955592,0.0,49.9080336289,166.475704892,199.415250949,0.0,49.8929647781,149.293820753,0.0,1149.37651596,0.0,49.7278060022,0.0,49.6426091703,66.4268003228,0.0,1148.78960769,49.4243666649,0.0,0.0,399.523287897,83.1173714361,66.4971448366,913.392423464,49.4841120462,0.0,616.560059607,49.9532948444,381.840976754,125.883091252,0.0,66.6073341805,50.4267667167,49.7278060022,283.29682579,49.3201586629,50.0895723993,50.1812841155,50.0895723993,49.9231115847,49.3201586629,100.143269528,49.5740014414,125.282788935,49.9736432101,0.0,50.3811040846,0.0
2016-10-30,0.7858546169,0.000652060511215,0.00234741784038,0.00482524778299,0.0,0.0,50.7591668674,951.45391005,102.897125624,51.1248297677,68.0134094902,68.0134094902,76.835016281,578.642183984,0.0,102.375000799,0.0,0.0,0.0,50.7438317717,50.8359815873,356.536039193,0.0,101.934242002,50.6520154295,51.1248297677,0.0,0.0,101.832891867,6488.90176462,135.94396808,68.048951746,0.0,0.0,289.629499888,76.8036210426,127.277238477,76.4099016473,153.158358475,0.0,0.0,102.834726551,221.205073509,0.0,101.579729764,84.8870899687,0.0,869.420464643,51.4484687584,0.0,0.0,51.3242720927,136.046865202,51.3397638742,1073.85266175,0.0,0.0,50.6062317458,613.365042625,50.7438317717,101.934242002,1206.88770713,51.4018246344,0.0,426.561786415,0.0,271.776387046,76.7849111107,0.0,51.0630614669,68.1569220347,0.0,170.472061631,68.0593303083,0.0,102.011039814,0.0,101.395764059,68.0593303083,102.172408336,0.0,136.128499749,127.704083801,0.0,50.6978820297,0.0
2016-11-06,0.9778267456,0.000648676699533,0.00324338349766,0.0059678256357,0.0,0.0,50.2416610246,1118.84375413,0.0,125.93995804,150.48042426,150.48042426,200.696100641,652.282168185,0.0,0.0,0.0,0.0,0.0,50.0714527039,0.0,317.149418121,100.696339389,50.1850180157,50.0072877878,125.93995804,0.0,0.0,150.136559061,7452.7127376,133.62611966,66.8836518782,0.0,0.0,251.33932308,50.1282975586,117.213423606,50.2704934539,150.680029015,50.0641987271,50.3242529195,50.3166625414,334.433094666,0.0,50.2704934539,50.0328396607,0.0,887.943339074,50.3371266413,0.0,0.0,0.0,200.575709203,0.0,1105.71720153,49.9922026331,0.0,50.1308843028,552.75959374,50.0714527039,50.1850180157,1086.00092886,0.0,0.0,436.160699496,0.0,333.960876079,0.0,0.0,83.7510129079,0.0,0.0,117.360018868,0.0,50.2346625428,50.154580093,50.2346625428,50.1810010053,0.0,100.371029517,75.1977994421,100.345509287,50.317692594,100.226278639,50.1810010053,0.0
2016-11-13,1.0295631711,0.00025078369906,0.00313479623824,0.00689655172414,53.1133552149,0.0,0.0,1320.62037739,79.5667816576,106.045633687,158.025130574,158.025130574,105.659428506,758.164981011,0.0,0.0,0.0,0.0,52.9056356149,88.15907238,0.0,404.987444548,0.0,212.44643018,53.0014213161,106.045633687,0.0,0.0,88.015925817,9291.69124442,158.543714204,79.3086228749,53.1616108374,52.9462354506,247.30997477,70.8598018967,264.891620391,0.0,123.60689413,52.9617252127,52.9254974084,123.670986262,282.04385663,0.0,52.8697771537,87.9520850712,52.8981753277,635.778499523,105.764349339,106.066247121,0.0,53.0174193303,281.842701596,53.0975544865,1589.84614053,0.0,52.9141856713,79.2050659204,618.060974271,88.15907238,212.44643018,1250.77151839,52.8342307217,0.0,336.013807593,0.0,458.167031773,106.444377757,0.0,79.468393846,52.9815601847,0.0,79.4042356888,52.6591775476,159.727229683,159.003296182,159.727229683,105.796350655,52.6591775476,176.605744637,0.0,158.713729042,88.0691983431,52.9256691178,52.8459086575,0.0
2016-11-20,1.9537480064,0.000196772924046,0.00295159386068,0.00767414403778,54.5309346887,54.8794281848,0.0,1092.29147177,54.6797456081,109.588002165,136.798766464,136.798766464,136.763791844,546.987201559,54.3665363326,82.588398615,54.6716348194,54.3337755394,0.0,72.9015592636,55.3020846228,273.010873044,0.0,127.707405789,54.6404328238,109.588002165,0.0,54.6222178552,54.5400544709,9807.99862131,145.61628559,54.7707374808,0.0,55.0514709463,164.455565208,0.0,164.268601546,109.200106326,146.067278342,54.820105418,0.0,91.3389762103,237.031489742,91.0473140917,55.0182273044,109.342683762,0.0,402.006428227,55.3188733553,54.6165832459,0.0,55.0016205349,145.852674187,0.0,1223.50392662,0.0,0.0,0.0,620.719521934,72.9015592636,127.707405789,1620.99368832,54.497975526,0.0,456.932529401,0.0,145.567378138,54.920066968,0.0,164.378060647,81.9964957835,54.2357296287,91.3887928087,0.0,54.9034346037,54.9190726667,54.9034346037,54.5639337414,0.0,164.168804733,54.8204236653,145.857836654,0.0,0.0,0.0,0.0
2016-11-27,1.6048273206,0.000833333333333,0.00369047619048,0.00666666666667,0.0,0.0,0.0,1290.34282978,47.3687980742,110.55755547,204.51345986,204.51345986,141.794219808,725.147440145,0.0,48.0032099678,0.0,47.8727664625,0.0,94.6509008614,47.9886811513,377.687184581,48.0177475844,126.081184937,78.7018612742,110.55755547,48.0032099678,0.0,94.316332514,10154.3330997,94.4345668694,110.305116566,0.0,78.9827162781,157.917740177,47.1294584115,117.934494321,95.6012074307,94.7247633343,0.0,70.5625475262,157.869880935,346.657349127,46.6218052974,71.4240433107,47.4488876312,0.0,299.907521877,95.146286111,47.1579696735,0.0,46.7343503916,220.259335488,47.8727664625,1467.9359234,0.0,47.4291565451,78.7492835329,867.973821211,94.6509008614,126.081184937,1479.90902915,71.0024884772,46.6780100054,663.977083899,46.889990069,251.582915023,48.032294009,0.0,142.070425054,47.2575190666,46.5797405106,142.151776713,46.6498907223,47.2294754569,47.058328152,47.2294754569,46.8616148859,46.6498907223,284.231715648,47.3003118699,220.638479244,46.9450109696,63.1260159153,0.0,0.0
